id,PlayerName,DraftAge_norm,country_group,Height_norm,Weight_norm,Position,DraftYear,Overall,CSS_rank_norm,rs_GP_norm,rs_G_norm,rs_A_norm,rs_P_norm,rs_PIM_norm,rs_PlusMinus_norm,po_GP_norm,po_G_norm,po_A_norm,po_P_norm,po_PIM_norm,po_PlusMinus_norm,GP_greater_than_0,wx_sum,lmt_prob,LeafNode
8474705,Mark Olver,0.2222222222222222,CAN,0.375,0.15841584158415842,C,2008,140,1,0.39,0.2692307692307692,0.15454545454545454,0.20212765957446807,0.20068027210884354,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,0.1547900520733222,0.4613795682066747,4
8474709,Matt Martin,0.1111111111111111,CAN,0.6875,0.6534653465346535,L,2008,148,1,0.66,0.32051282051282054,0.11818181818181818,0.20212765957446807,0.5272108843537415,0.3577981651376147,0.3103448275862069,0.13636363636363635,0.1,0.13043478260869565,0.23529411764705882,0.3103448275862069,yes,1.262801648341119,0.22049198110120674,4
8474715,Cam Atkinson,0.1111111111111111,USA,0.25,0.27722772277227725,R,2008,157,1,0.28,0.3333333333333333,0.33636363636363636,0.3351063829787234,0.034013605442176874,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,0.5029775790601976,0.37684118223784929,4
8474722,Luke Witkowski,0.0,USA,0.625,0.6237623762376238,D,2008,160,1,0.58,0.038461538461538464,0.09090909090909091,0.06914893617021277,0.47278911564625853,0.26605504587155965,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,0.6076025858099678,0.35260627427941349,3
8474730,Jonas Holos,0.3333333333333333,EURO,0.4375,0.4158415841584158,D,2008,170,1,0.4,0.02564102564102564,0.18181818181818182,0.11702127659574468,0.22789115646258504,0.3577981651376147,0.20689655172413793,0.045454545454545456,0.0,0.021739130434782608,0.029411764705882353,0.3103448275862069,yes,-0.14666796047205866,0.5366014010716913,4
8474731,Justin DiBenedetto,0.2222222222222222,CAN,0.5,0.43564356435643564,C,2008,175,1,0.58,0.5,0.4909090909090909,0.4946808510638298,0.20748299319727892,0.46788990825688076,0.3103448275862069,0.13636363636363635,0.23333333333333334,0.21739130434782608,0.17647058823529413,0.27586206896551724,yes,-0.11715587484758168,0.52925551415327154,5
8474736,Zac Rinaldo,0.0,CAN,0.375,0.33663366336633666,C,2008,178,1,0.63,0.08974358974358974,0.06363636363636363,0.07446808510638298,0.6496598639455783,0.22935779816513763,0.13793103448275862,0.0,0.0,0.0,0.1323529411764706,0.20689655172413793,yes,2.2265751654494514,0.097389284894849631,3
8474739,Tommy Wingels,0.2222222222222222,USA,0.5,0.45544554455445546,C,2008,177,1,0.42,0.19230769230769232,0.12727272727272726,0.15425531914893617,0.07482993197278912,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,0.1997356212161091,0.45023144167978935,4
8474743,Zach Redmond,0.2222222222222222,USA,0.625,0.5346534653465347,D,2008,184,1,0.37,0.07692307692307693,0.11818181818181818,0.10106382978723404,0.11224489795918367,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,0.6567865287654089,0.34146184228713511,4
8474744,Sean Collins,0.2222222222222222,CAN,0.5625,0.43564356435643564,C,2008,187,1,0.6,0.6538461538461539,0.5818181818181818,0.6117021276595744,0.11564625850340136,0.3577981651376147,0.2413793103448276,0.4090909090909091,0.13333333333333333,0.2826086956521739,0.14705882352941177,0.3103448275862069,yes,0.4336154297673379,0.39326333160162308,4
8474749,Matt Bartkowski,0.2222222222222222,USA,0.5625,0.4158415841584158,D,2008,190,1,0.6,0.05128205128205128,0.33636363636363636,0.21808510638297873,0.45918367346938777,0.3577981651376147,0.27586206896551724,0.045454545454545456,0.13333333333333333,0.10869565217391304,0.14705882352941177,0.3103448275862069,yes,0.8514756129177071,0.29912340568239798,4
8474762,Stefan Della Rovere,0.0,CAN,0.4375,0.504950495049505,L,2008,204,1,0.68,0.16666666666666666,0.17272727272727273,0.1702127659574468,0.5816326530612245,0.22935779816513763,0.3103448275862069,0.045454545454545456,0.06666666666666667,0.06521739130434782,0.23529411764705882,0.1724137931034483,yes,0.8733742039352744,0.29455268572918303,3
10626,Alexei Cherepanov,0.0,EURO,0.5625,0.2871287128712871,R,2007,17,0.0,0.83,0.5384615384615384,0.23636363636363636,0.3617021276595745,0.22789115646258504,0.5779816513761468,0.3448275862068966,0.13636363636363635,0.13333333333333333,0.15217391304347827,0.0,0.3448275862068966,no,-3.8673763532726797,0.97951523502567184,1
8471214,Alex Ovechkin,0.1111111111111111,EURO,0.6875,0.8415841584158416,L,2004,1,0.0,0.65,0.24358974358974358,0.12727272727272726,0.17553191489361702,0.1360544217687075,0.3577981651376147,0.10344827586206896,0.0,0.0,0.0,0.029411764705882353,0.3103448275862069,yes,-4.093173996090359,0.98358767166315886,1
8471217,Andrew Ladd,0.1111111111111111,CAN,0.6875,0.45544554455445546,L,2004,4,0.0,0.71,0.38461538461538464,0.4090909090909091,0.39893617021276595,0.40476190476190477,0.7155963302752294,0.2413793103448276,0.045454545454545456,0.2,0.15217391304347827,0.14705882352941177,0.3103448275862069,yes,-8.490206997374015,0.99979457148573248,1
8471675,Sidney Crosby,0.0,CAN,0.4375,0.45544554455445546,C,2005,1,0.0,0.73,1.0,1.0,1.0,0.3197278911564626,0.3577981651376147,0.6206896551724138,0.9090909090909091,0.7333333333333333,0.9130434782608695,0.3235294117647059,0.3103448275862069,yes,-18.673688114740912,0.9999999922353785,1
8471685,Anze Kopitar,0.0,EURO,0.6875,0.693069306930693,C,2005,11,0.0,0.52,0.5897435897435898,0.2818181818181818,0.4095744680851064,0.16326530612244897,0.3577981651376147,0.4482758620689655,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.029411764705882353,0.3103448275862069,yes,-7.062292531106224,0.99914392192410661,1
8473446,Erik Johnson,0.0,USA,0.75,0.7029702970297029,D,2006,1,0.0,0.53,0.2564102564102564,0.35454545454545455,0.31382978723404253,0.391156462585034,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-4.74151077254589,0.99135002094831981,1
8473563,Nicklas Backstrom,0.1111111111111111,EURO,0.5625,0.5841584158415841,C,2006,4,0.0,0.5,0.1282051282051282,0.14545454545454545,0.13829787234042554,0.10204081632653061,0.3577981651376147,0.034482758620689655,0.0,0.0,0.0,0.029411764705882353,0.3103448275862069,yes,-1.8461129637892375,0.86367007413015995,1
8474068,Kyle Turris,0.0,CAN,0.5625,0.3564356435643564,C,2007,3,0.0,0.59,0.8846153846153846,0.5181818181818182,0.6702127659574468,0.2891156462585034,0.3577981651376147,0.4827586206896552,0.5454545454545454,0.4666666666666667,0.5652173913043478,0.23529411764705882,0.3103448275862069,yes,-14.682002726361356,0.99999957957643537,1
8474564,Steven Stamkos,0.0,CAN,0.5625,0.39603960396039606,C,2008,1,0.0,0.68,0.7564102564102564,0.4727272727272727,0.5904255319148937,0.3129251700680272,0.5321100917431193,0.3103448275862069,0.5,0.0,0.2391304347826087,0.29411764705882354,0.3103448275862069,yes,-7.961156781107729,0.99965137212653354,1
8474566,Nikita Filatov,0.0,EURO,0.5,0.3564356435643564,L,2008,6,0.0,0.41,0.3974358974358974,0.3090909090909091,0.34574468085106386,0.3435374149659864,0.3577981651376147,0.3793103448275862,0.6363636363636364,0.3,0.5,0.4117647058823529,0.3103448275862069,yes,-4.758346083774779,0.9914931986319413,1
11870,Kirill Petrov,0.0,EURO,0.6875,0.7920792079207921,R,2008,73,0.004032258064516129,0.53,0.19230769230769232,0.17272727272727273,0.18085106382978725,0.20408163265306123,0.3944954128440367,0.27586206896551724,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.0,0.41379310344827586,no,-4.899188177933584,0.99260250001055683,1
8471215,Evgeni Malkin,0.0,EURO,0.6875,0.40594059405940597,C,2004,2,0.004032258064516129,0.48,0.11538461538461539,0.15454545454545454,0.13829787234042554,0.17346938775510204,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-1.2226838983564017,0.77253552077179477,1
8471216,Cam Barker,0.0,CAN,0.6875,0.6831683168316832,D,2004,3,0.004032258064516129,0.73,0.2692307692307692,0.41818181818181815,0.35638297872340424,0.391156462585034,0.5137614678899083,0.8275862068965517,0.13636363636363635,0.36666666666666664,0.30434782608695654,0.4117647058823529,0.3103448275862069,yes,-9.47959021097646,0.99992361059911572,1
8471678,Benoit Pouliot,0.1111111111111111,CAN,0.6875,0.49504950495049505,L,2005,4,0.004032258064516129,0.67,0.3717948717948718,0.34545454545454546,0.35638297872340424,0.3469387755102041,0.42201834862385323,0.41379310344827586,0.2727272727272727,0.26666666666666666,0.30434782608695654,0.29411764705882354,0.41379310344827586,yes,-10.851135151968576,0.99998061778246916,1
8471691,Martin Hanzal,0.0,EURO,0.875,0.7128712871287128,C,2005,17,0.004032258064516129,0.59,0.34615384615384615,0.24545454545454545,0.2872340425531915,0.3129251700680272,0.3577981651376147,0.27586206896551724,0.045454545454545456,0.06666666666666667,0.06521739130434782,0.11764705882352941,0.3103448275862069,yes,-5.340697504261515,0.99523033202490241,1
8473533,Jordan Staal,0.0,CAN,0.75,0.6534653465346535,C,2006,2,0.004032258064516129,0.68,0.358974358974359,0.36363636363636365,0.3617021276595745,0.23469387755102042,0.5045871559633027,0.7931034482758621,0.45454545454545453,0.23333333333333334,0.3695652173913043,0.3235294117647059,0.5517241379310345,yes,-11.8624211672023,0.99999294961418861,1
8473564,Michael Frolik,0.0,EURO,0.5625,0.39603960396039606,R,2006,10,0.004032258064516129,0.51,0.038461538461538464,0.08181818181818182,0.06382978723404255,0.10884353741496598,0.3577981651376147,0.20689655172413793,0.13636363636363635,0.3,0.2608695652173913,0.08823529411764706,0.3103448275862069,yes,-1.9136817255556853,0.87143220584529302,1
8474141,Patrick Kane,0.1111111111111111,USA,0.4375,0.22772277227722773,R,2007,1,0.004032258064516129,0.65,0.8589743589743589,0.7909090909090909,0.8191489361702128,0.3197278911564626,0.7614678899082569,0.5517241379310345,0.45454545454545453,0.7,0.6739130434782609,0.23529411764705882,0.3793103448275862,yes,-11.505461946403015,0.99998992518710239,1
8474150,Mikael Backlund,0.0,EURO,0.5625,0.44554455445544555,C,2007,24,0.004032258064516129,0.33,0.1794871794871795,0.07272727272727272,0.11702127659574468,0.10204081632653061,0.3577981651376147,0.20689655172413793,0.045454545454545456,0.0,0.021739130434782608,0.20588235294117646,0.3103448275862069,yes,-0.7142376799164456,0.67133685508985519,1
8474563,Drew Doughty,0.1111111111111111,CAN,0.5625,0.40594059405940597,D,2008,2,0.004032258064516129,0.65,0.16666666666666666,0.37272727272727274,0.2872340425531915,0.23129251700680273,0.3486238532110092,0.3448275862068966,0.13636363636363635,0.2,0.1956521739130435,0.20588235294117646,0.4827586206896552,yes,-8.790551208004288,0.99984785907987039,1
9624,Jakub Vojta,0.0,EURO,0.5625,0.4158415841584158,D,2005,94,0.008064516129032258,0.45,0.038461538461538464,0.06363636363636363,0.05319148936170213,0.17006802721088435,0.5504587155963303,0.27586206896551724,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.11764705882352941,0.1724137931034483,no,3.2913555817113775,0.035868937166476079,1
8471220,Rostislav Olesz,0.1111111111111111,EURO,0.625,0.6039603960396039,L,2004,7,0.008064516129032258,0.41,0.05128205128205128,0.11818181818181818,0.09042553191489362,0.05442176870748299,0.3577981651376147,0.2413793103448276,0.09090909090909091,0.03333333333333333,0.06521739130434782,0.058823529411764705,0.3103448275862069,yes,-1.6085590650225834,0.83321123543222897,1
8471221,Alexandre Picard,0.1111111111111111,CAN,0.625,0.5148514851485149,L,2004,8,0.008064516129032258,0.69,0.5,0.37272727272727274,0.425531914893617,0.29931972789115646,0.3577981651376147,0.2413793103448276,0.3181818181818182,0.13333333333333333,0.2391304347826087,0.08823529411764706,0.3103448275862069,yes,-10.00292280145236,0.99995473462053375,1
8471676,Bobby Ryan,0.0,USA,0.625,0.49504950495049505,R,2005,2,0.008064516129032258,0.62,0.47435897435897434,0.4727272727272727,0.4734042553191489,0.17346938775510204,0.6330275229357798,0.27586206896551724,0.09090909090909091,0.23333333333333334,0.1956521739130435,0.11764705882352941,0.3793103448275862,yes,-5.585176473579111,0.99626094560733258,1
8473482,Jiri Tlusty,0.0,EURO,0.5,0.504950495049505,L,2006,13,0.008064516129032258,0.5,0.14102564102564102,0.045454545454545456,0.0851063829787234,0.18027210884353742,0.3577981651376147,0.20689655172413793,0.3181818181818182,0.2,0.2826086956521739,0.08823529411764706,0.3103448275862069,yes,-2.853209108359411,0.94548432881027256,1
8473604,Jonathan Toews,0.0,CAN,0.625,0.46534653465346537,C,2006,3,0.008064516129032258,0.42,0.28205128205128205,0.15454545454545454,0.2074468085106383,0.07482993197278912,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-6.102094621435883,0.99776682356148327,1
8474037,James van Riemsdyk,0.0,USA,0.6875,0.5544554455445545,L,2007,2,0.008064516129032258,0.65,0.5641025641025641,0.42727272727272725,0.48404255319148937,0.30952380952380953,0.3761467889908257,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-6.542322002589709,0.99856093560669623,1
8474189,Lars Eller,0.0,EURO,0.625,0.5247524752475248,C,2007,13,0.008064516129032258,0.52,0.3076923076923077,0.4818181818181818,0.4095744680851064,0.2925170068027211,0.45871559633027525,0.4827586206896552,0.3181818181818182,0.1,0.21739130434782608,0.47058823529411764,0.3103448275862069,yes,-2.399491462901466,0.91678851678924334,1
8474567,Zach Bogosian,0.0,USA,0.6875,0.7326732673267327,D,2008,3,0.008064516129032258,0.6,0.14102564102564102,0.45454545454545453,0.324468085106383,0.24489795918367346,0.43119266055045874,0.1724137931034483,0.0,0.1,0.06521739130434782,0.11764705882352941,0.1724137931034483,yes,-1.6018929573816845,0.83228278578168224,1
8474582,Mattias Tedenby,0.0,EURO,0.3125,0.2079207920792079,R,2008,24,0.008064516129032258,0.55,0.28205128205128205,0.20909090909090908,0.2393617021276596,0.1870748299319728,0.3577981651376147,0.2413793103448276,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-1.2560778502857226,0.77835019270533179,1
9297,Yuri Alexandrov,0.0,EURO,0.5625,0.3564356435643564,D,2006,37,0.012096774193548387,0.45,0.02564102564102564,0.01818181818181818,0.02127659574468085,0.10884353741496598,0.42201834862385323,0.06896551724137931,0.0,0.0,0.0,0.029411764705882353,0.3103448275862069,no,1.7480855852636434,0.14828882440917351,1
11054,Kyle Beach,0.0,CAN,0.6875,0.5445544554455446,L,2008,11,0.012096774193548387,0.6,0.34615384615384615,0.3,0.3191489361702128,0.7551020408163265,0.3211009174311927,0.13793103448275862,0.0,0.0,0.0,0.058823529411764705,0.10344827586206896,no,-7.720351955871001,0.99955649237424504,1
18013,Denis Istomin,0.0,EURO,0.5,0.39603960396039606,R,2005,117,0.012096774193548387,0.47,0.14102564102564102,0.06363636363636363,0.09574468085106383,0.08843537414965986,0.44036697247706424,0.27586206896551724,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.058823529411764705,0.3448275862068966,no,-0.23833578936689115,0.5593034900525482,1
8471222,Ladislav Smid,0.0,EURO,0.75,0.5544554455445545,D,2004,9,0.012096774193548387,0.65,0.07692307692307693,0.11818181818181818,0.10106382978723404,0.3163265306122449,0.3577981651376147,0.1724137931034483,0.09090909090909091,0.03333333333333333,0.06521739130434782,0.14705882352941177,0.3103448275862069,yes,-0.4912368312462183,0.62039775486386262,1
8471231,Kyle Chipchura,0.0,CAN,0.625,0.48514851485148514,C,2004,18,0.012096774193548387,0.71,0.23076923076923078,0.3181818181818182,0.28191489361702127,0.4965986394557823,0.41284403669724773,0.20689655172413793,0.09090909090909091,0.13333333333333333,0.13043478260869565,0.17647058823529413,0.3103448275862069,yes,-7.789812434261933,0.99958624075169833,1
8471677,Jack Johnson,0.0,USA,0.5625,0.7128712871287128,D,2005,3,0.012096774193548387,0.44,0.15384615384615385,0.19090909090909092,0.17553191489361702,0.6054421768707483,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-4.361689947757171,0.9874038753043064,1
8473544,Derick Brassard,0.1111111111111111,CAN,0.5625,0.49504950495049505,C,2006,6,0.012096774193548387,0.58,0.5641025641025641,0.6545454545454545,0.6170212765957447,0.3129251700680272,0.5321100917431193,0.2413793103448276,0.22727272727272727,0.13333333333333333,0.1956521739130435,0.14705882352941177,0.27586206896551724,yes,-9.305906474941796,0.999909122431339,1
8474184,Keaton Ellerby,0.1111111111111111,CAN,0.8125,0.6534653465346535,D,2007,10,0.012096774193548387,0.69,0.02564102564102564,0.20909090909090908,0.13297872340425532,0.40816326530612246,0.3394495412844037,0.13793103448275862,0.045454545454545456,0.06666666666666667,0.06521739130434782,0.17647058823529413,0.3103448275862069,yes,-5.499529272686058,0.99592795371167131,1
8474195,Maksim Mayorov,0.0,EURO,0.625,0.43564356435643564,L,2007,94,0.012096774193548387,0.34,0.08974358974358974,0.045454545454545456,0.06382978723404255,0.02040816326530612,0.3577981651376147,0.13793103448275862,0.0,0.0,0.0,0.029411764705882353,0.3103448275862069,yes,-0.4867313989178026,0.6193361317387055,1
8474578,Erik Karlsson,0.0,EURO,0.5,0.36633663366336633,D,2008,15,0.012096774193548387,0.48,0.19230769230769232,0.23636363636363636,0.21808510638297873,0.23809523809523808,0.3577981651376147,0.4482758620689655,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.20588235294117646,0.3103448275862069,yes,-0.9022221636541916,0.71140594378774902,1
6058,Anton Gustafsson,0.0,EURO,0.625,0.5445544554455446,C,2008,21,0.016129032258064516,0.38,0.20512820512820512,0.18181818181818182,0.19148936170212766,0.22108843537414966,0.3577981651376147,0.06896551724137931,0.045454545454545456,0.0,0.021739130434782608,0.029411764705882353,0.3103448275862069,no,-2.3965857473566703,0.91656657887604465,1
8471224,Lauri Tukonen,0.0,EURO,0.625,0.32673267326732675,R,2004,11,0.016129032258064516,0.62,0.24358974358974358,0.11818181818181818,0.1702127659574468,0.09523809523809523,0.3577981651376147,0.2413793103448276,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-0.49414683906811385,0.62108283394690544,1
8471234,Wojtek Wolski,0.0,EURO,0.6875,0.6039603960396039,L,2004,21,0.016129032258064516,0.66,0.3717948717948718,0.37272727272727274,0.3723404255319149,0.10204081632653061,0.3944954128440367,0.41379310344827586,0.22727272727272727,0.1,0.17391304347826086,0.11764705882352941,0.13793103448275862,yes,-1.8419271329516549,0.86317646666206249,1
8471680,Gilbert Brule,0.0,CAN,0.4375,0.32673267326732675,C,2005,6,0.016129032258064516,0.7,0.5,0.43636363636363634,0.4627659574468085,0.5748299319727891,0.3944954128440367,0.20689655172413793,0.045454545454545456,0.1,0.08695652173913043,0.11764705882352941,0.3103448275862069,yes,-9.689092260507369,0.99993804821979881,1
8471697,Niclas Bergfors,0.0,EURO,0.375,0.39603960396039606,R,2005,23,0.016129032258064516,0.46,0.24358974358974358,0.14545454545454545,0.18617021276595744,0.09183673469387756,0.3577981651376147,0.1724137931034483,0.0,0.1,0.06521739130434782,0.058823529411764705,0.3103448275862069,yes,-1.5840122135098058,0.82977199494295162,1
8473491,Tomas Kana,0.1111111111111111,EURO,0.5,0.49504950495049505,C,2006,31,0.016129032258064516,0.05,0.05128205128205128,0.02727272727272727,0.03723404255319149,0.05442176870748299,0.3577981651376147,0.20689655172413793,0.0,0.03333333333333333,0.021739130434782608,0.029411764705882353,0.3103448275862069,yes,-1.1623083174676254,0.76175189510612529,1
8473548,Phil Kessel,0.1111111111111111,USA,0.5,0.4752475247524752,R,2006,5,0.016129032258064516,0.46,0.24358974358974358,0.3090909090909091,0.28191489361702127,0.10204081632653061,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-2.0088796947743366,0.88172624102777564,1
8473991,Karl Alzner,0.1111111111111111,CAN,0.6875,0.6435643564356436,D,2007,5,0.016129032258064516,0.69,0.10256410256410256,0.36363636363636365,0.2553191489361702,0.11564625850340136,0.5045871559633027,0.6206896551724138,0.045454545454545456,0.4,0.2826086956521739,0.058823529411764705,0.20689655172413793,yes,-7.132312911495095,0.99920176814859307,1
8474168,Joakim Andersson,0.0,EURO,0.625,0.5643564356435643,C,2007,88,0.016129032258064516,0.44,0.2692307692307692,0.2545454545454545,0.26063829787234044,0.2108843537414966,0.3577981651376147,0.4827586206896552,0.13636363636363635,0.3,0.2608695652173913,0.47058823529411764,0.3103448275862069,yes,-3.9428663956047725,0.98097636840698899,1
8474565,Alex Pietrangelo,0.0,CAN,0.6875,0.504950495049505,D,2008,4,0.016129032258064516,0.6,0.16666666666666666,0.36363636363636365,0.28191489361702127,0.3197278911564626,0.6238532110091743,0.20689655172413793,0.22727272727272727,0.13333333333333333,0.1956521739130435,0.058823529411764705,0.3448275862068966,yes,-5.577528338122876,0.99623234733331356,1
5009,Simon Hjalmarsson,0.0,EURO,0.5,0.1782178217821782,L,2007,39,0.020161290322580645,0.73,0.5641025641025641,0.4,0.46808510638297873,0.37755102040816324,0.43119266055045874,0.4827586206896552,0.18181818181818182,0.3,0.2826086956521739,0.11764705882352941,0.3103448275862069,no,-6.470191195648191,0.99845346591632778,1
9261,Vyacheslav Buravchikov,0.0,EURO,0.625,0.48514851485148514,D,2005,191,0.020161290322580645,0.47,0.16666666666666666,0.1,0.12234042553191489,0.1360544217687075,0.43119266055045874,0.10344827586206896,0.0,0.0,0.0,0.029411764705882353,0.3103448275862069,no,0.14842534461865853,0.4629616354125467,1
8471223,Boris Valabik,0.0,EURO,0.9375,1.0,D,2004,10,0.020161290322580645,0.68,0.038461538461538464,0.11818181818181818,0.0851063829787234,0.9455782312925171,0.3577981651376147,0.1724137931034483,0.0,0.0,0.0,0.11764705882352941,0.3103448275862069,yes,-4.8823747312185795,0.99247801452170459,1
8471236,Andrej Meszaros,0.1111111111111111,EURO,0.625,0.6831683168316832,D,2004,23,0.020161290322580645,0.18,0.038461538461538464,0.03636363636363636,0.03723404255319149,0.047619047619047616,0.3577981651376147,0.4827586206896552,0.13636363636363635,0.03333333333333333,0.08695652173913043,0.029411764705882353,0.3103448275862069,yes,-1.0045047918869865,0.7319433520407026,1
8471684,Luc Bourdon,0.0,CAN,0.6875,0.5643564356435643,D,2005,10,0.020161290322580645,0.76,0.16666666666666666,0.18181818181818182,0.17553191489361702,0.41156462585034015,0.0,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-7.669318711819333,0.99953328209408732,1
8473526,Peter Mueller,0.0,USA,0.625,0.49504950495049505,C,2006,8,0.020161290322580645,0.52,0.3333333333333333,0.2909090909090909,0.30851063829787234,0.14965986394557823,0.3944954128440367,0.5172413793103449,0.3181818181818182,0.2,0.2826086956521739,0.14705882352941177,0.4482758620689655,yes,-6.197913062567891,0.99797045706776255,1
8473573,Artem Anisimov,0.0,EURO,0.75,0.43564356435643564,C,2006,54,0.020161290322580645,0.32,0.19230769230769232,0.10909090909090909,0.14361702127659576,0.09523809523809523,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-1.1229613660724236,0.7545376061973138,1
8474040,Sam Gagner,0.0,CAN,0.4375,0.45544554455445546,C,2007,6,0.020161290322580645,0.59,0.44871794871794873,0.7545454545454545,0.6276595744680851,0.14965986394557823,0.6513761467889908,0.5517241379310345,0.3181818181818182,0.7333333333333333,0.6304347826086957,0.3235294117647059,0.3448275862068966,yes,-12.627521152900357,0.99999671953190339,1
8474574,Tyler Myers,0.0,USA,1.0,0.7425742574257426,D,2008,12,0.020161290322580645,0.72,0.08974358974358974,0.12727272727272726,0.11170212765957446,0.36394557823129253,0.27522935779816515,0.2413793103448276,0.045454545454545456,0.06666666666666667,0.06521739130434782,0.17647058823529413,0.1724137931034483,yes,-0.7241064451410375,0.6735106425234989,1
8474600,Roman Josi,0.0,EURO,0.5625,0.46534653465346537,D,2008,38,0.020161290322580645,0.52,0.0641025641025641,0.10909090909090909,0.09042553191489362,0.07482993197278912,0.3577981651376147,0.20689655172413793,0.0,0.0,0.0,0.0,0.3103448275862069,yes,0.5229558600224173,0.37216131492502447,1
507,Johan Fransson,0.1111111111111111,EURO,0.625,0.43564356435643564,D,2004,34,0.024193548387096774,0.68,0.11538461538461539,0.07272727272727272,0.09042553191489362,0.1836734693877551,0.42201834862385323,0.06896551724137931,0.0,0.0,0.0,0.058823529411764705,0.27586206896551724,no,1.5803816666748753,0.17074143550554532,1
4509,Nichlas Torp,0.0,EURO,0.4375,0.48514851485148514,D,2007,163,0.024193548387096774,0.35,0.038461538461538464,0.02727272727272727,0.031914893617021274,0.22448979591836735,0.4036697247706422,0.2413793103448276,0.045454545454545456,0.06666666666666667,0.06521739130434782,0.7794117647058824,0.3103448275862069,no,3.870534756610871,0.020421487058300138,1
8471226,Drew Stafford,0.1111111111111111,USA,0.625,0.594059405940594,R,2004,13,0.024193548387096774,0.42,0.14102564102564102,0.20909090909090908,0.18085106382978725,0.10884353741496598,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-1.399439226432487,0.8020948871829523,1
8471694,Kenndal McArdle,0.0,CAN,0.4375,0.3564356435643564,L,2005,20,0.024193548387096774,0.7,0.47435897435897434,0.33636363636363636,0.39361702127659576,0.41496598639455784,0.3211009174311927,0.1724137931034483,0.045454545454545456,0.0,0.021739130434782608,0.23529411764705882,0.3103448275862069,yes,-7.44015936438084,0.99941315297898725,1
8471763,Ilya Zubov,0.0,EURO,0.5,0.5643564356435643,C,2005,98,0.024193548387096774,0.41,0.11538461538461539,0.07272727272727272,0.09042553191489362,0.12244897959183673,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-0.8968992363157673,0.71031187817272101,1
8473412,Bryan Little,0.1111111111111111,CAN,0.5,0.36633663366336633,C,2006,12,0.024193548387096774,0.64,0.5384615384615384,0.6090909090909091,0.5797872340425532,0.336734693877551,0.5963302752293578,0.4827586206896552,0.36363636363636365,0.5,0.5,0.27941176470588236,0.5517241379310345,yes,-14.153018614224743,0.99999928645428304,1
8473605,Alexander Vasyunov,0.0,EURO,0.5625,0.5544554455445545,L,2006,58,0.024193548387096774,0.31,0.3717948717948718,0.05454545454545454,0.18617021276595744,0.05442176870748299,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,yes,-2.720206454140714,0.93820850364863551,1
8474161,Jakub Voracek,0.0,EURO,0.625,0.594059405940594,R,2007,7,0.024193548387096774,0.63,0.3076923076923077,0.5909090909090909,0.4734042553191489,0.09523809523809523,0.3577981651376147,0.41379310344827586,0.3181818181818182,0.5666666666666667,0.5217391304347826,0.08823529411764706,0.3103448275862069,yes,-7.576169032365364,0.99948774162523002,1
8474568,Luke Schenn,0.1111111111111111,CAN,0.625,0.7425742574257426,D,2008,5,0.024193548387096774,0.64,0.08974358974358974,0.19090909090909092,0.14893617021276595,0.36054421768707484,0.44954128440366975,0.2413793103448276,0.09090909090909091,0.06666666666666667,0.08695652173913043,0.08823529411764706,0.20689655172413793,yes,-4.3102284441524175,0.98674750623848073,1
8474588,Viktor Tikhonov,0.2222222222222222,EURO,0.625,0.3465346534653465,R,2008,28,0.024193548387096774,0.43,0.08974358974358974,0.045454545454545456,0.06382978723404255,0.14625850340136054,0.3577981651376147,0.27586206896551724,0.0,0.03333333333333333,0.021739130434782608,0.058823529411764705,0.3103448275862069,yes,0.18687178053529596,0.45341753513064126,1
