@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute DraftAge numeric
@attribute country_group {CAN,EURO,USA}
@attribute Height numeric
@attribute Weight numeric
@attribute Position {C,L,D,R}
@attribute CSS_rank numeric
@attribute rs_GP numeric
@attribute rs_G numeric
@attribute rs_A numeric
@attribute rs_P numeric
@attribute rs_PIM numeric
@attribute rs_PlusMinus numeric
@attribute po_GP numeric
@attribute po_G numeric
@attribute po_A numeric
@attribute po_P numeric
@attribute po_PIM numeric
@attribute po_PlusMinus numeric
@attribute GP_greater_than_0 {no,yes}

@data
0.071429,CAN,0.529412,0.423423,D,0.508065,0.68,0.230769,0.218182,0.223404,0.256785,0.496403,?,?,?,?,?,?,no
0,CAN,0.588235,0.423423,R,?,0.52,0.064103,0.090909,0.079787,0.106472,0.489209,0.275862,0,0.066667,0.043478,0,0.310345,no
0.142857,CAN,0.647059,0.495495,D,?,0.3,0.025641,0.118182,0.079787,0.029228,0.496403,?,?,?,?,?,?,no
0,USA,0.529412,0.522523,L,0.387097,0.67,0.166667,0.181818,0.175532,0.227557,0.47482,0.172414,0,0.066667,0.043478,0.016667,0.275862,no
0,EURO,0.470588,0.441441,C,0.169355,0.56,0.166667,0.109091,0.132979,0.179541,0.482014,0.37931,0.227273,0.133333,0.195652,0.216667,0.310345,no
0.071429,EURO,0.411765,0.297297,R,0.447581,0.61,0.294872,0.3,0.297872,0.077244,0.611511,0.586207,0.181818,0.3,0.282609,0.1,0.413793,no
0.071429,EURO,0.529412,0.396396,D,0.120968,0.45,0.115385,0.1,0.106383,0.050104,0.532374,0.655172,0.045455,0.133333,0.108696,0.216667,0.413793,no
0,EURO,0.411765,0.297297,D,0.181452,0.24,0,0.018182,0.010638,0.025052,0.496403,?,?,?,?,?,?,no
0.071429,EURO,0.470588,0.324324,L,?,0.45,0.346154,0.136364,0.223404,0.108559,0.71223,0.241379,0.318182,0.066667,0.195652,0.166667,0.551724,no
0.071429,USA,0.529412,0.297297,D,?,0.3,0.051282,0.045455,0.047872,0.025052,0.496403,?,?,?,?,?,?,no
0.142857,EURO,0.411765,0.198198,C,0.201613,0.7,0.166667,0.145455,0.154255,0.037578,0.47482,?,?,?,?,?,?,no
0.071429,CAN,0.764706,0.441441,L,?,0.65,0.076923,0.109091,0.095745,0.196242,0.503597,?,?,?,?,?,?,no
0,EURO,0.705882,0.324324,L,0.290323,0.04,0.012821,0.009091,0.010638,0.004175,0.510791,?,?,?,?,?,?,no
0.071429,CAN,0.470588,0.324324,C,0.46371,0.33,0.076923,0.163636,0.12766,0.045929,0.496403,?,?,?,?,?,?,no
0.071429,USA,0.470588,0.297297,L,0.318548,0.35,0.064103,0.045455,0.053191,0.041754,0.510791,?,?,?,?,?,?,no
0.071429,EURO,0.705882,0.396396,D,?,0.04,0,0,0,0,0.496403,0.103448,0,0,0,0.033333,0.310345,no
0.428571,EURO,0.647059,0.378378,R,?,0.35,0.089744,0.090909,0.090426,0.112735,0.496403,0.103448,0,0.066667,0.043478,0.016667,0.310345,no
0.071429,USA,0.529412,0.378378,L,?,0,0,0,0,0,0.496403,?,?,?,?,?,?,no
0.285714,EURO,0.529412,0.441441,D,?,0.58,0.141026,0.163636,0.154255,0.066806,0.582734,?,?,?,?,?,?,no
0,EURO,0.647059,0.576577,D,?,0.35,0.038462,0.054545,0.047872,0.033403,0.496403,?,?,?,?,?,?,no
0,CAN,0.411765,0.144144,R,0.532258,0.72,0.102564,0.127273,0.117021,0.064718,0.374101,0.137931,0.090909,0.033333,0.065217,0,0.275862,no
0.785714,EURO,0.352941,0.423423,L,?,0.82,0.461538,0.218182,0.319149,0.083507,0.697842,0.344828,0.363636,0.266667,0.347826,0.083333,0.586207,no
0.142857,CAN,0.470588,0.324324,R,?,0.34,0.102564,0.209091,0.164894,0.029228,0.496403,?,?,?,?,?,?,no
0.071429,EURO,0.647059,0.423423,C,?,0.51,0.294872,0.245455,0.265957,0.058455,0.460432,0.068966,0.045455,0,0.021739,0,0.310345,no
0,CAN,0.647059,0.495495,C,0.701613,0.64,0.128205,0.227273,0.18617,0.083507,0.546763,0.172414,0,0.033333,0.021739,0.033333,0.275862,no
0,EURO,0.411765,0.324324,D,0.145161,0.45,0.064103,0.054545,0.058511,0.093946,0.52518,0.310345,0,0,0,0.116667,0.310345,no
0.071429,EURO,0.470588,0.36036,L,0.399194,0.47,0.576923,0.345455,0.441489,0,0.496403,?,?,?,?,?,?,no
0.071429,CAN,0.647059,0.558559,D,?,0.67,0.012821,0.054545,0.037234,0.457203,0.517986,?,?,?,?,?,?,no
0.571429,EURO,0.529412,0.477477,D,?,0.44,0.089744,0.090909,0.090426,0.075157,0.496403,?,?,?,?,?,?,no
0.071429,EURO,0.647059,0.441441,C,?,0.09,0,0.009091,0.005319,0,0.496403,?,?,?,?,?,?,no
0.142857,EURO,0.529412,0.297297,C,0.608871,0.7,0.551282,0.354545,0.43617,0.033403,0.798561,0.206897,0.181818,0.066667,0.130435,0.016667,0.448276,no
0,EURO,0.647059,0.693694,D,0.427419,0.49,0.025641,0.027273,0.026596,0.104384,0.47482,?,?,?,?,?,?,no
0.357143,EURO,0.470588,0.225225,C,?,0.74,0.269231,0.290909,0.281915,0.070981,0.661871,0.344828,0,0.066667,0.043478,0.05,0.37931,no
0.142857,EURO,0.470588,0.243243,C,?,0.7,0.089744,0.136364,0.117021,0.045929,0.539568,0.344828,0,0,0,0,0.241379,no
0,EURO,0.588235,0.324324,C,?,0.62,0.102564,0.136364,0.12234,0.100209,0.517986,0.068966,0,0,0,0.016667,0.310345,no
0.071429,CAN,0.647059,0.558559,D,0.483871,0.21,0,0.027273,0.015957,0.029228,0.496403,?,?,?,?,?,?,no
0.071429,EURO,0.705882,0.756757,D,?,0.14,0.012821,0,0.005319,0.033403,0.496403,0.068966,0,0.066667,0.043478,0.016667,0.310345,no
0.071429,EURO,0.647059,0.378378,C,0.197581,0.43,0.141026,0.245455,0.202128,0.121086,0.561151,0.068966,0,0,0,0,0.241379,no
0,EURO,0.647059,0.558559,C,0.03629,0.73,0.230769,0.145455,0.180851,0.112735,0.510791,?,?,?,?,?,?,no
0.142857,EURO,0.588235,0.522523,D,?,0.45,0.076923,0.109091,0.095745,0.206681,0.697842,0.413793,0,0.1,0.065217,0.133333,0.586207,no
0.071429,USA,0.529412,0.279279,R,0.225806,0.31,0.371795,0.263636,0.308511,0.05428,0.496403,?,?,?,?,?,?,no
0,EURO,0.529412,0.441441,R,0.217742,0.42,0.230769,0.163636,0.191489,0.137787,0.510791,0.310345,0.454545,0.133333,0.304348,0.05,0.310345,no
0.071429,USA,0.647059,0.558559,C,0.120968,0.34,0.051282,0.090909,0.074468,0.050104,0.553957,?,?,?,?,?,?,no
0,EURO,0.470588,0.441441,D,0.052419,0.87,0.153846,0.2,0.180851,0.455115,0.611511,0.241379,0,0,0,0.133333,0.413793,no
0.071429,USA,0.588235,0.324324,C,0.129032,0.38,0.141026,0.136364,0.138298,0.141962,0.597122,?,?,?,?,?,?,no
0,EURO,0.529412,0.522523,R,0.302419,0.53,0.230769,0.118182,0.164894,0.162839,0.52518,0.068966,0,0.033333,0.021739,0.133333,0.310345,no
0,EURO,0.588235,0.657658,D,0.084677,0.37,0.025641,0.027273,0.026596,0.06263,0.539568,0.034483,0,0.033333,0.021739,0,0.275862,no
0,EURO,0.352941,0.261261,R,0.080645,0.64,0.307692,0.163636,0.223404,0.112735,0.453237,?,?,?,?,?,?,no
0.071429,EURO,0.352941,0.396396,D,0.020161,0.41,0.012821,0.045455,0.031915,0.070981,0.625899,0.344828,0.045455,0,0.021739,0.15,0.275862,no
0,EURO,0.647059,0.441441,L,0.028226,0.5,0.282051,0.136364,0.196809,0.020877,0.726619,0.206897,0.136364,0,0.065217,0,0.344828,no
0,EURO,0.647059,0.459459,D,?,0.41,0.025641,0.018182,0.021277,0.129436,0.438849,?,?,?,?,?,?,no
0.071429,USA,0.470588,0.441441,D,0.245968,0.06,0.115385,0.072727,0.090426,0.029228,0.496403,?,?,?,?,?,?,no
0,EURO,0.470588,0.477477,D,0.040323,0.58,0.025641,0.036364,0.031915,0.133612,0.431655,?,?,?,?,?,?,no
0,EURO,0.588235,0.558559,L,0.08871,0.23,0.051282,0.054545,0.053191,0.025052,0.553957,?,?,?,?,?,?,no
0,CAN,0.705882,0.756757,L,0.08871,0.74,0.423077,0.3,0.351064,0.281837,0.467626,?,?,?,?,?,?,no
0.071429,EURO,0.882353,0.540541,C,0.306452,0.67,0.179487,0.163636,0.170213,0.08977,0.395683,?,?,?,?,?,?,no
0,USA,0.647059,0.396396,D,0.116935,0.66,0.064103,0.127273,0.101064,0.240084,0.647482,0.689655,0.045455,0.2,0.152174,0.341667,0.586207,no
0.071429,USA,0.647059,0.459459,R,?,0.09,0.012821,0.018182,0.015957,0.004175,0.496403,?,?,?,?,?,?,no
0.071429,EURO,0.470588,0.378378,L,?,0.24,0.205128,0.154545,0.175532,0.125261,0.561151,0,0,0,0,0,0.310345,no
0,CAN,0.588235,0.261261,L,0.28629,0.66,0.282051,0.436364,0.37234,0.173278,0.47482,0.448276,0.227273,0.233333,0.26087,0.1,0.275862,no
0.071429,CAN,0.647059,0.495495,D,0.241935,0.61,0.038462,0.090909,0.069149,0.26096,0.467626,0.206897,0,0.066667,0.043478,0.033333,0.241379,no
0.071429,EURO,0.705882,0.558559,D,0.439516,0.62,0.051282,0.190909,0.132979,0.26096,0.496403,0.586207,0,0.266667,0.173913,0.491667,0.310345,no
0.071429,EURO,0.764706,0.495495,C,0.137097,0.41,0.051282,0.081818,0.069149,0.058455,0.496403,?,?,?,?,?,?,no
0,EURO,0.705882,0.558559,R,?,0.16,0.025641,0.009091,0.015957,0.012526,0.496403,?,?,?,?,?,?,no
0.142857,USA,0.588235,0.297297,D,0.25,0.25,0,0.045455,0.026596,0.041754,0.597122,?,?,?,?,?,?,no
0,EURO,0.470588,0.297297,D,0.262097,0.51,0.128205,0.127273,0.12766,0.206681,0.661871,0,0,0,0,0,0.310345,no
0.071429,CAN,0.647059,0.63964,L,?,0.52,0.24359,0.1,0.159574,0.208768,0.553957,0.275862,0.181818,0.033333,0.108696,0.191667,0.275862,no
0.142857,EURO,0.588235,0.396396,L,?,0.63,0.230769,0.254545,0.244681,0.173278,0.496403,0.275862,0.045455,0.2,0.152174,0.133333,0.275862,no
0,CAN,0.647059,0.594595,D,0.221774,0.68,0.064103,0.045455,0.053191,0.469729,0.438849,0.37931,0,0.1,0.065217,0.266667,0.344828,no
0,EURO,0.764706,0.63964,L,0.310484,0.14,0.012821,0.027273,0.021277,0.064718,0.467626,?,?,?,?,?,?,no
0.071429,USA,0.588235,0.459459,D,0.189516,0.51,0.205128,0.227273,0.218085,0.189979,0.417266,0.344828,0.045455,0.3,0.217391,0.15,0.310345,no
0.071429,CAN,0.529412,0.198198,C,?,0.63,0.192308,0.3,0.255319,0.194154,0.611511,0.37931,0.318182,0.133333,0.23913,0.133333,0.37931,no
0,EURO,0.647059,0.477477,L,0.366935,0.32,0.153846,0.136364,0.143617,0.123173,0.496403,?,?,?,?,?,?,no
0.071429,USA,0.647059,0.423423,D,0.270161,0.36,0,0.081818,0.047872,0.05428,0.482014,?,?,?,?,?,?,no
0.142857,USA,0.588235,0.459459,C,0.149194,0.6,0.307692,0.218182,0.255319,0.200418,0.496403,0.068966,0.045455,0.133333,0.108696,0.016667,0.310345,no
0,CAN,0.588235,0.441441,C,0.104839,0.71,0.230769,0.272727,0.255319,0.200418,0.510791,0.62069,0.181818,0.1,0.152174,0.166667,0.310345,no
0.357143,EURO,0.411765,0.297297,R,?,0.54,0.205128,0.218182,0.212766,0.127349,0.669065,0.275862,0.227273,0.066667,0.152174,0.033333,0.517241,no
0,CAN,0.588235,0.36036,L,0.145161,0.79,0.397436,0.236364,0.303191,0.235908,0.42446,0.206897,0.045455,0.2,0.152174,0.125,0.344828,no
0,EURO,0.647059,0.459459,C,0.137097,0.17,0.012821,0.018182,0.015957,0.008351,0.503597,?,?,?,?,?,?,no
0.071429,EURO,0.705882,0.675676,D,0.100806,0.12,0.064103,0.118182,0.095745,0.025052,0.705036,?,?,?,?,?,?,no
0.214286,EURO,0.294118,0.279279,R,?,0.48,0.166667,0.1,0.12766,0.185804,0.482014,0.034483,0,0.066667,0.043478,0.033333,0.344828,no
0,CAN,0.529412,0.540541,D,0.262097,0.68,0.038462,0.136364,0.095745,0.302714,0.496403,0.103448,0.045455,0.033333,0.043478,0.083333,0.310345,no
0,EURO,0.647059,0.396396,D,0.149194,0.27,0.025641,0.018182,0.021277,0.050104,0.496403,?,?,?,?,?,?,no
0,EURO,0.647059,0.396396,D,0.129032,0.36,0.064103,0.027273,0.042553,0.033403,0.52518,0.241379,0.090909,0.066667,0.086957,0,0.310345,no
0,EURO,0.529412,0.225225,R,?,0.46,0.307692,0.218182,0.255319,0.075157,0.705036,0.172414,0.045455,0,0.021739,0.016667,0.275862,no
0,CAN,0.647059,0.540541,L,0.387097,0.6,0.076923,0.1,0.090426,0.338205,0.460432,0.344828,0.045455,0,0.021739,0.166667,0.344828,no
0.071429,EURO,0.529412,0.324324,C,0.181452,0.47,0.346154,0.2,0.260638,0.221294,0.496403,0.034483,0.045455,0.033333,0.043478,0.033333,0.310345,no
0,EURO,0.470588,0.198198,R,0.169355,0.32,0.307692,0.163636,0.223404,0.020877,0.496403,?,?,?,?,?,?,no
0.071429,CAN,0.529412,0.459459,L,0.366935,0.68,0.397436,0.290909,0.335106,0.150313,0.769784,0.689655,0.181818,0.366667,0.326087,0.2,0.586207,no
0.071429,USA,0.588235,0.324324,L,0.419355,0.35,0.5,0.4,0.441489,0.125261,0.496403,?,?,?,?,?,?,no
0.071429,CAN,0.588235,0.342342,L,?,0.69,0.230769,0.209091,0.218085,0.160752,0.57554,0.103448,0,0,0,0.083333,0.310345,no
0.071429,EURO,0.470588,0.324324,R,0.326613,0.48,0.307692,0.236364,0.265957,0.187891,0.496403,?,?,?,?,?,?,no
0.142857,EURO,0.588235,0.324324,D,0.451613,0.9,0.153846,0.254545,0.212766,0.14405,0.510791,?,?,?,?,?,?,no
0.071429,EURO,0.588235,0.594595,D,0.237903,0.53,0.051282,0.036364,0.042553,0.05428,0.431655,?,?,?,?,?,?,no
0.071429,EURO,0.588235,0.396396,D,0.108871,0.55,0.064103,0.109091,0.090426,0.177453,0.625899,?,?,?,?,?,?,no
0,EURO,0.529412,0.378378,C,0.298387,0.35,0.064103,0.090909,0.079787,0.037578,0.402878,?,?,?,?,?,?,no
0,CAN,1,0.855856,D,?,0.67,0.051282,0.027273,0.037234,0.183716,0.503597,0.37931,0,0.033333,0.021739,0.05,0.37931,no
0,EURO,0.529412,0.36036,D,?,0.66,0.025641,0.036364,0.031915,0.200418,0.503597,0.310345,0,0,0,0.083333,0.310345,no
0.142857,EURO,0.411765,0.279279,R,?,0.31,0.038462,0.054545,0.047872,0.05428,0.553957,0.068966,0,0.066667,0.043478,0,0.344828,no
0,EURO,0.470588,0.279279,R,0.064516,0.49,0.166667,0.109091,0.132979,0.083507,0.539568,0.172414,0,0.066667,0.043478,0,0.413793,no
0,EURO,0.705882,0.477477,D,?,0.25,0.012821,0.063636,0.042553,0.045929,0.496403,?,?,?,?,?,?,no
0.071429,EURO,0.529412,0.378378,D,0.076613,0.7,0,0.036364,0.021277,0.050104,0.517986,0.172414,0.045455,0,0.021739,0.033333,0.241379,no
0.071429,EURO,0.470588,0.261261,D,0.330645,0.39,0.333333,0.472727,0.414894,0.073069,0.496403,0.034483,0,0,0,0.016667,0.310345,no
0,CAN,0.411765,0.243243,C,0.399194,0.47,0.076923,0.218182,0.159574,0.050104,0.374101,?,?,?,?,?,?,no
0.071429,CAN,0.588235,0.738739,R,?,0.46,0.051282,0.009091,0.026596,0.572025,0.510791,0.517241,0.045455,0.066667,0.065217,0.15,0.275862,no
0.071429,EURO,0.823529,0.801802,L,0.145161,0.28,0.115385,0.054545,0.079787,0.083507,0.47482,0.034483,0,0,0,0.033333,0.172414,no
0,EURO,0.529412,0.495495,C,0.104839,0.5,0.025641,0.081818,0.058511,0.037578,0.482014,0.172414,0.045455,0,0.021739,0.033333,0.310345,no
0.071429,USA,0.588235,0.324324,L,0.326613,0.53,0.320513,0.218182,0.260638,0.14405,0.496403,?,?,?,?,?,?,no
0,EURO,0.588235,0.423423,C,?,0.36,0.141026,0.145455,0.143617,0.041754,0.496403,?,?,?,?,?,?,no
0.071429,CAN,0.470588,0.18018,C,?,0.72,0.423077,0.263636,0.329787,0.064718,0.568345,0.37931,0.136364,0.066667,0.108696,0,0.172414,no
0,EURO,0.588235,0.396396,L,?,0.45,0.025641,0.036364,0.031915,0.098121,0.438849,?,?,?,?,?,?,no
0.071429,CAN,0.588235,0.261261,C,0.471774,0.6,0.435897,0.454545,0.446809,0.068894,0.496403,?,?,?,?,?,?,no
0.142857,CAN,0.470588,0.225225,R,?,0.36,0.179487,0.081818,0.12234,0.045929,0.410072,?,?,?,?,?,?,no
0.214286,EURO,0.588235,0.198198,D,?,0.77,0.025641,0.118182,0.079787,0.05428,0.489209,0.068966,0.090909,0.066667,0.086957,0,0.310345,no
0.071429,EURO,0.647059,0.594595,C,0.310484,0.67,0.282051,0.190909,0.228723,0.164927,0.582734,0.37931,0.090909,0.066667,0.086957,0.05,0.241379,no
0.071429,CAN,0.588235,0.576577,D,?,0.53,0.115385,0.172727,0.148936,0.129436,0.496403,0.172414,0,0.066667,0.043478,0.1,0.310345,no
0.142857,CAN,0.470588,0.396396,C,0.169355,0.61,0.474359,0.354545,0.404255,0.068894,0.496403,?,?,?,?,?,?,no
0,EURO,0.705882,0.441441,R,?,0.25,0.089744,0.054545,0.069149,0.004175,0.496403,0.068966,0.090909,0,0.043478,0,0.310345,no
0.071429,USA,0.470588,0.423423,D,?,0,0,0,0,0,0.496403,?,?,?,?,?,?,no
0.071429,USA,0.470588,0.324324,L,0.157258,0.36,0.102564,0.127273,0.117021,0.135699,0.482014,?,?,?,?,?,?,no
0,CAN,0.470588,0.324324,C,0.112903,0.7,0.25641,0.327273,0.297872,0.033403,0.467626,0.344828,0,0.266667,0.173913,0.05,0.517241,no
0,CAN,0.529412,0.477477,R,0.193548,0.71,0.217949,0.254545,0.239362,0.075157,0.489209,0.62069,0.090909,0.366667,0.282609,0.066667,0.172414,no
0,CAN,0.470588,0.477477,D,0.165323,0.67,0.102564,0.145455,0.12766,0.162839,0.690647,0.655172,0.045455,0.133333,0.108696,0.1,0.517241,no
0.142857,USA,0.588235,0.324324,D,0.455645,0.54,0.089744,0.2,0.154255,0.210856,0.496403,0.241379,0,0,0,0.116667,0.310345,no
0,CAN,0.705882,0.477477,D,?,0.64,0,0.154545,0.090426,0.14405,0.604317,?,?,?,?,?,?,no
0,EURO,0.823529,0.837838,C,0.346774,0.2,0.076923,0.063636,0.069149,0.070981,0.496403,0.103448,0.045455,0,0.021739,0.033333,0.310345,no
0.071429,USA,0.705882,0.63964,D,0.282258,0.56,0.012821,0.018182,0.015957,0.306889,0.496403,0.206897,0,0,0,0.091667,0.310345,no
0,EURO,0.470588,0.396396,C,0.060484,0.57,0.089744,0.127273,0.111702,0.075157,0.517986,?,?,?,?,?,?,no
0,EURO,0.470588,0.279279,C,0.258065,0.67,0.217949,0.145455,0.175532,0.173278,0.179856,?,?,?,?,?,?,no
0.071429,EURO,0.705882,0.378378,R,?,0.45,0.115385,0.027273,0.06383,0.033403,0.366906,?,?,?,?,?,?,no
0.071429,USA,0.411765,0.279279,R,?,0.35,0.089744,0.063636,0.074468,0.033403,0.489209,?,?,?,?,?,?,no
0,EURO,0.588235,0.495495,D,0.245968,0.43,0.064103,0.090909,0.079787,0.066806,0.532374,0.137931,0.090909,0.033333,0.065217,0,0.310345,no
0,EURO,0.470588,0.342342,D,0.112903,0.55,0.064103,0.063636,0.06383,0.108559,0.402878,?,?,?,?,?,?,no
0.071429,EURO,0.588235,0.477477,D,0.173387,0.72,0.051282,0.209091,0.143617,0.215031,0.733813,0,0,0,0,0.016667,0.275862,no
0.142857,EURO,0.529412,0.36036,C,?,0.77,0.179487,0.209091,0.196809,0.125261,0.647482,0.103448,0.136364,0.2,0.195652,0,0.448276,no
0.071429,CAN,0.647059,0.495495,D,?,0.37,0,0.018182,0.010638,0.083507,0.402878,?,?,?,?,?,?,no
0,CAN,0.647059,0.459459,C,?,0.56,0.115385,0.163636,0.143617,0.102296,0.539568,?,?,?,?,?,?,no
0,EURO,0.529412,0.378378,L,0.217742,0.65,0.217949,0.109091,0.154255,0.066806,0.496403,0.137931,0.090909,0,0.043478,0,0.310345,no
0.071429,CAN,0.411765,0.198198,L,?,0.72,0.551282,0.581818,0.569149,0.219207,0.597122,0.724138,0.5,0.433333,0.521739,0.408333,0.793103,no
0,EURO,0.352941,0.378378,R,0.116935,0.49,0.269231,0.154545,0.202128,0.037578,0.510791,0.413793,0.227273,0.133333,0.195652,0.033333,0.310345,no
0.071429,CAN,0.529412,0.477477,D,?,0.76,0.128205,0.245455,0.196809,0.415449,0.366906,?,?,?,?,?,?,no
0,EURO,0.529412,0.495495,R,0.362903,0.32,0.192308,0.054545,0.111702,0.070981,0.482014,?,?,?,?,?,?,no
0.142857,CAN,0.588235,0.423423,L,?,0.68,0.282051,0.372727,0.335106,0.557411,0.647482,0.517241,0.181818,0.3,0.282609,0.2,0.413793,no
0,EURO,0.588235,0.378378,D,0.294355,0.44,0.012821,0.081818,0.053191,0.104384,0.496403,0.068966,0,0.066667,0.043478,0.016667,0.310345,no
0,EURO,0.588235,0.396396,L,?,0.43,0.269231,0.1,0.170213,0.05428,0.633094,?,?,?,?,?,?,no
0,CAN,0.823529,0.837838,D,?,0.39,0.012821,0.009091,0.010638,0.265136,0.510791,0.103448,0,0,0,0.016667,0.310345,no
0.071429,USA,0.588235,0.495495,L,0.314516,0.48,0.141026,0.190909,0.170213,0.206681,0.496403,?,?,?,?,?,?,no
0.071429,CAN,0.588235,0.576577,L,?,0.58,0,0.009091,0.005319,0.901879,0.467626,0.137931,0,0,0,0,0.310345,no
0.071429,EURO,0.588235,0.459459,D,?,0.55,0.051282,0.063636,0.058511,0.11691,0.42446,0.068966,0,0,0,0,0.275862,no
0.071429,EURO,0.529412,0.477477,L,0.391129,0.62,0.205128,0.127273,0.159574,0.068894,0.654676,0.758621,0.227273,0.1,0.173913,0.05,0.517241,no
1,EURO,0.588235,0.279279,C,?,0.85,0.282051,0.390909,0.345745,0.083507,0.669065,0.310345,0.136364,0.066667,0.108696,0.033333,0.310345,no
0.142857,CAN,0.352941,0.297297,C,?,0.4,0.153846,0.154545,0.154255,0.087683,0.496403,?,?,?,?,?,?,no
0,EURO,0.411765,0.225225,L,0.205645,0.61,0.230769,0.218182,0.223404,0.079332,0.489209,?,?,?,?,?,?,no
0,CAN,0.529412,0.459459,C,0.346774,0.72,0.141026,0.209091,0.180851,0.248434,0.553957,0.62069,0.136364,0.133333,0.152174,0.125,0.655172,no
0.142857,CAN,0.470588,0.36036,C,0.237903,0.31,0.115385,0.118182,0.117021,0.041754,0.496403,?,?,?,?,?,?,no
0,EURO,0.470588,0.522523,L,0.165323,0.32,0.192308,0.063636,0.117021,0.068894,0.496403,?,?,?,?,?,?,no
0.142857,CAN,0.352941,0.243243,C,?,0.52,0.653846,0.481818,0.553191,0.129436,0.496403,0.482759,0.227273,0.1,0.173913,0.016667,0.310345,no
0.071429,EURO,0.529412,0.297297,C,?,0.51,0.24359,0.354545,0.308511,0.096033,0.705036,0.034483,0,0,0,0,0.310345,no
0.071429,USA,0.764706,0.459459,D,0.322581,0.26,0.025641,0.172727,0.111702,0.041754,0.496403,?,?,?,?,?,?,no
0.071429,CAN,0.352941,0.324324,L,?,0.54,0.448718,0.336364,0.382979,0.192067,0.496403,?,?,?,?,?,?,no
0,CAN,0.588235,0.396396,D,?,0.62,0.064103,0.127273,0.101064,0.158664,0.589928,0.103448,0.045455,0,0.021739,0,0.310345,no
0.142857,EURO,0.470588,0.36036,D,?,0.77,0.038462,0.090909,0.069149,0.185804,0.568345,0,0,0,0,0,0.310345,no
0.142857,USA,0.588235,0.594595,D,?,0.34,0,0.018182,0.010638,0.079332,0.496403,?,?,?,?,?,?,no
0,EURO,0.470588,0.36036,C,0.318548,0.6,0.064103,0.145455,0.111702,0.058455,0.410072,?,?,?,?,?,?,no
0.071429,EURO,0.588235,0.441441,L,?,0.29,0.076923,0.1,0.090426,0.060543,0.489209,0.103448,0,0.066667,0.043478,0,0.310345,no
0.071429,EURO,0.705882,0.477477,L,?,0.5,0.153846,0.145455,0.148936,0.164927,0.532374,?,?,?,?,?,?,no
0,EURO,0.470588,0.261261,L,?,0.35,0.038462,0.109091,0.079787,0.08142,0.503597,?,?,?,?,?,?,no
0,EURO,0.470588,0.36036,C,?,0.52,0.166667,0.145455,0.154255,0.033403,0.532374,?,?,?,?,?,?,no
0.071429,CAN,0.529412,0.324324,D,?,0.65,0.076923,0.227273,0.164894,0.131524,0.640288,0.103448,0.045455,0,0.021739,0.066667,0.310345,no
0.071429,CAN,0.647059,0.495495,D,?,0.55,0.012821,0.090909,0.058511,0.229645,0.496403,?,?,?,?,?,?,no
0.071429,USA,0.588235,0.279279,R,?,0.7,0.102564,0.045455,0.069149,0.615866,0.42446,0.37931,0.045455,0,0.021739,0.308333,0.275862,no
0.5,EURO,0.529412,0.441441,R,?,0.57,0.24359,0.190909,0.212766,0.25261,0.654676,0.413793,0.181818,0.233333,0.23913,0.033333,0.689655,no
0.428571,EURO,0.823529,0.720721,D,?,0.29,0.038462,0.045455,0.042553,0.179541,0.503597,?,?,?,?,?,?,no
0,EURO,0.529412,0.396396,L,0.16129,0.43,0.076923,0.072727,0.074468,0.158664,0.467626,?,?,?,?,?,?,no
0,CAN,0.705882,0.558559,D,?,0.62,0.051282,0.063636,0.058511,0.135699,0.482014,0.275862,0,0,0,0.05,0.206897,no
0,CAN,0.647059,0.477477,D,0.33871,0.68,0.038462,0.154545,0.106383,0.206681,0.258993,?,?,?,?,?,?,no
0.285714,EURO,0.470588,0.342342,L,?,0.48,0.102564,0.072727,0.085106,0.033403,0.395683,?,?,?,?,?,?,no
0.214286,EURO,0.411765,0.279279,L,?,0.54,0.435897,0.272727,0.340426,0.020877,0.899281,0.448276,0.454545,0.433333,0.5,0.033333,0.724138,no
0.142857,CAN,0.647059,0.576577,D,?,0.65,0.012821,0.036364,0.026596,0.471816,0.47482,0.344828,0,0,0,0.3,0.241379,no
0,CAN,0.647059,0.396396,D,0.254032,0.6,0.102564,0.254545,0.191489,0.169102,0.503597,0.137931,0,0.066667,0.043478,0,0.241379,no
0,EURO,0.588235,0.774775,D,0.399194,0.35,0.012821,0.054545,0.037234,0.112735,0.496403,?,?,?,?,?,?,no
0.357143,EURO,0.411765,0.324324,R,?,0.47,0.128205,0.081818,0.101064,0.05428,0.52518,0.137931,0.090909,0.033333,0.065217,0,0.310345,no
0.071429,USA,0.588235,0.594595,L,?,0.3,0.012821,0.027273,0.021277,0.012526,0.496403,?,?,?,?,?,?,no
0,EURO,0.588235,0.441441,D,0.096774,0.5,0.025641,0.054545,0.042553,0.070981,0.546763,?,?,?,?,?,?,no
0,EURO,0.529412,0.522523,L,?,0.3,0.089744,0.072727,0.079787,0.06263,0.496403,0.206897,0,0.033333,0.021739,0.066667,0.310345,no
0.142857,USA,0.764706,0.423423,L,?,0.38,0.076923,0.054545,0.06383,0.020877,0.410072,?,?,?,?,?,?,no
0,EURO,0.470588,0.297297,C,0.125,0.73,0.230769,0.254545,0.244681,0.102296,0.482014,0.241379,0.136364,0.266667,0.23913,0.033333,0.310345,no
