Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1979.0,220.0,166.0,54.0,0.0,75.45454545454545,24.545454545454547,0.0,0.49886104783599083,0.284826840861138,0.4151665221521422,57.810331253510704,83.61803143524743,217.78316781551004,4442.36780790199,-4224.58464008648,0.9899234900705002,20.192580945009045,-19.202657454938546,95.07772351485023,0.4321714705220465,9614.12047923875,0.8048780487804879,99.0,0.30927835051546393,30.0,0.6907216494845361,67.0,0.1951219512195122,24.0,0.7674418604651163,0.8048780487804879,0.7857142857142858,0.4996362094096295,0.8321180119017685,0.8454502585826964,0.7545454545454545,0.25894575628043065,0.7410542437195694,0.24545454545454545,0.7536951420672352,0.7545454545454545,0.7535507046145344,0.49963620940962944,0.8321180119017684,0.8156499217013905,0.7492401215805472,0.7545454545454545,0.073,0.0,0.069065,8.25E-4,69.065,0.825,33803.0,360438.0,42059.0,97.27272727272727,84.54545454545455,'Number of leaves: 90\nSize of the tree: 166\n',166.0,90.0,90.0
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1979.0,220.0,171.0,49.0,0.0,77.72727272727273,22.272727272727273,0.0,0.5497076023391813,0.2905080989908135,0.41385189079430174,58.9634368155436,83.35325361637172,217.78316781551004,4448.030427435026,-4230.247259619516,0.9899234900705002,20.21832012470466,-19.228396634634162,94.38969829011803,0.4290440831369002,9544.548373820202,0.7886178861788617,97.0,0.23711340206185566,23.0,0.7628865979381443,74.0,0.21138211382113822,26.0,0.8083333333333333,0.7886178861788617,0.7983539094650206,0.5499166228840136,0.8287234934205012,0.8566346580137091,0.7772727272727272,0.22576824315572114,0.7742317568442789,0.22272727272727272,0.7782045454545454,0.7772727272727272,0.777593760504082,0.5499166228840136,0.8287234934205013,0.8108174574790225,0.7748114724990077,0.7772727272727272,0.068,0.0,0.067967,5.570000000000001E-4,67.967,0.557,32857.0,360438.0,42059.0,96.36363636363636,87.27272727272727,'Number of leaves: 89\nSize of the tree: 161\n',161.0,89.0,89.0
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1979.0,220.0,167.0,53.0,0.0,75.9090909090909,24.09090909090909,0.0,0.511888814467515,0.3069843685842769,0.42455220262349885,62.30756899122097,85.50838646827556,217.78316781551004,4453.795441576645,-4236.0122737611355,0.9899234900705002,20.244524734439295,-19.254601244368796,87.56784046022904,0.39803563845558654,8854.732077802691,0.7804878048780488,96.0,0.26804123711340205,26.0,0.7319587628865979,71.0,0.21951219512195122,27.0,0.7868852459016393,0.7804878048780488,0.7836734693877551,0.5119105244289915,0.8054647556784846,0.8246473015408256,0.759090909090909,0.24664434132626234,0.7533556586737375,0.2409090909090909,0.7593745247726513,0.759090909090909,0.7592169735026877,0.5119105244289915,0.8054647556784846,0.7782110477546219,0.7559392987964415,0.759090909090909,0.07,0.0,0.062605,2.99E-4,62.605,0.299,29435.0,360438.0,42059.0,97.72727272727273,92.27272727272727,'Number of leaves: 78\nSize of the tree: 142\n',142.0,78.0,78.0
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1979.0,220.0,156.0,64.0,0.0,70.9090909090909,29.09090909090909,0.0,0.41377300358064784,0.33189205584559556,0.4492036509953928,67.36299721906023,90.47339562701023,217.78316781551004,2333.9975012222585,-2116.2143334067487,0.9899234900705002,10.609079551010266,-9.619156060939767,75.16743413731469,0.3416701551696122,7600.821109252927,0.7154471544715447,88.0,0.29896907216494845,29.0,0.7010309278350515,68.0,0.2845528455284553,35.0,0.7521367521367521,0.7154471544715447,0.7333333333333334,0.41439931673269986,0.7690051127315397,0.7862139417881661,0.7090909090909091,0.29261282678431283,0.7073871732156871,0.2909090909090909,0.711598433928531,0.7090909090909091,0.7098181818181819,0.41439931673269986,0.7689866352740379,0.7482976850760074,0.7066666666666668,0.7090909090909091,0.06,0.001,0.060207000000000004,4.14E-4,60.207,0.414,33609.0,360438.0,42059.0,97.72727272727273,94.0909090909091,'Number of leaves: 90\nSize of the tree: 165\n',165.0,90.0,90.0
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1979.0,220.0,161.0,59.0,0.0,73.18181818181819,26.818181818181817,0.0,0.4579923166861533,0.33090246034880144,0.4449484445605508,67.23008478435013,89.71833992266541,217.4258160437913,2328.826889609077,-2111.401073565286,0.9882991638354149,10.58557677095035,-9.597277607114936,75.86603132424965,0.3448455969284075,7670.063724714103,0.7419354838709677,92.0,0.28125,27.0,0.71875,69.0,0.25806451612903225,32.0,0.773109243697479,0.7419354838709677,0.7572016460905349,0.4584762248490557,0.7755796370967742,0.7728969536213739,0.7318181818181818,0.27113269794721406,0.7288673020527859,0.2681818181818182,0.7338622937924044,0.7318181818181818,0.7324624321804242,0.4584762248490557,0.7755796370967742,0.7571293105828347,0.7288546301518664,0.7318181818181818,0.06,0.0,0.05876,4.6100000000000004E-4,58.76,0.461,28003.0,360438.0,42059.0,98.18181818181819,93.4090909090909,'Number of leaves: 73\nSize of the tree: 134\n',134.0,73.0,73.0
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1979.0,220.0,165.0,55.0,0.0,75.0,25.0,0.0,0.4923644906863568,0.31024986907140445,0.4290597255813274,63.03405837483854,86.51457663786155,217.4258160437913,2319.570540377657,-2102.1447243338657,0.9882991638354149,10.543502456262077,-9.555203292426663,85.40560074199618,0.3882072760999826,8634.51519348445,0.7741935483870968,96.0,0.28125,27.0,0.71875,69.0,0.22580645161290322,28.0,0.7804878048780488,0.7741935483870968,0.7773279352226721,0.49238546380845466,0.7961609543010753,0.7887639650199872,0.75,0.2570564516129032,0.7429435483870968,0.25,0.750314307266784,0.75,0.7501415955192884,0.49238546380845466,0.7961609543010753,0.7815864114477092,0.7461769209792117,0.75,0.066,0.0,0.064015,3.8700000000000003E-4,64.015,0.387,28051.0,360438.0,42059.0,97.27272727272727,92.5,'Number of leaves: 71\nSize of the tree: 134\n',134.0,71.0,71.0
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1979.0,220.0,164.0,56.0,0.0,74.54545454545455,25.454545454545453,0.0,0.4813068373189627,0.31950388816023784,0.44188897781965153,64.91421510526133,89.10143636811272,217.4258160437913,6609.693345739488,-6392.267529695697,0.9882991638354149,30.044060662452218,-29.055761498616803,80.97043461573884,0.36804743007154017,8186.119432900969,0.782258064516129,97.0,0.3020833333333333,29.0,0.6979166666666666,67.0,0.21774193548387097,27.0,0.7698412698412699,0.782258064516129,0.7760000000000001,0.48138944279027085,0.7824260752688172,0.8111782562734685,0.7454545454545455,0.26527981427174974,0.7347201857282502,0.2545454545454545,0.7449356789782322,0.7454545454545455,0.7451330143540671,0.48138944279027085,0.7828659579667645,0.7598024150403986,0.7406315789473685,0.7454545454545455,0.058,0.0,0.05756,2.9099999999999997E-4,57.56,0.291,32735.0,360438.0,42059.0,95.45454545454545,90.68181818181819,'Number of leaves: 86\nSize of the tree: 160\n',160.0,86.0,86.0
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1979.0,220.0,161.0,59.0,0.0,73.18181818181819,26.818181818181817,0.0,0.4463402149803788,0.3251106086052935,0.4448630688241411,66.05334320508238,89.7011249634179,217.4258160437913,3395.9481653470184,-3178.522349303227,0.9882991638354149,15.43612802430463,-14.447828860469215,77.67536349062266,0.3530698340482848,7852.987396521095,0.8145161290322581,101.0,0.375,36.0,0.625,60.0,0.18548387096774194,23.0,0.7372262773722628,0.8145161290322581,0.7739463601532567,0.4496990254983282,0.7897345430107527,0.8235245573915609,0.7318181818181818,0.2923020527859238,0.7076979472140762,0.2681818181818182,0.7309711307073017,0.7318181818181818,0.7287585934474781,0.4496990254983282,0.7897345430107527,0.7733841080881816,0.7221687108028854,0.7318181818181818,0.052,0.0,0.051423,2.02E-4,51.423,0.202,30891.0,360438.0,42059.0,98.18181818181819,93.18181818181819,'Number of leaves: 82\nSize of the tree: 150\n',150.0,82.0,82.0
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1979.0,220.0,173.0,47.0,0.0,78.63636363636364,21.363636363636363,0.0,0.5641544427583882,0.2927245668849258,0.3994906901375598,59.4734092620264,80.55234706821022,217.4258160437913,1227.685423261387,-1010.2596072175958,0.9882991638354149,5.580388287551759,-4.592089123716344,94.42156624825567,0.42918893749207127,9546.030251880957,0.8225806451612904,102.0,0.2604166666666667,25.0,0.7395833333333334,71.0,0.1774193548387097,22.0,0.8031496062992126,0.8225806451612904,0.8127490039840637,0.5643728827936233,0.8308971774193549,0.8498709913824285,0.7863636363636364,0.22419965786901272,0.7758003421309874,0.21363636363636362,0.7858221534624887,0.7863636363636364,0.7859448210045819,0.5643728827936233,0.8308605205278592,0.8102587696173928,0.7820358776534075,0.7863636363636364,0.062,0.001,0.056123,2.3300000000000003E-4,56.123,0.233,29653.0,360438.0,42059.0,98.63636363636364,94.0909090909091,'Number of leaves: 77\nSize of the tree: 143\n',143.0,77.0,77.0
'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23',1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2 -doNotMakeSplitPointActualValue',-217733168393644444,2.01707122311E7,1980.0,219.0,172.0,47.0,0.0,78.53881278538813,21.461187214611872,0.0,0.5586002830310046,0.27688162683416195,0.4009643732985159,56.229763576570726,80.8093701272422,216.5926870065965,5507.553526792453,-5290.9608397858565,0.989007703226468,25.14864624106143,-24.15963853783496,100.51123384567663,0.4589554056880211,10162.506674395008,0.8536585365853658,105.0,0.3020833333333333,29.0,0.6979166666666666,67.0,0.14634146341463414,18.0,0.7835820895522388,0.8536585365853658,0.8171206225680934,0.5616051011349191,0.8440464092140921,0.8543636322283819,0.7853881278538812,0.23381292460184874,0.7661870753981512,0.2146118721461187,0.7856218504576233,0.7853881278538812,0.7834596336999787,0.5616051011349191,0.8440464092140922,0.8134089701466379,0.7787260571404002,0.7853881278538812,0.046,0.0,0.045165,3.5E-4,45.165,0.35,31085.0,360619.0,41878.0,96.80365296803653,91.32420091324201,'Number of leaves: 82\nSize of the tree: 151\n',151.0,82.0,82.0
