id,PlayerName,DraftAge_norm,country_group,Height_norm,Weight_norm,Position,DraftYear,Overall,CSS_rank_norm,rs_GP_norm,rs_G_norm,rs_A_norm,rs_P_norm,rs_PIM_norm,rs_PlusMinus_norm,po_GP_norm,po_G_norm,po_A_norm,po_P_norm,po_PIM_norm,po_PlusMinus_norm,GP_greater_than_0,wx_sum,lmt_prob,LeafNode
16858,Dusty Jamieson,0.0,CAN,0.5,0.33653846153846156,L,1999,136,0.2727272727272727,0.7333333333333333,0.2191780821917808,0.27450980392156865,0.27848101265822783,0.020876826722338204,0.712,0.2,0.047619047619047616,0.0,0.021739130434782608,0.016666666666666666,0.3333333333333333,no,10.463570995015042,2.8557254596773193e-05,1
19108,Vladimir Gusev,0.07142857142857142,EURO,0.5714285714285714,0.5288461538461539,D,2001,115,0.2727272727272727,0.044444444444444446,0.0,0.0,0.0,0.016701461377870562,0.552,0.0,0.0,0.0,0.0,0.0,0.375,no,1.698829576220131,0.15461819098472343,4
58592,Brent Maclellan,0.0,CAN,0.5714285714285714,0.6346153846153846,D,2001,104,0.2727272727272727,0.6888888888888889,0.0958904109589041,0.18627450980392157,0.16455696202531644,0.3235908141962422,0.28,0.36666666666666664,0.0,0.0,0.0,0.3416666666666667,0.375,no,-11.388011735918514,0.99998866962138411,2
8468560,Ryan Bayda,0.14285714285714285,CAN,0.2857142857142857,0.23076923076923078,L,2000,80,0.2727272727272727,0.4888888888888889,0.2328767123287671,0.22549019607843138,0.25316455696202533,0.06263048016701461,0.552,0.0,0.0,0.0,0.0,0.0,0.375,yes,-0.957030782193609,0.72252692458248624,5
12763,Brett Clouthier,0.0,CAN,0.6428571428571429,0.6153846153846154,L,1999,50,0.27751196172248804,0.7111111111111111,0.1095890410958904,0.13725490196078433,0.13924050632911392,0.47390396659707723,0.336,0.16666666666666666,0.047619047619047616,0.038461538461538464,0.043478260869565216,0.03333333333333333,0.125,no,9.797191160660333,5.560448098569499e-05,1
55443,Miguel Delisle,0.0,CAN,0.42857142857142855,0.38461538461538464,R,2000,100,0.27751196172248804,0.6,0.273972602739726,0.28431372549019607,0.310126582278481,0.1524008350730689,0.656,0.36666666666666664,0.19047619047619047,0.038461538461538464,0.10869565217391304,0.23333333333333334,0.3333333333333333,no,10.455958046276189,2.877548288259922e-05,1
8469755,Brandon Segal,0.07142857142857142,CAN,0.5,0.5192307692307693,R,2002,102,0.27751196172248804,0.7888888888888889,0.589041095890411,0.39215686274509803,0.5253164556962026,0.2546972860125261,0.688,0.23333333333333334,0.047619047619047616,0.15384615384615385,0.10869565217391304,0.13333333333333333,0.375,yes,-1.220973355900604,0.772234796622987,6
358,Robin Jonsson,0.07142857142857142,EURO,0.5,0.5673076923076923,D,2002,120,0.2822966507177033,0.5888888888888889,0.0547945205479452,0.0392156862745098,0.05063291139240506,0.054279749478079335,0.48,0.0,0.0,0.0,0.0,0.0,0.375,no,12.850072385720042,2.6259311220500302e-06,2
8890,Ryan Steeves,0.14285714285714285,CAN,0.35714285714285715,0.3173076923076923,C,2002,227,0.2822966507177033,0.34444444444444444,0.1232876712328767,0.12745098039215685,0.13924050632911392,0.04175365344467641,0.552,0.0,0.0,0.0,0.0,0.0,0.375,no,0.46693844123446837,0.3853411290118961,4
18378,Paul Ballantyne,0.0,CAN,0.5714285714285714,0.38461538461538464,D,2000,196,0.2822966507177033,0.6444444444444445,0.0547945205479452,0.14705882352941177,0.12025316455696203,0.12526096033402923,0.688,0.5666666666666667,0.09523809523809523,0.11538461538461539,0.10869565217391304,0.14166666666666666,0.7083333333333334,no,25.42103056021884,9.1156303018919262e-12,7
