AHL_GP,AHL_total_TOI,AHL_goals,AHL_primary_assists,AHL_secondary_assists,AHL_ev_goals,AHL_ev_primary_assists,AHL_ev_secondary_assists,AHL_shots,AHL_ev_shots,AHL_passes,AHL_ev_passes,AHL_ze_controlled_entry,AHL_ze_uncontrolled_entry,AHL_ze_controlled_exit,AHL_ze_uncontrolled_exit,AHL_penalties_taken,AHL_penalties_drawn,AHL_team_ev_shots_for,AHL_team_ev_shots_against,NHL_GP,NHL_G,NHL_A,NHL_P,NHL_PlusMinus,NHL_PIM,NHL_PointPerGame,NHL_PPG,NHL_PPP,NHL_SHG,NHL_SHP,NHL_GWG,NHL_OTG,NHL_S,NHL_ShootingPercentage,NHL_TOIPerGame_sec,NHL_ShiftsPerGame,NHL_FaceoffWinPercentage
0.625,0.711678832,0.071428571,0.142857143,0.636363636,0,0.111111111,0.333333333,0.570776256,0.634615385,0.585539715,0.627218935,0.174311927,0.496183206,0.647398844,0.617391304,0.352941176,0.208333333,0.715613383,0.512455516,0.185185185,0,0.025,0.015151515,0.557692308,0.073275862,0.06,0,0,0,0,0,0,0.064377682,0,0.630453379,0.542662116,0
0.625,0.711678832,0.071428571,0.142857143,0.636363636,0,0.111111111,0.333333333,0.570776256,0.634615385,0.585539715,0.627218935,0.174311927,0.496183206,0.647398844,0.617391304,0.352941176,0.208333333,0.715613383,0.512455516,0.185185185,0,0.05,0.03030303,0.5,0.025862069,0.13,0,0,0,0.166666667,0,0,0.064377682,0,0.804961506,0.774744027,0
0.625,0.711678832,0.071428571,0.142857143,0.636363636,0,0.111111111,0.333333333,0.570776256,0.634615385,0.585539715,0.627218935,0.174311927,0.496183206,0.647398844,0.617391304,0.352941176,0.208333333,0.715613383,0.512455516,0.135802469,0,0.025,0.015151515,0.615384615,0.00862069,0.08,0,0,0,0,0,0,0.034334764,0,0.566295979,0.484641638,0
0.71875,0.67949346,0.428571429,0.571428571,0.636363636,0,0.666666667,0.444444444,0.319634703,0.326923077,0.50407332,0.545857988,0.568807339,0.450381679,0.248554913,0.234782609,0.529411765,0.291666667,0.656133829,0.588967972,0.012345679,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0.021459227,0,0.499572284,0.351535836,0
0.71875,0.67949346,0.428571429,0.571428571,0.636363636,0,0.666666667,0.444444444,0.319634703,0.326923077,0.50407332,0.545857988,0.568807339,0.450381679,0.248554913,0.234782609,0.529411765,0.291666667,0.656133829,0.588967972,0.037037037,0,0.025,0.015151515,0.615384615,0,0.25,0,0,0,0,0,0,0.025751073,0,0.218135158,0.225255973,0
0.71875,0.67949346,0.428571429,0.571428571,0.636363636,0,0.666666667,0.444444444,0.319634703,0.326923077,0.50407332,0.545857988,0.568807339,0.450381679,0.248554913,0.234782609,0.529411765,0.291666667,0.656133829,0.588967972,0.037037037,0,0.025,0.015151515,0.615384615,0,0.25,0,0,0,0,0,0,0.025751073,0,0.218135158,0.225255973,0
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.012345679,0.028571429,0,0.015151515,0.596153846,0,0.5,0,0,0,0,0,0,0.012875536,0.333,0.195038494,0.197952218,0
0.75,0.560745603,0.214285714,0.214285714,0.181818182,0,0.333333333,0.111111111,0.292237443,0.243589744,0.257637475,0.273668639,0.348623853,0.480916031,0.300578035,0.269565217,0.176470588,0.166666667,0.473977695,0.423487544,0.283950617,0.171428571,0.175,0.196969697,0.615384615,0.043103448,0.54,0,0,0,0,0.222222222,0,0.244635193,0.105,0.626176219,0.508532423,0.458
0.75,0.560745603,0.214285714,0.214285714,0.181818182,0,0.333333333,0.111111111,0.292237443,0.243589744,0.257637475,0.273668639,0.348623853,0.480916031,0.300578035,0.269565217,0.176470588,0.166666667,0.473977695,0.423487544,0.074074074,0,0.025,0.015151515,0.596153846,0,0.14,0,0,0,0,0,0,0.051502146,0,0.569717707,0.501706485,1
0.75,0.560745603,0.214285714,0.214285714,0.181818182,0,0.333333333,0.111111111,0.292237443,0.243589744,0.257637475,0.273668639,0.348623853,0.480916031,0.300578035,0.269565217,0.176470588,0.166666667,0.473977695,0.423487544,1,0.485714286,0.5,0.560606061,0.5,0.198275862,0.45,0.333333333,0.307692308,0,0,0,0,0.789699571,0.092,0.651839179,0.56996587,0.419
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.049382716,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0.025751073,0,0.286569718,0.194539249,0
0.75,0.560745603,0.214285714,0.214285714,0.181818182,0,0.333333333,0.111111111,0.292237443,0.243589744,0.257637475,0.273668639,0.348623853,0.480916031,0.300578035,0.269565217,0.176470588,0.166666667,0.473977695,0.423487544,0.111111111,0.085714286,0.025,0.060606061,0.557692308,0.00862069,0.4,0,0,0,0,0.111111111,0.5,0.090128755,0.143,0.669803251,0.662116041,0.615
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.061728395,0.057142857,0.025,0.045454545,0.615384615,0.00862069,0.5,0,0,0,0,0,0,0.060085837,0.143,0.465355004,0.494880546,0.222
0.75,0.560745603,0.214285714,0.214285714,0.181818182,0,0.333333333,0.111111111,0.292237443,0.243589744,0.257637475,0.273668639,0.348623853,0.480916031,0.300578035,0.269565217,0.176470588,0.166666667,0.473977695,0.423487544,0.567901235,0.228571429,0.275,0.287878788,0.673076923,0.047413793,0.4,0.166666667,0.153846154,0,0,0.222222222,0,0.343347639,0.1,0.607356715,0.546075085,0.468
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.543209877,0.2,0.25,0.257575758,0.557692308,0.137931034,0.38,0.083333333,0.038461538,0,0,0,0,0.35193133,0.085,0.435414885,0.385665529,0.5
0.75,0.560745603,0.214285714,0.214285714,0.181818182,0,0.333333333,0.111111111,0.292237443,0.243589744,0.257637475,0.273668639,0.348623853,0.480916031,0.300578035,0.269565217,0.176470588,0.166666667,0.473977695,0.423487544,0.925925926,0.171428571,0.275,0.257575758,0.288461538,0.176724138,0.22,0.166666667,0.115384615,0,0,0.111111111,0,0.463519313,0.056,0.556886228,0.539249147,0.373
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.851851852,0.228571429,0.25,0.272727273,0.153846154,0.146551724,0.26,0,0,0,0,0,0,0.412017167,0.083,0.487596236,0.416382253,0.467
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.012345679,0,0,0,0.596153846,0.00862069,0,0,0,0,0,0,0,0.004291845,0,0.45508982,0.556313993,0
0.75,0.560745603,0.214285714,0.214285714,0.181818182,0,0.333333333,0.111111111,0.292237443,0.243589744,0.257637475,0.273668639,0.348623853,0.480916031,0.300578035,0.269565217,0.176470588,0.166666667,0.473977695,0.423487544,0.308641975,0.028571429,0,0.015151515,0.480769231,0.125,0.04,0,0,0,0,0,0,0.167381974,0.026,0.355859709,0.320819113,0.667
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.209876543,0.057142857,0.15,0.121212121,0.519230769,0,0.44,0,0,0,0,0,0,0.124463519,0.069,0.390932421,0.392491468,0.5
0.71875,0.553740264,0.142857143,0.5,0,0,0.333333333,0,0.392694064,0.423076923,0.406313646,0.436390533,0.596330275,0.34351145,0.323699422,0.156521739,0.352941176,0.166666667,0.605947955,0.357651246,0,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0.004291845,0,0.165098375,0.146757679,0.4
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.024691358,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0.017167382,0,0.306244654,0.273037543,1
0.75,0.560745603,0.214285714,0.214285714,0.181818182,0,0.333333333,0.111111111,0.292237443,0.243589744,0.257637475,0.273668639,0.348623853,0.480916031,0.300578035,0.269565217,0.176470588,0.166666667,0.473977695,0.423487544,0.37037037,0.2,0.2,0.227272727,0.538461538,0.056034483,0.48,0.083333333,0.076923077,0,0,0,0,0.248927039,0.121,0.574850299,0.47440273,0.619
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.049382716,0.028571429,0,0.015151515,0.576923077,0.030172414,0.2,0,0,0,0,0,0,0.017167382,0.25,0.269461078,0.249146758,0
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.024691358,0.028571429,0,0.015151515,0.596153846,0,0.33,0,0,0,0,0,0,0.021459227,0.2,0.314798973,0.259385666,0
0.875,0.679885367,0.857142857,0.214285714,0.272727273,0,0.333333333,0.111111111,0.420091324,0.455128205,0.395112016,0.415680473,0.559633028,0.549618321,0.248554913,0.208695652,0.352941176,0.291666667,0.719330855,0.524911032,0.024691358,0.028571429,0,0.015151515,0.596153846,0,0.33,0,0,0,0,0,0,0.021459227,0.2,0.314798973,0.259385666,0
0.78125,0.511438789,0.285714286,0.214285714,0.272727273,0,0.222222222,0.111111111,0.228310502,0.237179487,0.203665988,0.230769231,0.339449541,0.381679389,0.277456647,0.182608696,0.823529412,1,0.381040892,0.409252669,0.037037037,0,0,0,0.596153846,0.00862069,0,0,0,0,0,0,0,0.008583691,0,0.45936698,0.395904437,0.615
0.78125,0.511438789,0.285714286,0.214285714,0.272727273,0,0.222222222,0.111111111,0.228310502,0.237179487,0.203665988,0.230769231,0.339449541,0.381679389,0.277456647,0.182608696,0.823529412,1,0.381040892,0.409252669,0.037037037,0,0,0,0.596153846,0.00862069,0,0,0,0,0,0,0,0.008583691,0,0.45936698,0.395904437,0.615
0.75,0.526796649,0.214285714,0.571428571,0.363636364,0,0.777777778,0.222222222,0.278538813,0.282051282,0.221995927,0.23964497,0.321100917,0.526717557,0.277456647,0.260869565,0.235294118,0.083333333,0.381040892,0.444839858,0.074074074,0.028571429,0,0.015151515,0.557692308,0,0.14,0,0,0,0,0,0,0.017167382,0.25,0.259195894,0.296928328,0.471
0.75,0.526796649,0.214285714,0.571428571,0.363636364,0,0.777777778,0.222222222,0.278538813,0.282051282,0.221995927,0.23964497,0.321100917,0.526717557,0.277456647,0.260869565,0.235294118,0.083333333,0.381040892,0.444839858,0.012345679,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0.008583691,0,0.180496151,0.180887372,0.818
0.75,0.526796649,0.214285714,0.571428571,0.363636364,0,0.777777778,0.222222222,0.278538813,0.282051282,0.221995927,0.23964497,0.321100917,0.526717557,0.277456647,0.260869565,0.235294118,0.083333333,0.381040892,0.444839858,0.234567901,0.057142857,0.125,0.106060606,0.634615385,0.017241379,0.35,0,0,0,0,0,0,0.0472103,0.182,0.345594525,0.290102389,0.509
0.625,0.57269877,0.357142857,0.714285714,0.454545455,0,0.777777778,0.555555556,0.433789954,0.461538462,0.477596741,0.5,0.47706422,0.358778626,0.358381503,0.165217391,0.823529412,0.708333333,0.671003717,0.34519573,0.086419753,0.085714286,0,0.045454545,0.538461538,0.13362069,0.38,0.083333333,0.038461538,0,0,0.111111111,0,0.038626609,0.333,0.465355004,0.467576792,0.286
0.625,0.57269877,0.357142857,0.714285714,0.454545455,0,0.777777778,0.555555556,0.433789954,0.461538462,0.477596741,0.5,0.47706422,0.358778626,0.358381503,0.165217391,0.823529412,0.708333333,0.671003717,0.34519573,0.567901235,0.314285714,0.45,0.439393939,0.634615385,0.086206897,0.62,0.083333333,0.153846154,0,0,0.333333333,0,0.287553648,0.164,0.568862275,0.481228669,0.267
0.625,0.57269877,0.357142857,0.714285714,0.454545455,0,0.777777778,0.555555556,0.433789954,0.461538462,0.477596741,0.5,0.47706422,0.358778626,0.358381503,0.165217391,0.823529412,0.708333333,0.671003717,0.34519573,0.962962963,0.2,0.475,0.393939394,0.596153846,0.215517241,0.33,0.083333333,0.038461538,0,0,0.222222222,0.5,0.429184549,0.07,0.515825492,0.453924915,0.643
0.625,0.57269877,0.357142857,0.714285714,0.454545455,0,0.777777778,0.555555556,0.433789954,0.461538462,0.477596741,0.5,0.47706422,0.358778626,0.358381503,0.165217391,0.823529412,0.708333333,0.671003717,0.34519573,0.172839506,0.028571429,0.05,0.045454545,0.519230769,0.060344828,0.2,0,0,0,0,0,0,0.098712446,0.043,0.543199316,0.433447099,0.333
0.625,0.57269877,0.357142857,0.714285714,0.454545455,0,0.777777778,0.555555556,0.433789954,0.461538462,0.477596741,0.5,0.47706422,0.358778626,0.358381503,0.165217391,0.823529412,0.708333333,0.671003717,0.34519573,0.12345679,0.028571429,0.075,0.060606061,0.576923077,0.017241379,0.36,0.083333333,0.038461538,0,0,0,0,0.068669528,0.063,0.444824636,0.440273038,0.5
0.625,0.57269877,0.357142857,0.714285714,0.454545455,0,0.777777778,0.555555556,0.433789954,0.461538462,0.477596741,0.5,0.47706422,0.358778626,0.358381503,0.165217391,0.823529412,0.708333333,0.671003717,0.34519573,0.12345679,0.028571429,0.075,0.060606061,0.576923077,0.017241379,0.36,0.083333333,0.038461538,0,0,0,0,0.068669528,0.063,0.444824636,0.440273038,0.5
0.65625,0.567359036,0.214285714,0.214285714,0.272727273,0,0.333333333,0.333333333,0.196347032,0.243589744,0.369653768,0.461538462,0.605504587,0.320610687,0.38150289,0.234782609,0.117647059,0.291666667,0.563197026,0.53202847,0,0,0,0,0.557692308,0,0,0,0,0,0,0,0,0,0,0.454234388,0.419795222,0.3
0.65625,0.567359036,0.214285714,0.214285714,0.272727273,0,0.333333333,0.333333333,0.196347032,0.243589744,0.369653768,0.461538462,0.605504587,0.320610687,0.38150289,0.234782609,0.117647059,0.291666667,0.563197026,0.53202847,0,0,0,0,0.557692308,0,0,0,0,0,0,0,0,0,0,0.454234388,0.419795222,0.3
0.21875,0.200313526,0.142857143,0,0,0,0,0,0.109589041,0.102564103,0.102851324,0.113905325,0.174311927,0.114503817,0.121387283,0.034782609,0.058823529,0.166666667,0.17472119,0.165480427,0.061728395,0,0,0,0.576923077,0.00862069,0,0,0,0,0,0,0,0.038626609,0,0.562874251,0.57337884,1
0.21875,0.200313526,0.142857143,0,0,0,0,0,0.109589041,0.102564103,0.102851324,0.113905325,0.174311927,0.114503817,0.121387283,0.034782609,0.058823529,0.166666667,0.17472119,0.165480427,0.814814815,0.171428571,0.225,0.227272727,0.596153846,0.060344828,0.22,0,0,0,0,0,0,0.394849785,0.065,0.513259196,0.464163823,0.473
0.21875,0.200313526,0.142857143,0,0,0,0,0,0.109589041,0.102564103,0.102851324,0.113905325,0.174311927,0.114503817,0.121387283,0.034782609,0.058823529,0.166666667,0.17472119,0.165480427,0.925925926,0.171428571,0.35,0.303030303,0.557692308,0.077586207,0.26,0.083333333,0.076923077,0.25,0.666666667,0,0,0.334763948,0.077,0.562874251,0.505119454,0.438
0.21875,0.200313526,0.142857143,0,0,0,0,0,0.109589041,0.102564103,0.102851324,0.113905325,0.174311927,0.114503817,0.121387283,0.034782609,0.058823529,0.166666667,0.17472119,0.165480427,0,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0,0,0.224978614,0.215017065,0.5
0.21875,0.200313526,0.142857143,0,0,0,0,0,0.109589041,0.102564103,0.102851324,0.113905325,0.174311927,0.114503817,0.121387283,0.034782609,0.058823529,0.166666667,0.17472119,0.165480427,0.444444444,0.028571429,0.075,0.060606061,0.423076923,0.017241379,0.11,0,0,0,0,0,0,0.111587983,0.038,0.320786997,0.307167235,0.394
0.21875,0.200313526,0.142857143,0,0,0,0,0,0.109589041,0.102564103,0.102851324,0.113905325,0.174311927,0.114503817,0.121387283,0.034782609,0.058823529,0.166666667,0.17472119,0.165480427,0,0,0,0,0.576923077,0,0,0,0,0,0,0,0,0,0,0.224978614,0.215017065,0.5
0.21875,0.200313526,0.142857143,0,0,0,0,0,0.109589041,0.102564103,0.102851324,0.113905325,0.174311927,0.114503817,0.121387283,0.034782609,0.058823529,0.166666667,0.17472119,0.165480427,0.444444444,0.028571429,0.075,0.060606061,0.423076923,0.017241379,0.11,0,0,0,0,0,0,0.111587983,0.038,0.320786997,0.307167235,0.394
0,0.025988341,0.071428571,0,0,0,0,0,0.01826484,0.006410256,0.016293279,0.00295858,0,0,0,0,0,0,0.003717472,0,0.271604938,0.171428571,0.075,0.136363636,0.576923077,0.034482759,0.39,0.083333333,0.038461538,0,0,0.111111111,0,0.167381974,0.154,0.471343028,0.457337884,0
0.71875,0.563537942,0.214285714,0,0.181818182,0,0,0.111111111,0.228310502,0.243589744,0.241344196,0.278106509,0.449541284,0.396946565,0.260115607,0.382608696,0.470588235,0.291666667,0.358736059,0.599644128,0.12345679,0,0,0,0.538461538,0,0,0,0,0,0,0,0,0.030042918,0,0.30025663,0.242320819,1
0,0.025988341,0.071428571,0,0,0,0,0,0.01826484,0.006410256,0.016293279,0.00295858,0,0,0,0,0,0,0.003717472,0,0.395061728,0.057142857,0.175,0.136363636,0.653846154,0.025862069,0.27,0,0,0,0,0.111111111,0,0.188841202,0.045,0.378100941,0.368600683,0.667
0,0.025988341,0.071428571,0,0,0,0,0,0.01826484,0.006410256,0.016293279,0.00295858,0,0,0,0,0,0,0.003717472,0,0.395061728,0.057142857,0.175,0.136363636,0.653846154,0.025862069,0.27,0,0,0,0,0.111111111,0,0.188841202,0.045,0.378100941,0.368600683,0.667
0.6875,0.558737079,0.357142857,0.428571429,0.636363636,0,0.555555556,0.666666667,0.324200913,0.358974359,0.363543788,0.414201183,0.504587156,0.335877863,0.323699422,0.208695652,0.058823529,0.291666667,0.56133829,0.444839858,0.086419753,0,0,0,0.519230769,0.00862069,0,0,0,0,0,0,0,0.030042918,0,0.531223268,0.389078498,0
0.6875,0.558737079,0.357142857,0.428571429,0.636363636,0,0.555555556,0.666666667,0.324200913,0.358974359,0.363543788,0.414201183,0.504587156,0.335877863,0.323699422,0.208695652,0.058823529,0.291666667,0.56133829,0.444839858,0.086419753,0,0,0,0.519230769,0.00862069,0,0,0,0,0,0,0,0.030042918,0,0.531223268,0.389078498,0
0.8125,0.696394455,0.5,0.357142857,0.363636364,0,0.444444444,0.333333333,0.456621005,0.461538462,0.275967413,0.278106509,0.513761468,0.625954198,0.271676301,0.347826087,0.411764706,0.333333333,0.587360595,0.514234875,0.185185185,0.028571429,0.05,0.045454545,0.596153846,0,0.19,0,0,0,0,0,0,0.0472103,0.091,0.251497006,0.262798635,0
0.59375,0.498407877,0.214285714,0.142857143,0.181818182,0,0.222222222,0.111111111,0.223744292,0.262820513,0.354378819,0.375739645,0.091743119,0.328244275,0.23699422,0.304347826,0.294117647,0.25,0.36802974,0.379003559,0.148148148,0.028571429,0.1,0.075757576,0.557692308,0.056034483,0.38,0,0,0,0,0,0,0.055793991,0.077,0.597946963,0.470989761,0
0.8125,0.396805957,0.142857143,0.071428571,0.090909091,0,0.111111111,0,0.178082192,0.224358974,0.189409369,0.23816568,0.302752294,0.404580153,0.167630058,0.286956522,0.941176471,0.458333333,0.3866171,0.395017794,0.049382716,0,0.025,0.015151515,0.596153846,0.021551724,0.2,0,0,0,0,0,0,0.012875536,0,0.272027374,0.296928328,0
0.65625,0.707269877,0.428571429,0.428571429,0.818181818,0,0.444444444,0.666666667,0.703196347,0.788461538,0.599796334,0.647928994,0.440366972,0.473282443,0.751445087,0.539130435,0.411764706,0.083333333,0.791821561,0.613879004,0.061728395,0.028571429,0.025,0.03030303,0.596153846,0,0.33,0,0,0,0,0,0,0.042918455,0.1,0.681779299,0.511945392,0
0.65625,0.707269877,0.428571429,0.428571429,0.818181818,0,0.444444444,0.666666667,0.703196347,0.788461538,0.599796334,0.647928994,0.440366972,0.473282443,0.751445087,0.539130435,0.411764706,0.083333333,0.791821561,0.613879004,0.037037037,0,0.025,0.015151515,0.596153846,0,0.25,0,0,0,0,0,0,0.030042918,0,0.763045338,0.624573379,0
0.65625,0.707269877,0.428571429,0.428571429,0.818181818,0,0.444444444,0.666666667,0.703196347,0.788461538,0.599796334,0.647928994,0.440366972,0.473282443,0.751445087,0.539130435,0.411764706,0.083333333,0.791821561,0.613879004,0.259259259,0.028571429,0.025,0.03030303,0.403846154,0.00862069,0.09,0.083333333,0.076923077,0,0,0,0,0.17167382,0.025,0.730538922,0.631399317,0
0.65625,0.707269877,0.428571429,0.428571429,0.818181818,0,0.444444444,0.666666667,0.703196347,0.788461538,0.599796334,0.647928994,0.440366972,0.473282443,0.751445087,0.539130435,0.411764706,0.083333333,0.791821561,0.613879004,0.074074074,0,0.025,0.015151515,0.519230769,0.025862069,0.14,0,0,0,0,0,0,0.060085837,0,0.659538067,0.610921502,0
0.65625,0.707269877,0.428571429,0.428571429,0.818181818,0,0.444444444,0.666666667,0.703196347,0.788461538,0.599796334,0.647928994,0.440366972,0.473282443,0.751445087,0.539130435,0.411764706,0.083333333,0.791821561,0.613879004,0.074074074,0,0.025,0.015151515,0.519230769,0.025862069,0.14,0,0,0,0,0,0,0.060085837,0,0.659538067,0.610921502,0
0.09375,0.094131191,0.071428571,0.071428571,0.090909091,0,0.111111111,0,0.063926941,0.051282051,0.069246436,0.078402367,0.137614679,0.045801527,0.063583815,0.034782609,0.176470588,0.083333333,0.089219331,0.053380783,0.567901235,0.171428571,0.1,0.151515152,0.480769231,0.034482759,0.21,0.166666667,0.076923077,0,0,0.111111111,0.5,0.287553648,0.09,0.428571429,0.361774744,0.364
0.09375,0.094131191,0.071428571,0.071428571,0.090909091,0,0.111111111,0,0.063926941,0.051282051,0.069246436,0.078402367,0.137614679,0.045801527,0.063583815,0.034782609,0.176470588,0.083333333,0.089219331,0.053380783,0.567901235,0.171428571,0.1,0.151515152,0.480769231,0.034482759,0.21,0.166666667,0.076923077,0,0,0.111111111,0.5,0.287553648,0.09,0.428571429,0.361774744,0.364
0.46875,0.493484544,0.071428571,0.285714286,0.272727273,0,0.444444444,0.333333333,0.392694064,0.480769231,0.423625255,0.48816568,0.247706422,0.404580153,0.456647399,0.339130435,0.117647059,0.166666667,0.576208178,0.43594306,0.407407407,0.057142857,0.125,0.106060606,0.365384615,0.017241379,0.21,0.083333333,0.153846154,0,0,0.222222222,0,0.240343348,0.036,0.751924722,0.604095563,0
0.46875,0.493484544,0.071428571,0.285714286,0.272727273,0,0.444444444,0.333333333,0.392694064,0.480769231,0.423625255,0.48816568,0.247706422,0.404580153,0.456647399,0.339130435,0.117647059,0.166666667,0.576208178,0.43594306,0.012345679,0,0,0,0.596153846,0.00862069,0,0,0,0,0,0,0,0.021459227,0,0.605645851,0.675767918,0
0.46875,0.493484544,0.071428571,0.285714286,0.272727273,0,0.444444444,0.333333333,0.392694064,0.480769231,0.423625255,0.48816568,0.247706422,0.404580153,0.456647399,0.339130435,0.117647059,0.166666667,0.576208178,0.43594306,0.259259259,0,0.175,0.106060606,0.653846154,0.00862069,0.32,0,0,0,0,0,0,0.107296137,0,0.644995723,0.563139932,0
0.46875,0.493484544,0.071428571,0.285714286,0.272727273,0,0.444444444,0.333333333,0.392694064,0.480769231,0.423625255,0.48816568,0.247706422,0.404580153,0.456647399,0.339130435,0.117647059,0.166666667,0.576208178,0.43594306,0.12345679,0,0,0,0.5,0.017241379,0,0,0,0,0,0,0,0.0472103,0,0.615911035,0.552901024,0
0.46875,0.493484544,0.071428571,0.285714286,0.272727273,0,0.444444444,0.333333333,0.392694064,0.480769231,0.423625255,0.48816568,0.247706422,0.404580153,0.456647399,0.339130435,0.117647059,0.166666667,0.576208178,0.43594306,0.12345679,0,0,0,0.5,0.017241379,0,0,0,0,0,0,0,0.0472103,0,0.615911035,0.552901024,0
0.75,0.577205702,0.214285714,0.571428571,0.272727273,0,0.666666667,0.333333333,0.347031963,0.416666667,0.470468432,0.541420118,0.52293578,0.427480916,0.335260116,0.252173913,0.235294118,0.083333333,0.775092937,0.411032028,0.024691358,0,0.025,0.015151515,0.576923077,0,0.33,0,0,0,0,0,0,0.008583691,0,0.163387511,0.156996587,0
0.75,0.577205702,0.214285714,0.571428571,0.272727273,0,0.666666667,0.333333333,0.347031963,0.416666667,0.470468432,0.541420118,0.52293578,0.427480916,0.335260116,0.252173913,0.235294118,0.083333333,0.775092937,0.411032028,0.012345679,0,0.025,0.015151515,0.557692308,0,0.5,0,0,0,0,0,0,0.008583691,0,0.520958084,0.539249147,0
0.75,0.577205702,0.214285714,0.571428571,0.272727273,0,0.666666667,0.333333333,0.347031963,0.416666667,0.470468432,0.541420118,0.52293578,0.427480916,0.335260116,0.252173913,0.235294118,0.083333333,0.775092937,0.411032028,0.012345679,0,0.025,0.015151515,0.557692308,0,0.5,0,0,0,0,0,0,0.008583691,0,0.520958084,0.539249147,0
0.09375,0.097046,0.071428571,0,0.090909091,0,0,0,0.04109589,0.025641026,0.056008147,0.050295858,0.018348624,0.083969466,0.028901734,0.034782609,0.117647059,0.041666667,0.050185874,0.056939502,0.012345679,0,0,0,0.557692308,0.030172414,0,0,0,0,0,0,0,0,0,0.212147134,0.249146758,0
0.0625,0.072723265,0,0,0,0,0,0,0.063926941,0.057692308,0.058044807,0.063609467,0,0.061068702,0.034682081,0.069565217,0.235294118,0.125,0.072490706,0.074733096,0.012345679,0,0,0,0.557692308,0.030172414,0,0,0,0,0,0,0,0,0,0.212147134,0.249146758,0
0.09375,0.097046,0.071428571,0,0.090909091,0,0,0,0.04109589,0.025641026,0.056008147,0.050295858,0.018348624,0.083969466,0.028901734,0.034782609,0.117647059,0.041666667,0.050185874,0.056939502,0,0,0,0,0.576923077,0.038793103,0,0,0,0,0,0,0,0,0,0.264328486,0.385665529,0
0.0625,0.072723265,0,0,0,0,0,0,0.063926941,0.057692308,0.058044807,0.063609467,0,0.061068702,0.034682081,0.069565217,0.235294118,0.125,0.072490706,0.074733096,0,0,0,0,0.576923077,0.038793103,0,0,0,0,0,0,0,0,0,0.264328486,0.385665529,0
0.09375,0.097046,0.071428571,0,0.090909091,0,0,0,0.04109589,0.025641026,0.056008147,0.050295858,0.018348624,0.083969466,0.028901734,0.034782609,0.117647059,0.041666667,0.050185874,0.056939502,0,0,0,0,0.596153846,0,0,0,0,0,0,0,0,0.004291845,0,0.319931565,0.419795222,0
0.0625,0.072723265,0,0,0,0,0,0,0.063926941,0.057692308,0.058044807,0.063609467,0,0.061068702,0.034682081,0.069565217,0.235294118,0.125,0.072490706,0.074733096,0,0,0,0,0.596153846,0,0,0,0,0,0,0,0,0.004291845,0,0.319931565,0.419795222,0
