@relation QueryResult

@attribute id numeric
@attribute PlayerName {'Francois Beauchemin','Julien Vauclair','Bobby Allen','Mikko Jokela','David Moravec','John Pohl','Mike Siklenka','Ryan Barnes','Peter Nordstrom','Mike Pandolfo','Joe Dipenta','Matt Hussey','Brad Moran','Tomas Divisek','Patrick Leahy','Jaroslav Kristek','Chris Bala','Petr Hubacek','Boyd Kane','Ryan Jardine','Paul Manning','Chris Corrinet','Francis Belanger','Kyle Rossiter','Miroslav Zalesak','Rob Scuderi','Michael Farrell','Norman Milley','Erik Westrum','Jesse Fibiger','Petr Svoboda','Rickard Wallin','Robert Schnabel','Jan Mertzig','Allan Rourke','Tomas Zizka','Ryan Flinn','Matt Walker','Andrei Bashkirov','Jeff Heerema','Pavel Patera','Blair Betts','Evgeny Korolev','Andrew Peters','Kip Brennan','Chris Nielsen','Eric Beaudoin','Johan Witehall','Jim Fahey','Bruno St. Jacques','Steve Moore','Rob Davison','Christian Backman','Jiri Dopita','Tyler Bouck','Michael Ryder','John Erskine','Trent Hunter','Dimitri Afanasenkov','Christian Berglund','Eric Chouinard','Martin Cibak','Toby Petersen','Jaroslav Svoboda','Gordie Dwyer','Pierre Dagenais','Alex Henry','Alexei Ponikarovsky','Petr Schastlivy','Stephen Peat','Bryan Allen','Tomas Kloucek','Ales Kotalik','Jonathan Cheechoo','Mike Van Ryn','Jonathan Girard','Niko Kapanen','Brian Gionta','Rico Fata','Tyler Arnason','Jarkko Ruutu','Mikael Samuelsson','Mike Ribeiro','Mathieu Biron','Tommy Vestlund','Milan Kraft','Lance Ward','Pavel Datsyuk','Erik Cole','Chris Neil','Artem Chubarov','Mike Fisher','Scott Parker','Mark Bell','Nik Antropov','Andrei Markov','Shawn Horcoff','Denis Arkhipov','Dmitri Kalinin','Jiri Fischer','Josef Vasicek','Ossi Vaananen','Brad Richards','Vitaly Vishnevski','Manny Malhotra','Brad Stuart','Simon Gagne','David Legwand','Robyn Regehr','Alex Tanguay','Karlis Skrastins','Scott Gomez','Martin Skoula','Jaroslav Spacek','Vincent Lecavalier','Layne Ulmer','Brad Fast','Matt Carkner','Brad Ralph','Vaclav Pletka','Luke Sellars','Alexandre Giroux','Brett Lysak','Dan Jancevski','Damian Surma','Darren Haydar','Ross Lupaschuk','Mikhail Kuleshov','Pierre Hedin','Goran Bezina','Colin Hemingway','Jeff MacMillan','Jonas Andersson','Noah Clarke','Jason Jaspers','Roman Tvrdon','Timo Helbling','Doug Janik','Barrett Heisten','Tony Salmelainen','Martin Grenier','Jordan Krestanovich','Kaspars Astashenko','Derek MacKenzie','Zdenek Blatny','Kristian Kudroc','Peter Smrek','Kent McDonell','Tommi Santala','Douglas Murray','Kirill Safronov','Michal Sivek','Justin Mapletoft','Hannes Hyvonen','Milan Bartovic','Nolan Yonkman','Mathias Tjarnqvist','Andrew Hutchinson','George Parros','Matt Murley','Brian McGrattan','Jani Rita','Denis Shvidki','Pavel Brendl','Chris Kelly','Riku Hahl','Kris Beech','Jimmie Olvestad','Petr Tenkrat','Alexei Semenov','Sheldon Keefe','Branislav Mezei','Jeff Jillson','Konstantin Koltsov','Mike Commodore','Niko Dimitrakos','Tom Kostopoulos','Ryan Malone','Garnet Exelby','Barret Jackman','Jamie Lundmark','Mattias Weinhandl','Juraj Kolnik','Steve McCarthy','Radek Martinek','Jordan Leopold','Henrik Zetterberg','Adam Hall','Branko Radivojevic','Oleg Saprykin','Martin Erat','Mikko Eloranta','Radim Vrbata','Martin Havlat','Nick Boynton','Taylor Pyatt','Niklas Hagman','Mike Comrie','Alexander Khavanov','David Tanabe','Frantisek Kaberle','Tim Connolly','Niclas Havelid','Daniel Sedin','Henrik Sedin','Patrik Stefan','Sean McMorrow','Libor Pivko','Ryan Caldwell','Alexei Mikhnov','Mike Stuart','Matt Koalska','Jonas Nordqvist','David Morisset','Nathan Smith','Jon Disalvatore','Josh Olson','Thomas Ziegler','Erik Reitz','Lars Jonsson','Jean-Philippe Cote','Jakub Cutta','David Koci','Chad Wiseman','Yanick Lehoux','Sergei Zinovjev','Janis Sprukts','Peter Bartos','Brandon Reid','Martin Samuelsson','Zdenek Kutlak','Kris Vernarsky','Tomas Kurka','Filip Novak','Jared Aulin','Aleksander Suglobov','Jozef Balej','Reto Von Arx','Micki Dupont','Pavel Kolarik','Tomi Pettinen','Tomas Kopecky','Darryl Bootland','Andrej Nedorost','Maxim Sushinsky','Joel Lundqvist','Simon Gamache','Guillaume Lefebvre','Jukka Hentunen','Jonas Ronnqvist','Igor Radulov','Shane Endicott','Ivan Huml','Alexei Smirnov','Mikhail Yakubov','Pavel Vorobiev','Roman Simicek','Ramzi Abid','Greg Zanon','Alexandre Kharitonov','Ryan Bayda','Brad Winchester','Justin Papineau','Michael Danton','Vaclav Nedorost','Jeff Taffe','Jarno Kultanen','Petteri Nummelin','Krys Kolanos','Niklas Kronwall','Kurtis Foster','Michel Ouellet','Paul Gaustad','Dominic Moore','David Hale','Nikita Alexeev','Brad Boyes','Andy Hilbert','Ron Hainsey','Antti Miettinen','Marcel Hossa','Mike Rupp','Steve Ott','Travis Moen','Lubomir Sekeras','Antoine Vermette','Brooks Orpik','Anton Volchenkov','John-Michael Liles','Paul Martin','Kurt Sauer','Brian Sutherby','Darcy Hordichuk','Raffi Torres','Matt Pettinger','Alex Frolov','Andreas Lilja','Rostislav Klesla','Niclas Wallin','Dany Heatley','Nick Schultz','Marian Gaborik','Lubomir Visnovsky','Justin Williams','Scott Hartnell'}
@attribute DraftAge numeric
@attribute Country {CAN,CHE,USA,FIN,CZE,SWE,SVK,RUS,TZA,UKR,KAZ,BRA,LVA,HRV,BLR,DEU}
@attribute country_group {CAN,EURO,USA}
@attribute Height numeric
@attribute Weight numeric
@attribute Position {D,R,C,L}
@attribute DraftYear numeric
@attribute CSS_rank numeric
@attribute rs_GP numeric
@attribute rs_G numeric
@attribute rs_A numeric
@attribute rs_P numeric
@attribute rs_PIM numeric
@attribute rs_PlusMinus numeric
@attribute po_GP numeric
@attribute po_G numeric
@attribute po_A numeric
@attribute po_P numeric
@attribute po_PIM numeric
@attribute po_PlusMinus numeric
@attribute sum_7yr_GP numeric
@attribute sum_7yr_TOI numeric
@attribute GP_greater_than_0 {yes}
@attribute three_classes {Better,Best}

@data
8467909,'Alexei Semenov',18,RUS,EURO,78,245,D,1999,75,47,0,4,4,48,0,2,0,0,0,4,0,119,2019,yes,Better
8467920,'Sheldon Keefe',19,CAN,CAN,71,185,R,1999,26,66,51,65,116,140,0,10,5,5,10,31,0,125,1278,yes,Better
8467883,'Branislav Mezei',19,SVK,EURO,76,235,D,1999,9,70,5,19,24,106,0,22,0,5,5,37,0,138,2131,yes,Better
8467887,'Jeff Jillson',19,USA,USA,75,215,D,1999,11,44,5,19,24,77,0,?,?,?,?,?,?,140,2237,yes,Better
8467891,'Konstantin Koltsov',18,BLR,EURO,72,218,L,1999,9,63,13,10,23,62,0,1,0,0,0,2,0,144,2079,yes,Better
8467915,'Mike Commodore',20,CAN,CAN,76,227,D,1999,24,39,5,8,13,154,0,?,?,?,?,?,?,147,2090,yes,Better
8468028,'Niko Dimitrakos',20,USA,USA,71,193,R,1999,156,35,8,19,27,33,0,?,?,?,?,?,?,153,1946,yes,Better
8466398,'Tom Kostopoulos',20,CAN,CAN,72,197,R,1999,135,66,27,60,87,114,0,25,19,16,35,32,0,155,2015,yes,Better
8467988,'Ryan Malone',20,USA,USA,76,224,L,1999,62,51,14,22,36,81,0,12,2,4,6,23,0,158,2922,yes,Better
8468090,'Garnet Exelby',18,CAN,CAN,73,215,D,1999,82,61,5,3,8,91,0,?,?,?,?,?,?,161,2832,yes,Best
8467890,'Barret Jackman',18,CAN,CAN,72,203,D,1999,15,73,9,37,46,259,0,?,?,?,?,?,?,161,3117,yes,Best
8467882,'Jamie Lundmark',18,CAN,CAN,72,197,C,1999,3,70,40,51,91,121,0,11,5,4,9,24,0,164,2036,yes,Best
8467951,'Mattias Weinhandl',19,SWE,EURO,72,195,R,1999,19,44,20,23,43,32,0,5,4,3,7,4,0,170,1952,yes,Best
8467974,'Juraj Kolnik',19,SVK,EURO,71,195,R,1999,90,62,42,42,84,40,0,11,9,6,15,6,0,176,2418,yes,Best
8467896,'Steve McCarthy',18,CAN,CAN,73,210,D,1999,13,60,19,34,53,79,0,6,0,5,5,8,0,201,3125,yes,Best
8468101,'Radek Martinek',23,CZE,EURO,72,205,D,1999,?,52,12,13,25,50,0,3,0,2,2,0,0,210,3587,yes,Best
8467917,'Jordan Leopold',19,USA,USA,73,206,D,1999,16,45,7,17,24,20,0,?,?,?,?,?,?,214,4667,yes,Best
8468083,'Henrik Zetterberg',19,SWE,EURO,72,197,L,1999,41,37,15,13,28,2,0,4,2,1,3,2,0,217,3859,yes,Best
8467925,'Adam Hall',19,USA,USA,74,212,R,1999,45,42,16,8,24,76,0,?,?,?,?,?,?,234,3671,yes,Best
8467966,'Branko Radivojevic',19,SVK,EURO,72,208,R,1999,68,68,20,38,58,61,0,21,7,17,24,18,0,238,3159,yes,Best
8467884,'Oleg Saprykin',18,RUS,EURO,73,190,L,1999,10,66,47,46,93,107,0,11,5,11,16,36,0,254,3295,yes,Best
8468064,'Martin Erat',18,CZE,EURO,72,196,R,1999,23,46,21,25,46,14,0,?,?,?,?,?,?,263,3717,yes,Best
8468120,'Mikko Eloranta',27,FIN,EURO,72,190,L,1999,?,62,20,23,43,109,0,10,1,6,7,26,0,264,3132,yes,Best
8468085,'Radim Vrbata',18,CZE,EURO,73,194,R,1999,48,54,22,38,60,16,0,23,6,13,19,6,0,269,3868,yes,Best
8467899,'Martin Havlat',18,CZE,EURO,74,210,R,1999,3,61,32,30,62,12,0,8,0,0,0,0,0,298,4632,yes,Best
8466145,'Nick Boynton',20,CAN,CAN,73,218,D,1999,?,56,12,54,66,87,53,14,2,15,17,22,0,299,6308,yes,Best
8467881,'Taylor Pyatt',18,CAN,CAN,76,230,L,1999,8,68,37,38,75,95,0,4,0,4,4,6,0,308,4143,yes,Best
8467943,'Niklas Hagman',20,FIN,EURO,70,205,L,1999,48,52,9,17,26,61,0,4,1,0,1,0,0,317,4295,yes,Best
8467964,'Mike Comrie',19,CAN,CAN,70,185,C,1999,34,42,19,25,44,38,0,?,?,?,?,?,?,321,5184,yes,Best
8468105,'Alexander Khavanov',27,RUS,EURO,74,205,D,1999,?,51,2,8,10,22,0,22,1,5,6,39,0,348,6741,yes,Best
8467889,'David Tanabe',19,USA,USA,73,212,D,1999,27,41,10,13,23,48,0,?,?,?,?,?,?,371,6967,yes,Best
8467949,'Frantisek Kaberle',26,CZE,EURO,72,190,D,1999,?,57,18,21,39,4,0,13,2,5,7,8,0,386,8232,yes,Best
8467878,'Tim Connolly',18,USA,USA,73,190,C,1999,4,52,35,34,69,58,0,?,?,?,?,?,?,388,6764,yes,Best
8467956,'Niclas Havelid',26,SWE,EURO,72,200,D,1999,?,50,10,12,22,42,0,8,0,4,4,10,0,392,8503,yes,Best
8467875,'Daniel Sedin',19,SWE,EURO,73,190,L,1999,1,65,26,27,53,24,0,13,4,8,12,14,0,397,5407,yes,Best
8467876,'Henrik Sedin',19,SWE,EURO,74,183,C,1999,2,63,15,28,43,46,0,13,2,8,10,6,0,400,5699,yes,Best
8467055,'Patrik Stefan',19,CZE,EURO,74,205,C,1999,1,33,11,24,35,26,0,?,?,?,?,?,?,414,6367,yes,Best
8468738,'Sean McMorrow',18,CAN,CAN,76,224,R,2000,182,62,0,2,2,142,0,4,0,0,0,12,0,1,1,yes,Better
8468569,'Libor Pivko',20,CZE,EURO,74,192,L,2000,55,52,13,16,29,49,0,4,3,4,7,0,0,1,7,yes,Better
8468682,'Ryan Caldwell',19,CAN,CAN,74,174,D,2000,106,46,3,20,23,152,0,?,?,?,?,?,?,2,33,yes,Better
8468497,'Alexei Mikhnov',18,UKR,EURO,77,200,L,2000,19,53,24,17,41,10,0,?,?,?,?,?,?,2,14,yes,Better
8468617,'Mike Stuart',20,USA,USA,72,195,D,2000,209,39,2,5,7,28,0,?,?,?,?,?,?,3,32,yes,Better
8468634,'Matt Koalska',20,USA,USA,72,205,C,2000,121,57,24,34,58,19,0,13,5,5,10,4,0,3,17,yes,Better
8468529,'Jonas Nordqvist',18,SWE,EURO,75,202,C,2000,?,46,17,30,47,32,0,6,3,5,8,2,0,3,42,yes,Better
8468545,'David Morisset',19,CAN,CAN,73,191,R,2000,40,60,23,34,57,69,0,7,3,4,7,12,0,4,45,yes,Better
8468503,'Nathan Smith',18,CAN,CAN,74,206,C,2000,13,70,21,28,49,72,0,12,1,6,7,4,0,4,31,yes,Better
8468584,'Jon Disalvatore',19,USA,USA,73,200,R,2000,47,38,15,12,27,12,0,?,?,?,?,?,?,5,42,yes,Better
8468670,'Josh Olson',19,USA,USA,75,236,L,2000,76,61,8,12,20,81,0,4,0,0,0,4,0,5,41,yes,Better
8468743,'Thomas Ziegler',22,CHE,EURO,71,176,C,2000,?,60,9,9,18,24,0,9,1,5,6,16,0,5,25,yes,Better
8468650,'Erik Reitz',18,USA,USA,73,222,D,2000,127,68,2,11,13,89,0,30,0,6,6,48,0,6,77,yes,Better
8468487,'Lars Jonsson',18,SWE,EURO,73,198,D,2000,11,45,16,22,38,56,0,2,0,0,0,0,0,8,99,yes,Better
8468745,'Jean-Philippe Cote',18,CAN,CAN,74,216,D,2000,170,62,0,14,14,36,0,4,0,1,1,4,0,8,88,yes,Better
8468541,'Jakub Cutta',19,CZE,EURO,75,214,D,2000,30,71,2,12,14,114,0,12,0,2,2,24,0,8,109,yes,Better
8468626,'David Koci',19,CZE,EURO,78,238,L,2000,73,47,0,6,6,124,0,?,?,?,?,?,?,9,43,yes,Better
8468726,'Chad Wiseman',19,CAN,CAN,73,205,L,2000,?,68,23,45,68,53,0,?,?,?,?,?,?,9,81,yes,Better
8468566,'Yanick Lehoux',18,CAN,CAN,73,200,C,2000,35,67,31,61,92,14,0,6,1,2,3,2,0,10,117,yes,Better
8468553,'Sergei Zinovjev',20,RUS,EURO,70,185,C,2000,?,40,5,7,12,24,0,?,?,?,?,?,?,10,98,yes,Better
8468714,'Janis Sprukts',18,LVA,EURO,75,235,C,2000,?,45,11,11,22,22,0,3,0,0,0,0,0,13,82,yes,Better
8468694,'Peter Bartos',27,SVK,EURO,72,185,L,2000,?,61,26,26,52,26,0,3,0,1,1,6,0,13,180,yes,Better
8468161,'Brandon Reid',19,CAN,CAN,69,180,C,2000,75,75,51,88,139,14,0,16,10,14,24,4,0,13,131,yes,Better
8468507,'Martin Samuelsson',18,SWE,EURO,74,197,L,2000,9,31,15,13,28,28,0,2,1,0,1,2,0,14,128,yes,Better
8468717,'Zdenek Kutlak',20,CZE,EURO,75,210,D,2000,74,50,7,3,10,30,0,3,0,0,0,2,0,16,205,yes,Better
8468531,'Kris Vernarsky',18,USA,USA,75,207,C,2000,21,64,16,22,38,63,0,19,3,6,9,24,0,17,164,yes,Better
8468512,'Tomas Kurka',19,CZE,EURO,71,190,L,2000,16,64,36,28,64,37,0,17,7,6,13,6,0,17,236,yes,Better
8468544,'Filip Novak',18,CZE,EURO,72,203,D,2000,33,47,7,32,39,70,0,7,1,4,5,5,0,17,164,yes,Better
8468527,'Jared Aulin',18,CAN,CAN,72,192,C,2000,39,57,17,38,55,70,0,4,0,1,1,6,0,17,169,yes,Better
8468536,'Aleksander Suglobov',18,RUS,EURO,72,200,R,2000,?,38,23,10,33,0,0,?,?,?,?,?,?,18,148,yes,Better
8468558,'Jozef Balej',18,SVK,EURO,72,195,R,2000,34,71,22,28,50,37,0,?,?,?,?,?,?,18,229,yes,Better
8468751,'Reto Von Arx',24,CHE,EURO,70,179,L,2000,?,52,20,28,48,72,0,5,2,0,2,10,0,19,217,yes,Better
8468750,'Micki Dupont',20,CAN,CAN,70,186,D,2000,?,71,26,62,88,156,0,11,2,4,6,17,0,21,338,yes,Better
8468748,'Pavel Kolarik',28,CZE,EURO,73,207,D,2000,?,52,5,3,8,38,0,?,?,?,?,?,?,23,176,yes,Better
8468747,'Tomi Pettinen',23,FIN,EURO,75,220,D,2000,?,51,1,6,7,84,0,3,1,2,3,2,0,24,329,yes,Better
8468518,'Tomas Kopecky',18,SVK,EURO,75,210,R,2000,?,74,11,15,26,64,0,5,0,0,0,0,0,27,199,yes,Better
8468732,'Darryl Bootland',19,CAN,CAN,73,197,R,2000,90,65,24,30,54,166,0,?,?,?,?,?,?,28,159,yes,Better
8468766,'Andrej Nedorost',20,SVK,EURO,73,199,L,2000,?,66,7,5,12,44,0,?,?,?,?,?,?,28,318,yes,Better
8468612,'Maxim Sushinsky',26,RUS,EURO,69,180,R,2000,?,43,22,25,47,58,0,8,2,5,7,6,0,30,420,yes,Better
8468548,'Joel Lundqvist',18,SWE,EURO,73,194,C,2000,36,35,12,17,29,8,0,6,2,3,5,2,0,36,408,yes,Better
8468770,'Simon Gamache',19,CAN,CAN,70,186,L,2000,?,72,64,79,143,74,0,?,?,?,?,?,?,37,390,yes,Better
8468707,'Guillaume Lefebvre',19,CAN,CAN,73,200,L,2000,190,71,33,40,73,121,0,11,4,0,4,25,0,38,443,yes,Better
8468656,'Jukka Hentunen',26,FIN,EURO,70,190,R,2000,?,62,20,31,51,88,0,8,4,2,6,12,0,38,440,yes,Better
8468578,'Jonas Ronnqvist',27,SWE,EURO,74,200,R,2000,?,56,15,27,42,42,0,8,3,3,6,4,0,38,403,yes,Better
8468554,'Igor Radulov',18,RUS,EURO,73,186,L,2000,65,31,17,16,33,0,0,?,?,?,?,?,?,43,546,yes,Better
8468532,'Shane Endicott',19,CAN,CAN,75,209,C,2000,11,70,23,32,55,62,0,7,1,6,7,6,0,45,514,yes,Better
8468539,'Ivan Huml',19,CZE,EURO,74,200,L,2000,56,49,53,51,104,72,0,?,?,?,?,?,?,49,604,yes,Better
8468492,'Alexei Smirnov',18,RUS,EURO,75,215,L,2000,3,54,11,12,23,74,0,?,?,?,?,?,?,52,446,yes,Better
8468490,'Mikhail Yakubov',18,RUS,EURO,75,202,C,2000,2,36,16,26,42,18,0,?,?,?,?,?,?,53,634,yes,Better
8468491,'Pavel Vorobiev',18,KAZ,EURO,72,194,R,2000,1,58,24,22,46,36,0,10,2,2,4,0,0,57,788,yes,Better
8468753,'Roman Simicek',29,CZE,EURO,74,210,C,2000,?,23,10,17,27,50,0,8,2,4,6,10,0,63,709,yes,Better
8467356,'Ramzi Abid',20,CAN,CAN,74,210,L,2000,?,72,67,91,158,209,39,14,16,17,33,26,0,68,824,yes,Better
8468636,'Greg Zanon',20,CAN,CAN,71,201,D,2000,200,42,3,26,29,56,0,?,?,?,?,?,?,70,1212,yes,Better
8468561,'Alexandre Kharitonov',24,RUS,EURO,68,170,R,2000,?,41,16,23,39,28,0,17,8,4,12,10,0,71,789,yes,Better
8468560,'Ryan Bayda',20,CAN,CAN,71,185,L,2000,58,44,17,23,40,30,0,?,?,?,?,?,?,78,990,yes,Better
8468515,'Brad Winchester',19,USA,USA,77,230,L,2000,36,40,9,9,18,54,0,?,?,?,?,?,?,78,592,yes,Better
8467372,'Justin Papineau',20,CAN,CAN,71,180,C,2000,?,60,40,36,76,52,18,16,4,12,16,16,0,81,696,yes,Better
8468615,'Michael Danton',20,CAN,CAN,69,191,C,2000,?,63,35,54,89,216,0,30,8,17,25,120,0,87,979,yes,Better
8468494,'Vaclav Nedorost',18,CZE,EURO,73,190,C,2000,6,65,16,15,31,16,0,3,0,0,0,0,0,99,1065,yes,Better
8468510,'Jeff Taffe',19,USA,USA,75,207,L,2000,10,46,11,14,25,24,0,?,?,?,?,?,?,100,1148,yes,Better
8468654,'Jarno Kultanen',27,FIN,EURO,74,198,D,2000,?,51,8,10,18,82,0,11,0,0,0,8,0,102,1720,yes,Better
8468613,'Petteri Nummelin',28,FIN,EURO,70,188,D,2000,?,49,17,27,44,20,0,5,0,3,3,0,0,112,2084,yes,Better
8468499,'Krys Kolanos',19,CAN,CAN,74,195,C,2000,27,42,16,16,32,48,0,?,?,?,?,?,?,115,1476,yes,Better
8468509,'Niklas Kronwall',19,SWE,EURO,72,194,D,2000,26,44,6,5,11,26,0,8,0,0,0,8,0,115,2235,yes,Better
8468520,'Kurtis Foster',19,CAN,CAN,77,225,D,2000,26,68,6,18,24,116,0,5,1,2,3,4,0,120,2182,yes,Better
8468604,'Michel Ouellet',18,CAN,CAN,73,193,R,2000,70,72,36,53,89,38,0,14,4,5,9,14,0,123,1673,yes,Better
8468700,'Paul Gaustad',18,USA,USA,77,227,C,2000,?,56,6,8,14,110,0,?,?,?,?,?,?,133,1670,yes,Better
8468575,'Dominic Moore',20,CAN,CAN,72,192,C,2000,48,30,12,24,28,16,0,?,?,?,?,?,?,156,1941,yes,Better
8468502,'David Hale',19,USA,USA,73,222,D,2000,25,54,6,18,24,187,0,5,0,2,2,6,0,157,2024,yes,Better
8468488,'Nikita Alexeev',19,RUS,EURO,78,227,R,2000,7,64,24,29,53,42,0,13,4,3,7,6,0,159,1993,yes,Better
8468504,'Brad Boyes',18,CAN,CAN,72,199,R,2000,5,71,36,49,85,42,0,13,6,8,14,10,0,164,2632,yes,Best
8468517,'Andy Hilbert',19,USA,USA,70,188,L,2000,29,42,18,16,34,39,0,?,?,?,?,?,?,166,1934,yes,Best
8468493,'Ron Hainsey',19,USA,USA,75,210,D,2000,9,37,4,9,13,24,0,?,?,?,?,?,?,167,3215,yes,Best
8468704,'Antti Miettinen',20,FIN,EURO,72,190,R,2000,?,77,30,55,85,38,0,9,2,6,8,2,0,169,2172,yes,Best
8468496,'Marcel Hossa',19,SVK,EURO,75,220,L,2000,20,67,24,30,54,66,0,?,?,?,?,?,?,187,2294,yes,Best
8467336,'Mike Rupp',20,USA,USA,77,235,L,2000,?,58,32,21,53,134,4,13,5,5,10,22,0,199,1796,yes,Best
8468505,'Steve Ott',18,CAN,CAN,72,193,C,2000,12,66,23,39,62,131,0,12,3,5,8,21,0,200,2124,yes,Best
8468635,'Travis Moen',18,CAN,CAN,74,215,L,2000,113,66,9,6,15,96,0,5,1,1,2,2,0,203,2542,yes,Best
8468712,'Lubomir Sekeras',32,SVK,EURO,72,183,D,2000,?,59,9,28,37,42,0,4,0,2,2,2,0,213,4455,yes,Best
8468535,'Antoine Vermette',18,CAN,CAN,73,198,C,2000,15,71,30,41,71,87,0,6,0,1,1,6,0,216,2922,yes,Best
8468498,'Brooks Orpik',20,USA,USA,75,219,D,2000,4,45,2,10,12,108,0,?,?,?,?,?,?,219,3932,yes,Best
8468501,'Anton Volchenkov',18,RUS,EURO,73,220,D,2000,10,42,3,10,13,52,0,?,?,?,?,?,?,229,4145,yes,Best
8468639,'John-Michael Liles',20,USA,USA,70,185,D,2000,103,40,8,20,28,26,0,?,?,?,?,?,?,232,4059,yes,Best
8468542,'Paul Martin',19,USA,USA,73,200,D,2000,18,24,15,35,50,26,0,?,?,?,?,?,?,232,5365,yes,Best
8468568,'Kurt Sauer',19,USA,USA,76,222,D,2000,43,71,3,12,15,48,0,15,2,1,3,8,0,234,3975,yes,Best
8468506,'Brian Sutherby',18,CAN,CAN,74,208,C,2000,8,47,18,17,35,102,0,4,1,1,2,12,0,254,3047,yes,Best
8468660,'Darcy Hordichuk',20,CAN,CAN,73,215,L,2000,?,63,6,8,14,269,0,11,4,2,6,43,0,257,1528,yes,Best
8468485,'Raffi Torres',19,CAN,CAN,72,215,L,2000,6,68,43,48,91,40,0,6,5,2,7,23,0,275,3518,yes,Best
8468523,'Matt Pettinger',20,CAN,CAN,73,205,L,2000,24,53,20,12,32,94,0,11,2,6,8,30,0,278,3658,yes,Best
8468500,'Alex Frolov',18,RUS,EURO,74,210,L,2000,7,52,38,22,60,52,0,?,?,?,?,?,?,307,5429,yes,Best
8468534,'Andreas Lilja',25,SWE,EURO,75,220,D,2000,?,49,8,11,19,88,0,6,0,0,0,8,0,319,5716,yes,Best
8468484,'Rostislav Klesla',18,CZE,EURO,75,215,D,2000,2,67,16,29,45,174,0,6,1,1,2,21,0,328,6584,yes,Best
8468577,'Niclas Wallin',25,SWE,EURO,75,220,D,2000,?,53,8,10,18,83,0,11,2,1,3,14,0,340,5558,yes,Best
8468482,'Dany Heatley',19,DEU,EURO,75,212,L,2000,1,49,32,32,64,36,0,?,?,?,?,?,?,354,7393,yes,Best
8468513,'Nick Schultz',18,CAN,CAN,73,203,D,2000,68,75,11,34,45,38,0,6,0,3,3,2,0,367,6902,yes,Best
8468483,'Marian Gaborik',18,SVK,EURO,73,205,R,2000,4,63,34,24,58,46,0,5,1,2,3,2,0,408,7139,yes,Best
8468598,'Lubomir Visnovsky',24,SVK,EURO,70,192,D,2000,?,61,21,30,51,40,0,8,5,3,8,16,0,417,8587,yes,Best
8468508,'Justin Williams',19,CAN,CAN,73,188,R,2000,19,68,37,46,83,46,0,23,14,16,30,10,0,422,7301,yes,Best
8468486,'Scott Hartnell',18,CAN,CAN,74,215,L,2000,3,62,27,55,82,124,0,6,3,2,5,6,0,436,6612,yes,Best
