@relation QueryResult

@attribute id numeric
@attribute PlayerName {'Grant Lewis','Scott Lehman','Kris Chucko','Jakub Petruzalek','Adam Berti','Alexander Nikulin','Steven Zalewski','JT Wyman','Adam Pineault','Travis Morin','Mike Card','Lauri Tukonen','Wes O\'Neill','Dane Byers','Chad Kolarik','Janne Niskala','Janne Pesonen','Roman Wick','Tyler Eckford','Michael Funk','Nick Johnson','David Laliberte','Triston Grant','Raymond Sawada','Petri Kontiola','Andrew Gordon','Derek Peltier','Lukas Kaspar','Casey Borer','Bryan Young','Aaron Gagnon','Mike Vernace','Martins Karsums','Adam Cracknell','Ben Walter','Gregory Stewart','Steve Regier','Peter Olvecky','Chris Bourque','Kyle Wilson','Mark Mancari','Pierre-Luc Letourneau-Leblond','Nikita Nikitin','Grant Clitsome','Robbie Earl','Scott Parse','Clayton Stoner','Victor Oreskovich','Alexandre Picard','Brett Carson','Boris Valabik','Tim Brent','Liam Reddox','Bryan Bickell','Jake Dowell','Brandon Yip','Mike Santorelli','Rob Schremp','Kevin Porter','Enver Lisin','Peter Regin','Alexander Radulov','Adam Pardy','Sami Lepisto','Kyle Chipchura','Ryan Jones','Jannik Hansen','Petteri Nokelainen','Mike Brown','Brandon Prust','Mark Fistric','Alex Goligoski','Torrey Mitchell','Patrick Kaleta','Matt Hunwick','Lauri Korpikoski','Dustin Boyd','Dave Bolland','Mike Lundin','Roman Polak','Andrej Sekera','Troy Brouwer','Blake Wheeler','Mikhail Grabovski','Blake Comeau','Kris Versteeg','Tyler Kennedy','Cam Barker','Nicklas Grossmann','Daniel Winnik','Ryan Callahan','David Krejci','David Booth','Alexander Edler','Brandon Dubinsky','Drew Stafford','Jeff Schultz','Ladislav Smid','Rostislav Olesz','Evgeni Malkin','Mark Streit','Mike Green','Wojtek Wolski','Johan Franzen','Chris Campoli','Andrew Ladd','Travis Zajac','Andrej Meszaros','Alex Ovechkin','Masi Marjamaki','Perttu Lindgren','Matt Watkins','Brodie Dupont','Jonathan Sigalet','Marc-Andre Cliche','Scott Jackson','Mikko Lehtonen','Brian Salcido','Kris Fredheim','Nick Drazenovic','Andrey Zubarev','Jordan Lavallee-Smotherman','Evan Brophey','Joe Finley','Matt Pelech','Mario Bliznak','Radek Smolenak','Ray Macias','Justin Mercier','Chad Rau','Patrick Davis','Phil Oreskovic','Petr Kalus','Ilya Zubov','Rich Clune','Vladimir Mihalik','Chris VandeVelde','Teemu Laakso','Dustin Kohn','Matt Kassian','Ryan O\'Marra','Brett Sutter','Luc Bourdon','Ryan Stoa','Ryan Russell','Kenndal McArdle','Mattias Ritola','Cody Bass','Danny Syvret','Taylor Chorney','Oskars Bartulis','Marc-Andre Gragnani','Matt Lashoff','Joe Vitale','Ryan Reaves','Mike Blunden','Michael Sauer','Mark Fraser','Blair Jones','Ryan Parent','Jakub Kindl','Colin Greening','Tim Kennedy','T.J. Hensick','Cal O\'Reilly','Derek Joslin','Brendan Mikkelson','Kyle Cumiskey','Jack Skille','Mark Fayne','Nathan Gerbe','Adam McQuaid','Niclas Bergfors','Tom Pyatt','Brian Lee','Cody Franson','Justin Abdelkader','Tom Wandell','Chris Butler','Matt D\'Agostini','Darren Helm','Benoit Pouliot','Niklas Hjalmarsson','T.J. Oshie','Patric Hornqvist','Anton Stralman','Steve Downie','Vladimir Sobotka','Gilbert Brule','Sergei Kostitsyn','Guillaume Latendresse','James Neal','Mason Raymond','Kris Russell','Bobby Ryan','Devin Setoguchi','Jared Boll','Kris Letang','Martin Hanzal','Jack Johnson','Keith Yandle','Marc Staal','Matt Niskanen','Andrew Cogliano','Paul Stastny','Sidney Crosby','Marc-Edouard Vlasic','Anze Kopitar','Carl Sneep','Shane Sims','Michael Caruso','Mathieu Carle','Petteri Wirtanen','Oskar Osala','Jonas Junland','Jonathan Rheault','Andrew Bodnarchuk','Ivan Vishnevskiy','Kevin Quick','Tomas Kana','David McIntyre','Rhett Rakhshani','Sergei Shirokov','Jon Matsumoto','Arturs Kulda','Alexander Vasyunov','Olivier Magnan','Korbinian Holzer','Ty Wishart','Chris Summers','Brian Strait','Eric Gryba','Matthew Corrente','Leo Komarov','Bobby Sanguinetti','Jan Mursak','Ben Maxwell','John McCarthy','Blake Geoffrion','Tom Sestito','Jesse Joensuu','Vladimir Zharkov','Ryan White','Kaspars Daugavins','Benn Ferriero','Cory Emmerton','Erik Condra','Jeff Petry','Mathieu Perreault','Theo Peckham','Mike Weber','Andreas Nodl','Trevor Lewis','Jamie McBain','Matt Beleskey','Brad Marchand','Michael Grabner','Andrew MacDonald','Viktor Stalberg','Shawn Matthias','James Sheppard','Jamie McGinn','Jiri Tlusty','Artem Anisimov','Derek Dorsett','Peter Mueller','Kyle Okposo','Chris Stewart','Derick Brassard','Erik Johnson','Claude Giroux','Cal Clutterbuck','Michael Frolik','Nikolay Kulemin','Patrik Berglund','Nick Foligno','Bryan Little','Milan Lucic','Jonathan Toews','Nicklas Backstrom','Jordan Staal','Phil Kessel'}
@attribute DraftAge numeric
@attribute Country {USA,CAN,CZE,RUS,FIN,SWE,CHE,LVA,SVK,DNK,DEU,POL,JPN,BLR,SVN,EST,AUT}
@attribute country_group {USA,CAN,EURO}
@attribute Height numeric
@attribute Weight numeric
@attribute Position {D,L,C,R}
@attribute DraftYear numeric
@attribute CSS_rank numeric
@attribute rs_GP numeric
@attribute rs_G numeric
@attribute rs_A numeric
@attribute rs_P numeric
@attribute rs_PIM numeric
@attribute rs_PlusMinus numeric
@attribute po_GP numeric
@attribute po_G numeric
@attribute po_A numeric
@attribute po_P numeric
@attribute po_PIM numeric
@attribute po_PlusMinus numeric
@attribute sum_7yr_GP numeric
@attribute sum_7yr_TOI numeric
@attribute GP_greater_than_0 {yes}
@attribute three_classes {Better,Best}

@data
8471768,'Tom Pyatt',18,CAN,CAN,71,185,L,2005,159,63,20,33,53,16,-5,?,?,?,?,?,?,175,2186,yes,Best
8471683,'Brian Lee',18,USA,USA,75,200,D,2005,15,37,12,29,41,4,0,4,2,3,5,2,0,187,3178,yes,Best
8471742,'Cody Franson',18,CAN,CAN,77,224,D,2005,61,64,2,11,13,44,-10,4,0,1,1,0,0,198,3000,yes,Best
8471716,'Justin Abdelkader',18,USA,USA,74,218,L,2005,25,60,27,25,52,86,20,11,0,4,4,8,3,209,2478,yes,Best
8471807,'Tom Wandell',18,SWE,EURO,73,200,C,2005,?,5,1,2,3,4,0,?,?,?,?,?,?,211,2431,yes,Best
8471761,'Chris Butler',19,USA,USA,73,196,D,2005,57,60,6,22,28,90,36,13,1,6,7,10,8,223,4326,yes,Best
8471851,'Matt D\'Agostini',19,CAN,CAN,72,198,R,2005,64,59,24,22,46,29,0,4,0,2,2,8,-2,238,3160,yes,Best
8471794,'Darren Helm',18,CAN,CAN,72,196,C,2005,?,72,10,14,24,27,6,13,2,6,8,10,0,248,3411,yes,Best
8471678,'Benoit Pouliot',19,CAN,CAN,75,204,L,2005,2,67,29,38,67,102,7,12,6,8,14,20,3,257,3189,yes,Best
8471769,'Niklas Hjalmarsson',18,SWE,EURO,75,197,D,2005,?,48,4,13,17,91,0,?,?,?,?,?,?,260,4874,yes,Best
8471698,'T.J. Oshie',19,USA,USA,72,189,R,2005,43,42,40,64,104,28,-2,?,?,?,?,?,?,262,4837,yes,Best
8471887,'Patric Hornqvist',18,SWE,EURO,71,189,R,2005,?,33,15,12,27,38,0,?,?,?,?,?,?,263,3980,yes,Best
8471873,'Anton Stralman',19,SWE,EURO,71,190,D,2005,?,50,10,11,21,40,0,?,?,?,?,?,?,265,4638,yes,Best
8471703,'Steve Downie',18,CAN,CAN,71,191,R,2005,73,61,21,52,73,179,1,11,4,5,9,49,-5,272,3741,yes,Best
8471743,'Vladimir Sobotka',18,CZE,EURO,70,197,L,2005,26,59,16,22,38,142,0,7,1,5,6,0,0,272,3570,yes,Best
8471680,'Gilbert Brule',18,CAN,CAN,71,187,C,2005,5,70,39,48,87,169,4,6,1,3,4,8,0,296,3503,yes,Best
8471859,'Sergei Kostitsyn',18,BLR,EURO,72,196,L,2005,?,40,4,10,14,24,0,4,2,0,2,12,0,307,4606,yes,Best
8471670,'Guillaume Latendresse',18,CAN,CAN,74,230,L,2005,52,71,31,52,83,80,7,6,6,4,10,7,0,314,4212,yes,Best
8471707,'James Neal',18,CAN,CAN,74,221,L,2005,19,73,19,27,46,38,-5,4,1,1,2,6,0,314,5552,yes,Best
8471664,'Mason Raymond',20,CAN,CAN,73,179,L,2005,123,55,41,41,82,80,0,15,8,12,20,0,0,328,4981,yes,Best
8471729,'Kris Russell',18,CAN,CAN,70,170,D,2005,95,72,26,35,61,37,29,10,2,1,3,4,0,331,5569,yes,Best
8471676,'Bobby Ryan',18,USA,USA,74,204,R,2005,3,62,37,52,89,51,30,8,2,7,9,8,2,332,5903,yes,Best
8471682,'Devin Setoguchi',18,CAN,CAN,72,205,R,2005,10,75,37,33,70,40,20,4,0,1,1,0,0,336,5315,yes,Best
8471766,'Jared Boll',19,USA,USA,75,209,R,2005,187,59,23,24,47,294,0,4,1,3,4,25,-5,345,2754,yes,Best
8471724,'Kris Letang',18,CAN,CAN,72,201,D,2005,44,76,15,21,36,99,-16,?,?,?,?,?,?,350,7599,yes,Best
8471691,'Martin Hanzal',18,CZE,EURO,78,226,C,2005,2,59,27,27,54,92,0,8,1,2,3,8,0,352,6281,yes,Best
8471677,'Jack Johnson',18,USA,USA,73,226,D,2005,4,44,12,21,33,178,0,?,?,?,?,?,?,364,8201,yes,Best
8471735,'Keith Yandle',19,USA,USA,73,196,D,2005,55,34,14,40,54,52,0,?,?,?,?,?,?,365,7380,yes,Best
8471686,'Marc Staal',18,CAN,CAN,76,209,D,2005,9,65,6,20,26,53,22,12,0,4,4,15,-1,367,8028,yes,Best
8471702,'Matt Niskanen',19,USA,USA,73,200,D,2005,31,29,27,38,65,34,0,?,?,?,?,?,?,370,6932,yes,Best
8471699,'Andrew Cogliano',18,CAN,CAN,70,184,L,2005,63,49,36,66,102,33,0,25,22,24,46,20,0,410,6082,yes,Best
8471669,'Paul Stastny',20,CAN,CAN,72,202,C,2005,74,42,17,28,45,30,0,?,?,?,?,?,?,427,8515,yes,Best
8471675,'Sidney Crosby',18,CAN,CAN,71,200,C,2005,1,73,78,110,188,94,0,18,20,22,42,22,0,434,9144,yes,Best
8471709,'Marc-Edouard Vlasic',18,CAN,CAN,73,205,D,2005,70,70,5,25,30,33,39,13,2,7,9,2,0,471,10507,yes,Best
8471685,'Anze Kopitar',18,SVN,EURO,75,224,C,2005,1,52,46,31,77,48,0,13,1,1,2,2,0,475,10005,yes,Best
8473539,'Carl Sneep',19,USA,USA,76,210,D,2006,26,39,15,26,41,43,3,9,0,1,1,6,0,1,16,yes,Better
8473611,'Shane Sims',18,USA,USA,73,195,D,2006,221,59,10,12,22,80,5,11,2,0,2,12,9,1,7,yes,Better
8473416,'Michael Caruso',18,CAN,CAN,74,191,D,2006,55,66,1,15,16,85,21,15,1,2,3,24,10,2,16,yes,Better
8473438,'Mathieu Carle',19,CAN,CAN,72,203,D,2006,52,67,18,51,69,122,20,17,1,14,15,29,0,3,43,yes,Better
8473494,'Petteri Wirtanen',20,FIN,EURO,73,207,C,2006,?,55,14,5,19,30,0,13,1,0,1,12,0,3,13,yes,Better
8473496,'Oskar Osala',19,FIN,EURO,76,219,L,2006,54,68,17,26,43,86,0,?,?,?,?,?,?,3,24,yes,Better
8473510,'Jonas Junland',19,SWE,EURO,74,200,D,2006,36,37,22,23,45,46,0,?,?,?,?,?,?,4,64,yes,Better
8473616,'Jonathan Rheault',20,USA,USA,70,202,R,2006,96,35,16,14,30,29,0,?,?,?,?,?,?,5,53,yes,Better
8473550,'Andrew Bodnarchuk',18,CAN,CAN,71,195,D,2006,72,68,6,17,23,136,11,11,0,2,2,22,-4,5,37,yes,Better
8473582,'Ivan Vishnevskiy',18,RUS,EURO,72,193,D,2006,32,54,13,35,48,57,1,5,2,1,3,2,-1,5,92,yes,Better
8473433,'Kevin Quick',18,USA,USA,72,181,D,2006,93,28,3,20,23,6,0,?,?,?,?,?,?,6,80,yes,Better
8473491,'Tomas Kana',19,CZE,EURO,72,204,C,2006,5,5,4,3,7,16,0,6,0,1,1,2,0,6,52,yes,Better
8473511,'David McIntyre',19,CAN,CAN,72,190,C,2006,88,46,42,50,92,143,0,11,4,8,12,42,0,7,76,yes,Better
8473456,'Rhett Rakhshani',18,USA,USA,70,182,R,2006,56,65,29,26,55,69,0,?,?,?,?,?,?,7,84,yes,Better
8473488,'Sergei Shirokov',20,RUS,EURO,70,195,L,2006,74,39,7,7,14,26,0,4,0,0,0,0,0,8,98,yes,Better
8473444,'Jon Matsumoto',20,CAN,CAN,72,185,C,2006,117,36,20,28,48,43,0,?,?,?,?,?,?,14,97,yes,Better
8473459,'Arturs Kulda',18,LVA,EURO,74,215,D,2006,?,44,5,12,17,0,0,?,?,?,?,?,?,15,168,yes,Better
8473605,'Alexander Vasyunov',18,RUS,EURO,73,210,L,2006,7,31,29,6,35,16,0,?,?,?,?,?,?,18,206,yes,Better
8471508,'Olivier Magnan',20,CAN,CAN,74,210,D,2006,226,69,14,27,41,97,10,5,0,1,1,6,-2,18,283,yes,Better
8473560,'Korbinian Holzer',18,DEU,EURO,75,215,D,2006,?,48,4,4,8,100,0,?,?,?,?,?,?,24,433,yes,Better
8473501,'Ty Wishart',18,CAN,CAN,76,225,D,2006,21,77,5,32,37,82,12,5,0,0,0,4,-3,26,404,yes,Better
8473589,'Chris Summers',18,USA,USA,74,207,D,2006,47,65,7,11,18,122,0,?,?,?,?,?,?,29,365,yes,Better
8473565,'Brian Strait',18,USA,USA,73,206,D,2006,22,61,2,12,14,76,0,?,?,?,?,?,?,31,483,yes,Better
8473468,'Eric Gryba',18,CAN,CAN,76,225,D,2006,66,56,3,12,15,205,13,3,1,1,2,27,-5,33,669,yes,Better
8473580,'Matthew Corrente',18,CAN,CAN,72,205,D,2006,35,68,6,24,30,200,0,4,1,1,2,8,0,34,405,yes,Better
8473463,'Leo Komarov',19,EST,EURO,71,210,C,2006,34,59,8,12,20,169,0,16,3,4,7,32,0,42,585,yes,Better
8473610,'Bobby Sanguinetti',18,USA,USA,75,188,D,2006,12,68,14,51,65,44,0,11,5,10,15,4,0,45,640,yes,Better
8473569,'Jan Mursak',18,SVN,EURO,71,190,L,2006,22,43,15,15,30,32,0,5,0,2,2,2,0,46,355,yes,Better
8473493,'Ben Maxwell',18,CAN,CAN,73,195,C,2006,44,76,30,37,67,62,17,6,3,5,8,0,1,47,428,yes,Better
8473562,'John McCarthy',20,USA,USA,73,195,C,2006,?,33,2,2,4,12,0,?,?,?,?,?,?,51,453,yes,Better
8473608,'Blake Geoffrion',18,USA,USA,73,190,C,2006,33,60,19,27,46,76,0,?,?,?,?,?,?,55,551,yes,Better
8473542,'Tom Sestito',19,USA,USA,77,228,L,2006,112,57,10,10,20,176,0,13,5,2,7,29,0,57,397,yes,Better
8473514,'Jesse Joensuu',19,FIN,EURO,76,213,L,2006,18,51,4,8,12,57,0,14,0,2,2,12,0,67,765,yes,Better
8473592,'Vladimir Zharkov',18,RUS,EURO,73,205,R,2006,11,52,17,23,40,90,0,1,0,0,0,0,0,82,906,yes,Better
8473466,'Ryan White',18,CAN,CAN,72,200,C,2006,27,72,20,33,53,121,10,13,3,4,7,18,-6,89,953,yes,Better
8473484,'Kaspars Daugavins',18,LVA,EURO,72,213,L,2006,?,45,8,17,25,32,0,?,?,?,?,?,?,91,1019,yes,Better
8473600,'Benn Ferriero',19,USA,USA,71,195,R,2006,90,42,16,9,25,36,0,?,?,?,?,?,?,96,1158,yes,Better
8473558,'Cory Emmerton',18,CAN,CAN,72,191,C,2006,10,73,27,65,92,34,37,6,2,0,2,6,-4,121,1110,yes,Better
8473588,'Erik Condra',20,USA,USA,71,188,R,2006,?,36,6,28,34,32,0,?,?,?,?,?,?,155,2191,yes,Better
8473507,'Jeff Petry',19,USA,USA,75,204,D,2006,36,81,8,35,43,92,6,11,2,5,7,8,8,156,3352,yes,Better
8473618,'Mathieu Perreault',18,CAN,CAN,70,188,C,2006,202,62,18,34,52,42,20,17,10,11,21,8,3,159,1877,yes,Better
8473525,'Theo Peckham',19,CAN,CAN,74,246,D,2006,65,67,6,9,15,236,-11,11,1,6,7,32,-3,160,2729,yes,Best
8473426,'Mike Weber',19,USA,USA,74,217,D,2006,34,68,5,21,26,181,17,7,0,0,0,12,-3,174,3063,yes,Best
8473568,'Andreas Nodl',19,AUT,EURO,73,196,R,2006,60,58,29,30,59,16,13,14,6,9,15,6,2,183,2171,yes,Best
8473453,'Trevor Lewis',19,USA,USA,73,201,C,2006,30,56,35,40,75,69,25,11,3,13,16,16,9,203,2626,yes,Best
8473571,'Jamie McBain',18,USA,USA,73,180,D,2006,84,61,11,30,41,41,0,?,?,?,?,?,?,206,4054,yes,Best
8473492,'Matt Beleskey',18,CAN,CAN,72,203,L,2006,46,68,20,21,41,156,0,6,1,2,3,10,3,209,2537,yes,Best
8473419,'Brad Marchand',18,CAN,CAN,69,181,L,2006,80,68,29,37,66,83,40,25,7,16,23,36,11,218,3418,yes,Best
8473546,'Michael Grabner',19,AUT,EURO,73,185,R,2006,15,67,36,14,50,28,0,?,?,?,?,?,?,219,3300,yes,Best
8473584,'Andrew MacDonald',20,CAN,CAN,73,204,D,2006,234,68,6,40,46,62,22,26,2,12,14,12,9,232,5241,yes,Best
8473537,'Viktor Stalberg',20,SWE,EURO,75,209,L,2006,?,41,27,26,53,89,0,7,6,5,11,6,0,243,3181,yes,Best
8473574,'Shawn Matthias',18,CAN,CAN,76,231,L,2006,62,74,14,21,35,44,-9,6,3,0,3,2,-1,253,3214,yes,Best
8473536,'James Sheppard',18,CAN,CAN,73,215,C,2006,9,66,30,54,84,78,3,9,2,5,7,12,1,256,3213,yes,Best
8473465,'Jamie McGinn',18,CAN,CAN,73,205,L,2006,42,72,28,32,60,123,-11,6,2,2,4,4,-3,268,3329,yes,Best
8473482,'Jiri Tlusty',18,CZE,EURO,72,205,L,2006,3,50,11,5,16,53,0,6,7,6,13,6,0,276,3675,yes,Best
8473573,'Artem Anisimov',18,RUS,EURO,76,198,C,2006,6,32,15,12,27,28,0,?,?,?,?,?,?,279,4186,yes,Best
8473432,'Derek Dorsett',20,CAN,CAN,72,192,R,2006,125,68,25,23,48,279,14,13,8,4,12,53,0,280,3535,yes,Best
8473526,'Peter Mueller',18,USA,USA,74,204,C,2006,6,52,26,32,58,44,4,15,7,6,13,10,4,297,4687,yes,Best
8473449,'Kyle Okposo',18,USA,USA,72,218,R,2006,11,50,27,31,58,56,28,11,5,11,16,8,12,319,5753,yes,Best
8473485,'Chris Stewart',19,CAN,CAN,74,239,R,2006,8,62,37,50,87,118,19,6,2,0,2,13,-5,319,5000,yes,Best
8473544,'Derick Brassard',19,CAN,CAN,73,204,C,2006,4,58,44,72,116,92,19,7,5,4,9,10,-1,322,5027,yes,Best
8473446,'Erik Johnson',18,USA,USA,76,225,D,2006,1,53,20,39,59,115,0,?,?,?,?,?,?,329,6869,yes,Best
8473512,'Claude Giroux',18,CAN,CAN,71,185,C,2006,38,69,39,64,103,64,30,17,5,15,20,24,-3,333,6279,yes,Best
8473504,'Cal Clutterbuck',19,CAN,CAN,71,218,R,2006,24,66,35,33,68,139,-17,?,?,?,?,?,?,346,5074,yes,Best
8473564,'Michael Frolik',18,CZE,EURO,73,194,R,2006,2,51,3,9,12,32,0,6,3,9,12,6,0,349,5222,yes,Best
8473579,'Nikolay Kulemin',20,RUS,EURO,73,225,L,2006,25,31,5,7,12,8,0,11,2,4,6,6,0,351,5572,yes,Best
8473534,'Patrik Berglund',18,SWE,EURO,76,223,C,2006,8,48,20,13,33,42,0,?,?,?,?,?,?,358,5748,yes,Best
8473422,'Nick Foligno',19,USA,USA,72,205,L,2006,19,65,24,46,70,146,19,10,1,3,4,28,0,396,5610,yes,Best
8473412,'Bryan Little',19,CAN,CAN,72,191,C,2006,7,64,42,67,109,99,26,14,8,15,23,19,7,404,7177,yes,Best
8473473,'Milan Lucic',18,CAN,CAN,75,236,L,2006,58,62,9,10,19,149,4,23,3,4,7,56,7,405,6190,yes,Best
8473604,'Jonathan Toews',18,CAN,CAN,74,201,C,2006,3,42,22,17,39,22,0,?,?,?,?,?,?,408,8040,yes,Best
8473563,'Nicklas Backstrom',19,SWE,EURO,73,213,C,2006,1,50,10,16,26,30,0,1,0,0,0,2,0,413,8212,yes,Best
8473533,'Jordan Staal',18,CAN,CAN,76,220,C,2006,2,68,28,40,68,69,16,23,10,7,17,22,7,479,9028,yes,Best
8473548,'Phil Kessel',19,USA,USA,72,202,R,2006,5,46,19,34,53,30,0,?,?,?,?,?,?,504,8962,yes,Best
