id,PlayerName,DraftAge_norm,country_group,Height_norm,Weight_norm,Position,DraftYear,Overall,CSS_rank_norm,rs_GP_norm,rs_G_norm,rs_A_norm,rs_P_norm,rs_PIM_norm,rs_PlusMinus_norm,po_GP_norm,po_G_norm,po_A_norm,po_P_norm,po_PIM_norm,po_PlusMinus_norm,GP_greater_than_0,wx_sum,lmt_prob,LeafNode
2019,Alexander Sundstrom,0.0,EURO,0.5,0.46534653465346537,C,2005,218,0.11290322580645161,0.12,0.0,0.0,0.0,0.0,0.3394495412844037,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.950849301400457,0.27871405268442373,2
2020,Patrik Zackrisson,0.2222222222222222,EURO,0.4375,0.37623762376237624,C,2007,165,0.28225806451612906,0.52,0.28205128205128205,0.19090909090909092,0.22872340425531915,0.20408163265306123,0.5229357798165137,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,2.1029412403759142,0.10881127671335325,5
2034,Anton Axelsson,0.0,EURO,0.5,0.5247524752475248,L,2004,192,0.5766129032258065,0.35,0.08974358974358974,0.1,0.09574468085106383,0.10884353741496598,0.3577981651376147,0.3448275862068966,0.09090909090909091,0.1,0.10869565217391304,0.029411764705882353,0.3103448275862069,no,-0.16673934425025294,0.54158852696367299,4
2046,Johan Dahlberg,0.0,EURO,0.625,0.48514851485148514,L,2005,173,0.10887096774193548,0.6,0.19230769230769232,0.045454545454545456,0.10638297872340426,0.45918367346938777,0.3669724770642202,0.13793103448275862,0.0,0.0,0.0,0.058823529411764705,0.3103448275862069,no,1.5101181384415545,0.18092128570138508,5
2277,Nils Backstrom,0.0,EURO,0.5,0.46534653465346537,D,2004,290,1,0.12,0.01282051282051282,0.05454545454545454,0.03723404255319149,0.08843537414965986,0.26605504587155965,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,2.2946679067896403,0.091565526485312299,2
2495,Fredrik Naslund,0.0,EURO,0.8125,0.5445544554455446,L,2004,104,0.125,0.72,0.20512820512820512,0.22727272727272727,0.21808510638297873,0.047619047619047616,0.30275229357798167,0.10344827586206896,0.0,0.03333333333333333,0.021739130434782608,0.058823529411764705,0.3103448275862069,no,0.690995688901347,0.33381161390908443,3
2613,Morten Madsen,0.0,EURO,0.6875,0.5445544554455446,C,2005,122,0.06451612903225806,0.45,0.15384615384615385,0.18181818181818182,0.1702127659574468,0.07482993197278912,0.30275229357798167,0.41379310344827586,0.45454545454545453,0.3,0.41304347826086957,0.08823529411764706,0.3103448275862069,no,2.1973627076341584,0.099987568960046541,3
2620,Emil Axelsson,0.0,EURO,0.6875,0.6831683168316832,D,2004,210,0.18548387096774194,0.61,0.0641025641025641,0.0,0.026595744680851064,0.3707482993197279,0.10091743119266056,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.8920491929261923,0.29068712703665089,2
2627,Kirill Starkov,0.0,EURO,0.5,0.5445544554455446,C,2005,189,1,0.31,0.23076923076923078,0.10909090909090909,0.1595744680851064,0.034013605442176874,0.3577981651376147,0.3103448275862069,0.18181818181818182,0.1,0.15217391304347827,0.029411764705882353,0.3103448275862069,no,0.47601048306807797,0.38319463305851148,4
3415,Johan Alcen,0.1111111111111111,EURO,0.625,0.39603960396039606,L,2007,195,0.657258064516129,0.68,0.24358974358974358,0.3,0.2765957446808511,0.2108843537414966,0.48623853211009177,0.1724137931034483,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.0,0.3103448275862069,no,1.61281915477911,0.16619757882111538,5
3636,Robin Figren,0.0,EURO,0.4375,0.32673267326732675,R,2006,70,0.11290322580645161,0.69,0.28205128205128205,0.22727272727272727,0.25,0.40816326530612246,0.3302752293577982,0.3103448275862069,0.2727272727272727,0.06666666666666667,0.17391304347826086,0.08823529411764706,0.3103448275862069,no,1.4104249362557013,0.19616704141442226,3
3679,Alexander Hellstrom,0.1111111111111111,EURO,0.6875,0.594059405940594,D,2006,184,0.45161290322580644,0.54,0.02564102564102564,0.03636363636363636,0.031914893617021274,0.2755102040816326,0.3853211009174312,0.20689655172413793,0.0,0.1,0.06521739130434782,0.058823529411764705,0.3103448275862069,no,1.5065127644908838,0.18145617640507378,2
3696,Tony Lagerstrom,0.0,EURO,0.625,0.43564356435643564,L,2006,76,0.10887096774193548,0.74,0.4358974358974359,0.3,0.35638297872340424,0.35714285714285715,0.3486238532110092,0.1724137931034483,0.045454545454545456,0.06666666666666667,0.06521739130434782,0.20588235294117646,0.3103448275862069,no,0.6321405929716957,0.34702532341785924,3
3703,Kim Johansson,0.0,EURO,0.625,0.504950495049505,C,2006,141,0.34274193548387094,0.71,0.07692307692307693,0.13636363636363635,0.11170212765957446,0.24829931972789115,0.3302752293577982,0.20689655172413793,0.045454545454545456,0.0,0.021739130434782608,0.23529411764705882,0.3103448275862069,no,1.152367239056566,0.24005696283321784,3
3705,Kristofer Berglund,0.2222222222222222,EURO,0.375,0.26732673267326734,D,2008,125,0.05241935483870968,0.7,0.05128205128205128,0.2818181818181818,0.18617021276595744,0.1564625850340136,0.45871559633027525,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.5976982463436815,0.16830356258338017,5
3706,Jonathan Carlsson,0.2222222222222222,EURO,0.625,0.32673267326732675,D,2008,162,0.2540322580645161,0.71,0.10256410256410256,0.08181818181818182,0.09042553191489362,0.15306122448979592,0.28440366972477066,0.13793103448275862,0.09090909090909091,0.0,0.043478260869565216,0.0,0.3103448275862069,no,1.3113863380626642,0.21225495206683362,3
3707,Emil Sandin,0.2222222222222222,EURO,0.375,0.3069306930693069,L,2008,199,1,0.47,0.1282051282051282,0.2636363636363636,0.2074468085106383,0.17006802721088435,0.3577981651376147,0.2413793103448276,0.045454545454545456,0.13333333333333333,0.10869565217391304,0.11764705882352941,0.3103448275862069,no,-0.17679694906002974,0.54408446743258054,4
3724,Niclas Andersen,0.0,EURO,0.5625,0.5247524752475248,D,2006,114,0.16129032258064516,0.8,0.08974358974358974,0.11818181818181818,0.10638297872340426,1.0,0.3302752293577982,0.06896551724137931,0.0,0.0,0.0,0.14705882352941177,0.3103448275862069,no,1.0028716043548054,0.26837720443692026,3
3778,Dick Axelsson,0.1111111111111111,EURO,0.625,0.43564356435643564,L,2006,62,1,0.51,0.46153846153846156,0.15454545454545454,0.28191489361702127,0.5680272108843537,0.6055045871559633,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,2.324963925997157,0.089076454803140012,5
3790,Jonas Ahnelov,0.1111111111111111,EURO,0.625,0.6534653465346535,D,2006,88,0.036290322580645164,0.48,0.05128205128205128,0.1,0.0797872340425532,0.3129251700680272,0.3669724770642202,0.2413793103448276,0.09090909090909091,0.13333333333333333,0.13043478260869565,0.3235294117647059,0.3103448275862069,no,-0.6197400579561477,0.65015942650598291,1
3841,Anton Hedman,0.0,EURO,0.6875,0.594059405940594,L,2004,255,1,0.14,0.0641025641025641,0.045454545454545456,0.05319148936170213,0.047619047619047616,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,2.099175727717796,0.10917696191441316,2
3856,Daniel Rahimi,0.1111111111111111,EURO,0.6875,0.6138613861386139,D,2006,82,0.8588709677419355,0.51,0.05128205128205128,0.1,0.0797872340425532,0.3401360544217687,0.3577981651376147,0.20689655172413793,0.13636363636363635,0.06666666666666667,0.10869565217391304,0.5441176470588235,0.3103448275862069,no,-0.06732254189754494,0.51682428152885218,4
3900,Per Johnsson,0.0,EURO,0.5625,0.26732673267326734,D,2006,209,1,0.14,0.038461538461538464,0.00909090909090909,0.02127659574468085,0.1292517006802721,0.3577981651376147,0.27586206896551724,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.3235294117647059,0.3103448275862069,no,2.8537304368308387,0.054488806224556208,2
4120,Johan Ryno,0.1111111111111111,EURO,0.8125,0.6138613861386139,C,2005,137,1,0.35,0.2692307692307692,0.16363636363636364,0.2074468085106383,0.047619047619047616,0.5321100917431193,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.9597863374172002,0.12349017261753607,5
4126,Vyacheslav Trukhno,0.0,EURO,0.5625,0.48514851485148514,C,2005,120,0.10483870967741936,0.7,0.32051282051282054,0.3181818181818182,0.3191489361702128,0.21428571428571427,0.3211009174311927,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.7622692282697692,0.31815379507266561,3
4130,Pasi Salonen,0.1111111111111111,EURO,0.4375,0.39603960396039606,L,2004,138,0.5040322580645161,0.36,0.15384615384615385,0.09090909090909091,0.11702127659574468,0.20408163265306123,0.4036697247706422,0.3103448275862069,0.18181818181818182,0.13333333333333333,0.17391304347826086,0.11764705882352941,0.5862068965517241,no,1.8322308644595802,0.13797272815651071,5
4131,Aki Seitsonen,0.0,EURO,0.625,0.37623762376237624,C,2004,118,0.11693548387096774,0.71,0.20512820512820512,0.21818181818181817,0.2127659574468085,0.061224489795918366,0.44036697247706424,0.1724137931034483,0.0,0.0,0.0,0.0,0.27586206896551724,no,1.3332977358033005,0.20861440421917851,5
4223,Miikka Tuomainen,0.0,EURO,0.6875,0.7029702970297029,L,2004,204,0.4153225806451613,0.47,0.15384615384615385,0.08181818181818182,0.11170212765957446,0.034013605442176874,0.3394495412844037,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.9266618473272574,0.28360244378853383,3
4224,Janne Kolehmainen,0.1111111111111111,EURO,0.6875,0.6336633663366337,L,2005,115,1,0.48,0.05128205128205128,0.045454545454545456,0.047872340425531915,0.11564625850340136,0.28440366972477066,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.805450467258413,0.14118887739854311,2
4283,Marko Anttila,0.1111111111111111,EURO,1.0,0.7425742574257426,R,2004,260,1,0.34,0.38461538461538464,0.2727272727272727,0.3191489361702128,0.19047619047619047,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.553518796744077,0.17457862551059095,4
4284,Valtteri Tenkanen,0.1111111111111111,EURO,0.4375,0.2871287128712871,C,2004,264,0.24596774193548387,0.37,0.05128205128205128,0.05454545454545454,0.05319148936170213,0.013605442176870748,0.3394495412844037,0.3793103448275862,0.09090909090909091,0.1,0.10869565217391304,0.0,0.2413793103448276,no,0.7831554559950782,0.31364021183850466,2
4407,Mario Kempe,0.1111111111111111,EURO,0.5,0.3069306930693069,R,2007,122,0.1975806451612903,0.62,0.2948717948717949,0.17272727272727273,0.22340425531914893,0.17346938775510204,0.1834862385321101,0.13793103448275862,0.0,0.0,0.0,0.029411764705882353,0.2413793103448276,no,1.4080004181018777,0.19654963450166496,3
4418,Risto Korhonen,0.1111111111111111,EURO,0.6875,0.46534653465346537,D,2005,159,0.08870967741935484,0.42,0.0641025641025641,0.11818181818181818,0.09574468085106383,0.282312925170068,0.46788990825688076,0.1724137931034483,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.029411764705882353,0.06896551724137931,no,1.6094510976172496,0.16666483539927782,5
4509,Nichlas Torp,0.0,EURO,0.4375,0.48514851485148514,D,2007,163,0.024193548387096774,0.35,0.038461538461538464,0.02727272727272727,0.031914893617021274,0.22448979591836735,0.4036697247706422,0.2413793103448276,0.045454545454545456,0.06666666666666667,0.06521739130434782,0.7794117647058824,0.3103448275862069,no,-0.03677329274593921,0.50919228733475541,1
4568,Dennis Persson,0.0,EURO,0.5625,0.32673267326732675,D,2006,24,0.05241935483870968,0.74,0.1794871794871795,0.2636363636363636,0.22872340425531915,0.1836734693877551,0.3302752293577982,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.7483940360831774,0.32117133297034756,3
4575,Viktor Gibbs Sjodin,0.0,EURO,0.5,0.7029702970297029,R,2006,206,0.5443548387096774,0.52,0.20512820512820512,0.08181818181818182,0.13297872340425532,0.3231292517006803,0.3486238532110092,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.3345379264486945,0.20840972963605947,3
4613,Jesper Samuelsson,0.2222222222222222,EURO,0.5,0.24752475247524752,C,2008,211,1,0.4,0.2564102564102564,0.38181818181818183,0.32978723404255317,0.24829931972789115,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.3122824138400452,0.42255772552861393,4
5009,Simon Hjalmarsson,0.0,EURO,0.5,0.1782178217821782,L,2007,39,0.020161290322580645,0.73,0.5641025641025641,0.4,0.46808510638297873,0.37755102040816324,0.43119266055045874,0.4827586206896552,0.18181818181818182,0.3,0.2826086956521739,0.11764705882352941,0.3103448275862069,no,-1.7072429245108345,0.84647833682181228,1
5016,Nicklas Lasu,0.1111111111111111,EURO,0.5,0.26732673267326734,C,2008,124,0.12096774193548387,0.52,0.2692307692307692,0.33636363636363636,0.30851063829787234,0.17006802721088435,0.3669724770642202,0.27586206896551724,0.22727272727272727,0.16666666666666666,0.21739130434782608,0.058823529411764705,0.3103448275862069,no,1.6089852195829208,0.16672955016167057,5
5507,Alexander Deilert,0.1111111111111111,EURO,0.5,0.26732673267326734,D,2008,198,1,0.46,0.07692307692307693,0.10909090909090909,0.09574468085106383,0.24489795918367346,0.3577981651376147,0.2413793103448276,0.045454545454545456,0.06666666666666667,0.06521739130434782,0.20588235294117646,0.3103448275862069,no,0.04473089363665084,0.48881914079983357,4
5509,Jens Hellgren,0.0,EURO,0.6875,0.39603960396039606,D,2007,155,0.06451612903225806,0.71,0.05128205128205128,0.11818181818181818,0.09042553191489362,0.14965986394557823,0.3577981651376147,0.3793103448275862,0.09090909090909091,0.06666666666666667,0.08695652173913043,0.11764705882352941,0.3103448275862069,no,-1.1044567260849527,0.75109423011113308,4
6058,Anton Gustafsson,0.0,EURO,0.625,0.5445544554455446,C,2008,21,0.016129032258064516,0.38,0.20512820512820512,0.18181818181818182,0.19148936170212766,0.22108843537414966,0.3577981651376147,0.06896551724137931,0.045454545454545456,0.0,0.021739130434782608,0.029411764705882353,0.3103448275862069,no,-1.0127956914452865,0.73356691400853635,1
6251,Mats Frshaug,0.2222222222222222,EURO,0.625,0.594059405940594,C,2008,161,1,0.65,0.2948717948717949,0.24545454545454545,0.26595744680851063,0.22108843537414966,0.3394495412844037,0.1724137931034483,0.13636363636363635,0.13333333333333333,0.15217391304347827,0.029411764705882353,0.3103448275862069,no,2.5320156701654186,0.073644018190890947,3
6424,Juho Mielonen,0.0,EURO,0.6875,0.43564356435643564,D,2005,175,0.10483870967741936,0.45,0.05128205128205128,0.09090909090909091,0.07446808510638298,0.12244897959183673,0.5045871559633027,0.3103448275862069,0.0,0.03333333333333333,0.021739130434782608,0.08823529411764706,0.3103448275862069,no,1.2903358544376413,0.21579596939952381,5
6870,Stefan Warg,0.0,EURO,0.6875,0.6534653465346535,D,2008,143,1,0.34,0.02564102564102564,0.05454545454545454,0.0425531914893617,0.25170068027210885,0.3577981651376147,0.10344827586206896,0.0,0.0,0.0,0.20588235294117646,0.3103448275862069,no,2.232130147710341,0.096902067246972173,2
6912,William Quist,0.0,EURO,0.8125,0.48514851485148514,L,2007,157,1,0.45,0.20512820512820512,0.22727272727272727,0.21808510638297873,0.30612244897959184,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.2718873429886774,0.21893434128412842,4
7410,Timo Seppanen,0.1111111111111111,EURO,0.5,0.39603960396039606,D,2006,185,0.04838709677419355,0.64,0.14102564102564102,0.13636363636363635,0.13829787234042554,0.2755102040816326,0.5229357798165137,0.1724137931034483,0.0,0.03333333333333333,0.021739130434782608,0.0,0.2413793103448276,no,1.5217250970787717,0.17920763054808822,5
7452,Joonas Lehtivuori,0.0,EURO,0.5,0.21782178217821782,D,2006,101,0.125,0.69,0.14102564102564102,0.22727272727272727,0.19148936170212766,0.19047619047619047,0.46788990825688076,0.3103448275862069,0.045454545454545456,0.13333333333333333,0.10869565217391304,0.11764705882352941,0.3103448275862069,no,1.18706328586992,0.23378457613645345,5
7537,Tommi Leinonen,0.0,EURO,0.625,0.46534653465346537,D,2005,125,1,0.43,0.11538461538461539,0.1,0.10638297872340426,0.06802721088435375,0.3486238532110092,0.034482758620689655,0.0,0.0,0.0,0.0,0.3103448275862069,no,2.7814951824817156,0.058332371351584651,3
7571,Vili Sopanen,0.2222222222222222,EURO,0.6875,0.6336633663366337,R,2007,177,0.2862903225806452,0.52,0.2564102564102564,0.2,0.22340425531914893,0.16326530612244897,0.3577981651376147,0.5172413793103449,0.22727272727272727,0.43333333333333335,0.391304347826087,0.2647058823529412,0.3448275862068966,no,-0.6063386238262107,0.64710514096053073,4
8067,Jonas Enlund,0.1111111111111111,EURO,0.5,0.43564356435643564,L,2006,165,0.17338709677419356,0.41,0.32051282051282054,0.17272727272727273,0.23404255319148937,0.047619047619047616,0.5688073394495413,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.7588380719618766,0.14693592281173168,5
8392,Jan-Mikael Juutilainen,0.0,EURO,0.4375,0.2871287128712871,C,2006,156,0.09274193548387097,0.79,0.2948717948717949,0.3181818181818182,0.30851063829787234,0.23469387755102042,0.3486238532110092,0.3448275862068966,0.2727272727272727,0.23333333333333334,0.2826086956521739,0.058823529411764705,0.3103448275862069,no,1.3877285981925431,0.19977062080294014,3
8393,Robert Nyholm,0.0,EURO,0.5625,0.4158415841584158,R,2006,129,0.10483870967741936,0.68,0.32051282051282054,0.16363636363636364,0.22872340425531915,0.19727891156462585,0.3761467889908257,0.2413793103448276,0.18181818181818182,0.1,0.15217391304347827,0.058823529411764705,0.3103448275862069,no,1.07589099369668,0.2542843952398936,5
8394,Max Warn,0.0,EURO,0.625,0.5247524752475248,L,2006,150,0.2903225806451613,0.52,0.1794871794871795,0.18181818181818182,0.18085106382978725,0.23469387755102042,0.43119266055045874,0.2413793103448276,0.18181818181818182,0.06666666666666667,0.13043478260869565,0.08823529411764706,0.3103448275862069,no,1.3101589941606508,0.21246023986244147,5
8395,Juuso Puustinen,0.0,EURO,0.5625,0.4158415841584158,R,2006,149,0.20967741935483872,0.62,0.3076923076923077,0.14545454545454545,0.2127659574468085,0.3673469387755102,0.3394495412844037,0.1724137931034483,0.0,0.0,0.0,0.0,0.20689655172413793,no,1.121119051555762,0.2458037699804774,3
8397,Niko Snellman,0.0,EURO,0.625,0.5742574257425742,L,2006,105,0.3709677419354839,0.32,0.08974358974358974,0.10909090909090909,0.10106382978723404,0.42857142857142855,0.3119266055045872,0.3103448275862069,0.09090909090909091,0.16666666666666666,0.15217391304347827,1.0,0.3103448275862069,no,1.2254166805986297,0.22698462042389927,3
8418,Peter Aston,0.2222222222222222,CAN,0.5625,0.504950495049505,D,2006,155,0.9112903225806451,0.65,0.20512820512820512,0.32727272727272727,0.2765957446808511,0.1054421768707483,0.5045871559633027,0.2413793103448276,0.09090909090909091,0.03333333333333333,0.06521739130434782,0.029411764705882353,0.13793103448275862,no,0.462434062227615,0.3864085557250716,5
8640,Marek Kvapil,0.2222222222222222,EURO,0.4375,0.37623762376237624,L,2005,163,1,0.75,0.44871794871794873,0.42727272727272725,0.43617021276595747,0.07482993197278912,0.43119266055045874,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.5712380328404802,0.17203997197927376,5
9196,Dan Bertram,0.0,CAN,0.375,0.2871287128712871,R,2005,54,0.14112903225806453,0.44,0.16666666666666666,0.07272727272727272,0.11170212765957446,0.22448979591836735,0.3669724770642202,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.8848293768537228,0.29217801390089349,5
9200,Sasha Pokulok,0.1111111111111111,CAN,0.8125,0.7425742574257426,D,2005,14,0.1532258064516129,0.26,0.038461538461538464,0.06363636363636363,0.05319148936170213,0.11224489795918367,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.39638517783310945,0.40218114874846422,2
9211,Nathan Davis,0.1111111111111111,USA,0.5625,0.504950495049505,C,2005,113,0.3467741935483871,0.38,0.1794871794871795,0.1,0.13297872340425532,0.10204081632653061,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,-0.09912535928218469,0.52476106828861713,4
9213,Geoff Paukovich,0.0,USA,0.75,0.5445544554455446,L,2004,57,0.3185483870967742,0.17,0.05128205128205128,0.01818181818181818,0.031914893617021274,0.1326530612244898,0.3394495412844037,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.204896683753409,0.23060526929890771,2
9219,Mark Mitera,0.1111111111111111,USA,0.6875,0.5445544554455446,D,2006,19,0.07661290322580645,0.46,0.0,0.09090909090909091,0.05319148936170213,0.2925170068027211,0.3944954128440367,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.46966970884736803,0.38469442207372107,2
9221,Tom Fritsche,0.1111111111111111,USA,0.4375,0.3069306930693069,L,2005,47,0.3709677419354839,0.42,0.14102564102564102,0.3090909090909091,0.2393617021276596,0.1292517006802721,0.3577981651376147,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,-0.28791451452966466,0.57148549507371371,4
9228,Petr Pohl,0.0,EURO,0.4375,0.3564356435643564,R,2004,133,0.22983870967741934,0.7,0.2948717948717949,0.24545454545454545,0.26595744680851063,0.05442176870748299,0.45871559633027525,0.27586206896551724,0.0,0.06666666666666667,0.043478260869565216,0.029411764705882353,0.27586206896551724,no,1.1273085587826994,0.24465813879599474,5
9229,Jakub Sindel,0.0,EURO,0.5,0.26732673267326734,C,2004,54,0.056451612903225805,0.88,0.3076923076923077,0.23636363636363636,0.26595744680851063,0.1292517006802721,0.44036697247706424,0.4482758620689655,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.029411764705882353,0.3448275862068966,no,1.1567606667011778,0.23925638708681732,5
9232,Tomas Kudelka,0.0,EURO,0.6875,0.504950495049505,D,2005,136,0.05241935483870968,0.61,0.14102564102564102,0.14545454545454545,0.14361702127659576,0.23809523809523808,0.5137614678899083,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.2753782729729746,0.21833797069446081,5
9233,Michal Birner,0.0,EURO,0.5,0.46534653465346537,L,2004,116,0.2701612903225806,0.79,0.4230769230769231,0.4090909090909091,0.4148936170212766,0.43537414965986393,0.45871559633027525,0.06896551724137931,0.0,0.03333333333333333,0.021739130434782608,0.058823529411764705,0.27586206896551724,no,1.13326648861129,0.24355878588995164,5
9234,Karel Hromas,0.0,EURO,0.5625,0.6534653465346535,L,2004,123,0.1774193548387097,0.8,0.20512820512820512,0.14545454545454545,0.1702127659574468,0.10204081632653061,0.44036697247706424,0.06896551724137931,0.0,0.0,0.0,0.0,0.3103448275862069,no,0.9378506895244374,0.28133469766047542,5
9235,Zdenek Bahensky,0.0,EURO,0.625,0.3564356435643564,R,2004,73,0.09274193548387097,0.75,0.24358974358974358,0.21818181818181817,0.22872340425531915,0.7619047619047619,0.48623853211009177,0.06896551724137931,0.045454545454545456,0.03333333333333333,0.043478260869565216,0.20588235294117646,0.3793103448275862,no,1.4286663583966182,0.19330656609624686,5
9242,Julien Sprunger,0.0,EURO,0.75,0.43564356435643564,R,2004,117,0.10483870967741936,0.6,0.20512820512820512,0.11818181818181818,0.15425531914893617,0.1292517006802721,0.42201834862385323,0.13793103448275862,0.0,0.0,0.0,0.058823529411764705,0.3103448275862069,no,1.1942853308562815,0.23249338400977879,5
9245,Juraj Gracik,0.0,EURO,0.6875,0.39603960396039606,L,2004,142,0.10080645161290322,0.34,0.23076923076923078,0.07272727272727272,0.13829787234042554,0.04081632653061224,0.3669724770642202,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,no,1.6337019329522984,0.16332386442688485,5
9247,Stanislav Lascek,0.1111111111111111,EURO,0.5625,0.39603960396039606,R,2005,133,1,0.59,0.24358974358974358,0.6636363636363637,0.48936170212765956,0.1564625850340136,0.3669724770642202,0.5862068965517241,0.18181818181818182,0.6,0.4782608695652174,0.38235294117647056,0.13793103448275862,no,4.411752190019226,0.011988432370987579,6
9248,Marek Zagrapan,0.1111111111111111,EURO,0.5,0.504950495049505,C,2005,13,0.08870967741935484,0.63,0.4230769230769231,0.4727272727272727,0.4521276595744681,0.19047619047619047,0.42201834862385323,0.5862068965517241,0.5,0.2,0.3695652173913043,0.4117647058823529,0.3793103448275862,no,0.4820453343444333,0.38176926576669645,5
