rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
297,23,US,Zach Trotman,D,53,8,16,24,21,13,3,0,,0.151,0.302,0.453
298,29,CA,Derek Smith,D,32,7,17,24,22,9,1,0,,0.219,0.531,0.75
299,25,US,Zach Redmond,D,40,6,18,24,26,17,4,1,,0.15,0.45,0.6
300,22,SE,Patrick Cehlin,F,38,6,18,24,33,7,3,1,,0.158,0.474,0.632
301,20,CA,Scott Harrington,D,76,5,19,24,55,9,3,0,,0.066,0.25,0.316
302,24,CA,Brent Regner,D,63,3,21,24,36,6,1,0,,0.048,0.333,0.381
303,20,CA,Dylan Demelo,D,68,2,22,24,51,-17,1,0,,0.029,0.324,0.353
304,22,CA,Carter Ashton,F,24,16,7,23,30,8,5,2,,0.667,0.292,0.958
305,21,CA,Tyler Toffoli,F,18,15,8,23,4,5,5,0,,0.833,0.444,1.278
306,27,CA,Kevin Henderson,F,65,12,11,23,22,-1,0,0,,0.185,0.169,0.354
307,26,CA,Will Acton,F,47,12,11,23,74,1,1,3,,0.255,0.234,0.489
308,25,US,Brett Hextall,F,59,11,12,23,83,-6,0,1,,0.186,0.203,0.39
309,22,US,Steven Whitney,F,65,10,13,23,52,-7,3,0,,0.154,0.2,0.354
310,24,CA,Colton Gillies,F,65,9,14,23,49,5,3,0,,0.138,0.215,0.354
311,20,CZ,Matej Stransky,F,65,9,14,23,53,-13,5,0,,0.138,0.215,0.354
312,23,CA,Mark Cundari,D,56,9,14,23,73,11,3,0,,0.161,0.25,0.411
313,23,CA,James Livingston,F,67,8,15,23,31,-3,1,0,,0.119,0.224,0.343
314,21,CZ,Dominik Uher,F,68,7,16,23,66,9,1,3,,0.103,0.235,0.338
315,30,US,Ryan Whitney,D,45,7,16,23,52,-17,5,0,,0.156,0.356,0.511
316,23,SK,Marek Viedensky,F,54,6,17,23,29,1,0,0,,0.111,0.315,0.426
317,22,CA,Simon Despres,D,36,6,17,23,39,19,0,0,,0.167,0.472,0.639
318,25,DE,Korbinian Holzer,D,72,5,18,23,104,5,2,0,,0.069,0.25,0.319
319,21,CA,Jamie Oleksiak,D,69,5,18,23,31,8,0,0,,0.072,0.261,0.333
320,24,CA,Blake Parlett,D,62,4,19,23,31,-3,2,0,,0.065,0.306,0.371
321,29,US,Joe Piskula,D,73,3,20,23,56,20,0,0,,0.041,0.274,0.315
322,29,CA,Nick Tarnasky,F,76,13,9,22,144,-18,4,0,,0.171,0.118,0.289
323,30,CA,David Van der Gulik,F,33,13,9,22,37,11,6,0,,0.394,0.273,0.667
324,31,CA,Derek Nesbitt,F,52,12,10,22,16,-9,5,0,,0.231,0.192,0.423
325,23,CA,Derek Grant,F,46,12,10,22,30,9,2,3,,0.261,0.217,0.478
326,23,CA,Kristopher Foucault,F,58,11,11,22,35,0,2,0,,0.19,0.19,0.379
327,23,CA,Darren Archibald,F,59,10,12,22,102,-6,0,0,,0.169,0.203,0.373
328,20,CA,Anthony Camara,F,58,9,13,22,50,2,1,0,,0.155,0.224,0.379
329,23,SE,Mattias Tedenby,F,42,9,13,22,24,5,1,0,,0.214,0.31,0.524
330,22,US,Tyler Pitlick,F,39,8,14,22,10,6,3,1,,0.205,0.359,0.564
331,24,US,Drew LeBlanc,F,76,7,15,22,18,-4,4,0,,0.092,0.197,0.289
332,27,US,James Wyman,F,66,7,15,22,31,-4,0,1,,0.106,0.227,0.333
333,25,US,Kyle Flanagan,F,63,6,16,22,14,-15,3,0,,0.095,0.254,0.349
334,25,CA,Alex Biega,D,73,3,19,22,53,0,0,2,,0.041,0.26,0.301
335,21,CA,Kevin Gagne,D,71,3,19,22,25,-8,1,0,,0.042,0.268,0.31
336,22,US,Philip Samuelsson,D,64,3,19,22,66,17,0,0,,0.047,0.297,0.344
337,32,CA,Randy Jones,D,50,3,19,22,19,-19,0,1,,0.06,0.38,0.44
338,20,CA,Ryan Murphy,D,22,3,19,22,8,7,1,0,,0.136,0.864,1
339,20,DK,Nicklas Jensen,F,54,15,6,21,26,-5,6,0,,0.278,0.111,0.389
340,21,CA,Brandon Alderson,F,71,14,7,21,42,-13,6,0,,0.197,0.099,0.296
341,25,US,Eriah Hayes,F,59,12,9,21,43,-16,2,0,,0.203,0.153,0.356
342,29,US,Matt Gilroy,D,42,10,11,21,0,-3,5,1,,0.238,0.262,0.5
343,28,US,Chris McKelvie,F,57,9,12,21,86,6,0,1,,0.158,0.211,0.368
344,24,CA,Mathieu Tousignant,F,76,8,13,21,158,1,0,1,,0.105,0.171,0.276
345,26,CA,David McIntyre,F,64,8,13,21,45,-1,0,0,,0.125,0.203,0.328
346,23,CA,Colby Robak,D,56,8,13,21,24,2,3,0,,0.143,0.232,0.375
347,25,US,Paul Carey,F,54,8,13,21,42,-8,3,0,,0.148,0.241,0.389
348,29,CA,Mike Moore,D,75,7,14,21,106,13,0,0,,0.093,0.187,0.28
349,28,CA,Blair Riley,F,71,7,14,21,133,14,0,0,,0.099,0.197,0.296
350,23,US,Matt Tennyson,D,54,7,14,21,33,-25,3,0,,0.13,0.259,0.389
351,23,US,Matt Donovan,D,27,7,14,21,25,11,4,0,,0.259,0.519,0.778
352,24,SE,Gustav Nyquist,F,15,7,14,21,6,6,1,0,,0.467,0.933,1.4
353,21,DE,Konrad Abeltshauser,D,57,6,15,21,18,0,2,1,,0.105,0.263,0.368
354,21,BY,Roman Graborenko,D,48,6,15,21,26,-4,5,0,,0.125,0.313,0.438
355,22,FI,Jyrki Jokipakka,D,68,5,16,21,32,5,3,0,,0.074,0.235,0.309
356,22,US,Brian Dumoulin,D,53,5,16,21,21,2,3,0,,0.094,0.302,0.396
357,20,SK,Martin Gernat,D,57,4,17,21,26,-12,0,0,,0.07,0.298,0.368
358,29,CA,Rod Pelley,F,74,13,7,20,55,5,0,2,,0.176,0.095,0.27
359,20,CA,Dan Catenacci,F,76,10,10,20,32,-6,1,0,,0.132,0.132,0.263
360,27,CA,Julien Brouillette,D,51,10,10,20,22,7,7,0,,0.196,0.196,0.392
361,29,CA,Francis Wathier,F,65,9,11,20,66,-3,2,1,,0.138,0.169,0.308
362,29,US,Derek Whitmore,F,44,9,11,20,17,-2,5,1,,0.205,0.25,0.455
363,31,CA,Warren Peters,F,69,8,12,20,86,-21,4,1,,0.116,0.174,0.29
364,23,CA,Greg Nemisz,F,46,8,12,20,13,9,2,0,,0.174,0.261,0.435
365,22,CA,Austin Fyten,F,47,7,13,20,31,7,0,0,,0.149,0.277,0.426
366,25,CA,Nathan Longpre,F,66,6,14,20,10,4,0,2,,0.091,0.212,0.303
367,22,CA,Ben Chiarot,D,65,6,14,20,96,29,0,0,,0.092,0.215,0.308
368,23,CA,Tyler Shattock,F,61,6,14,20,38,6,0,0,,0.098,0.23,0.328
369,21,CA,Kevin Sundher,F,60,6,14,20,25,-1,0,0,,0.1,0.233,0.333
370,22,CA,Alex Friesen,F,54,6,14,20,32,5,1,1,,0.111,0.259,0.37
371,23,US,Aaron Ness,D,48,6,14,20,47,-15,2,1,,0.125,0.292,0.417
372,20,CA,Reece Scarlett,D,48,6,14,20,18,11,6,0,,0.125,0.292,0.417
373,19,FI,Rasmus Ristolainen,D,34,6,14,20,22,-2,4,1,,0.176,0.412,0.588
374,24,CA,Chris Langkow,F,64,5,15,20,24,-10,2,1,,0.078,0.234,0.313
375,21,CA,Michael Sgarbossa,F,49,5,15,20,56,-16,4,0,,0.102,0.306,0.408
376,23,CA,Wacey Hamilton,F,63,4,16,20,73,-8,0,1,,0.063,0.254,0.317
377,24,US,Vincent LoVerde,D,70,2,18,20,46,37,0,0,,0.029,0.257,0.286
378,25,US,Ben Youds,D,57,2,18,20,30,7,0,0,,0.035,0.316,0.351
379,20,SE,Michael Schumacher,F,45,12,7,19,21,-4,4,0,,0.267,0.156,0.422
380,21,CA,Brett Bulmer,F,43,11,8,19,79,-10,3,0,,0.256,0.186,0.442
381,22,CA,Peter Holland,F,24,10,9,19,32,6,3,0,,0.417,0.375,0.792
382,25,CA,Spencer Machacek,F,34,9,10,19,24,4,2,0,,0.265,0.294,0.559
383,20,RU,Anton Zlobin,F,46,8,11,19,16,15,1,0,,0.174,0.239,0.413
384,24,CA,Kellan Lain,F,63,7,12,19,129,4,0,0,,0.111,0.19,0.302
385,28,US,Jacob Dowell,F,57,7,12,19,56,-15,1,1,,0.123,0.211,0.333
386,24,US,Mike Hoeffel,F,53,7,12,19,40,6,2,0,,0.132,0.226,0.358
387,25,CA,Andrew Clark,F,35,7,12,19,12,0,0,1,,0.2,0.343,0.543
388,20,CA,Raphael Bussieres,F,61,5,14,19,51,-5,0,0,,0.082,0.23,0.311
389,21,US,Jared Knight,F,58,5,14,19,18,2,1,0,,0.086,0.241,0.328
390,29,CA,Tyson Strachan,D,60,4,15,19,56,13,0,1,,0.067,0.25,0.317
391,23,CA,Adam Comrie,D,56,3,16,19,38,-11,1,0,,0.054,0.286,0.339
392,21,SE,Adam Larsson,D,33,3,16,19,16,2,1,0,,0.091,0.485,0.576
393,25,US,Denny Urban,D,43,2,17,19,10,7,1,0,,0.047,0.395,0.442
394,20,CA,Cody Ceci,D,27,2,17,19,10,11,0,0,,0.074,0.63,0.704
395,23,US,Tim Schaller,F,72,11,7,18,36,-7,2,0,,0.153,0.097,0.25
396,23,CA,Antoine Laganiere,F,72,10,8,18,36,-9,0,0,,0.139,0.111,0.25
397,26,CA,Cody Bass,F,58,8,10,18,132,2,0,1,,0.138,0.172,0.31
398,21,SE,Johan Sundström,F,40,8,10,18,41,-10,0,2,,0.2,0.25,0.45
399,22,CA,Riley Sheahan,F,31,8,10,18,12,-2,4,0,,0.258,0.323,0.581
400,27,CA,Micheal Haley,F,53,7,11,18,131,3,0,0,,0.132,0.208,0.34
401,29,US,Chris Porter,F,38,7,11,18,37,6,2,1,,0.184,0.289,0.474
402,30,CA,Jordin Tootoo,F,51,6,12,18,104,-1,0,0,,0.118,0.235,0.353
403,21,CA,Michael Ferland,F,25,6,12,18,31,-4,2,0,,0.24,0.48,0.72
404,23,CA,Rylan Schwartz,F,73,5,13,18,25,-16,0,1,,0.068,0.178,0.247
405,23,CA,Nick Crawford,D,63,5,13,18,28,5,3,0,,0.079,0.206,0.286
406,24,CA,Paul Byron,F,23,5,13,18,4,10,2,0,,0.217,0.565,0.783
407,23,SE,Henrik Tömmernes,D,54,4,14,18,14,-12,3,0,,0.074,0.259,0.333
408,21,US,Scott Mayfield,D,71,3,15,18,129,0,0,0,,0.042,0.211,0.254
409,23,CA,Cameron Gaunce,D,65,3,15,18,73,15,0,0,,0.046,0.231,0.277
410,22,CA,Dan Biega,D,65,3,15,18,22,-6,0,0,,0.046,0.231,0.277
411,21,RU,Alexei Marchenko,D,49,3,15,18,14,11,0,0,,0.061,0.306,0.367
412,32,CA,Garnet Exelby,D,72,0,18,18,111,14,0,0,,0,0.25,0.25
413,30,CA,Jon Landry,D,50,0,18,18,32,10,0,0,,0,0.36,0.36
414,23,US,Wade Megan,F,43,11,6,17,18,-8,2,0,,0.256,0.14,0.395
415,21,CA,Dylan McIlrath,D,62,6,11,17,165,2,0,0,,0.097,0.177,0.274
416,20,CA,Frank Corrado,D,59,6,11,17,46,-7,2,0,,0.102,0.186,0.288
417,21,CA,Patrick Holland,F,57,6,11,17,2,-5,0,1,,0.105,0.193,0.298
418,21,CA,Colin Miller,D,65,5,12,17,35,5,1,0,,0.077,0.185,0.262
419,23,US,Sena Acolatse,D,41,5,12,17,66,-5,3,0,,0.122,0.293,0.415
420,20,CA,Xavier Ouellet,D,70,4,13,17,22,3,0,0,,0.057,0.186,0.243
421,31,CA,Brennan Evans,D,68,4,13,17,111,14,0,0,,0.059,0.191,0.25
422,22,CA,Charles-Olivier Roussel,D,66,4,13,17,19,3,1,0,,0.061,0.197,0.258
423,24,US,Dan Kelly,D,71,3,14,17,86,14,0,0,,0.042,0.197,0.239
424,20,CH,Tanner Richard,F,65,2,15,17,95,-9,1,0,,0.031,0.231,0.262
425,29,CA,Derek Meech,D,36,2,15,17,22,12,1,0,,0.056,0.417,0.472
426,21,US,Derek Forbort,D,74,1,16,17,42,19,0,0,,0.014,0.216,0.23
427,21,SE,John Persson,F,46,12,4,16,38,-16,7,0,,0.261,0.087,0.348
428,24,US,Scooter Vaughan,D,51,9,7,16,43,-13,1,3,,0.176,0.137,0.314
429,22,CA,Curtis Hamilton,F,43,8,8,16,23,-7,0,1,,0.186,0.186,0.372
430,21,CA,Taylor Peters,F,70,7,9,16,58,-6,0,1,,0.1,0.129,0.229
431,21,US,Alex Aleardi,F,41,7,9,16,18,6,0,0,,0.171,0.22,0.39
432,28,CA,Ryan Hamilton,F,30,7,9,16,26,-1,2,0,,0.233,0.3,0.533
433,29,CA,Triston Grant,F,51,6,10,16,103,6,0,0,,0.118,0.196,0.314
434,27,US,Christian Hanson,F,63,5,11,16,32,-1,0,1,,0.079,0.175,0.254
435,22,US,Kenny Ryan,F,50,5,11,16,60,-9,0,2,,0.1,0.22,0.32
436,20,RU,Nikita Nesterov,D,54,4,12,16,39,-2,4,0,,0.074,0.222,0.296
437,25,US,Cameron Schilling,D,70,3,13,16,89,14,0,0,,0.043,0.186,0.229
438,25,CA,Andrew Campbell,D,69,3,13,16,58,16,0,0,,0.043,0.188,0.232
439,20,CA,David Broll,F,63,3,13,16,120,-4,2,0,,0.048,0.206,0.254
440,23,US,Jayson Megna,F,25,9,6,15,4,13,0,2,,0.36,0.24,0.6
441,22,FI,Joonas Nättinen,F,69,8,7,15,22,-4,0,0,,0.116,0.101,0.217
442,25,US,Paul Thompson,F,69,8,7,15,100,-7,1,0,,0.116,0.101,0.217
443,25,CA,Marc Hagel,F,46,8,7,15,35,-5,4,0,,0.174,0.152,0.326
444,25,US,Dustin Gazley,F,42,8,7,15,18,0,4,0,,0.19,0.167,0.357
445,24,CA,Brad Malone,F,35,8,7,15,75,-7,4,1,,0.229,0.2,0.429
446,26,CA,Nicolas Blanchard,F,65,7,8,15,111,-7,1,1,,0.108,0.123,0.231
447,25,CA,Jeremy Welsh,F,49,7,8,15,14,-6,1,1,,0.143,0.163,0.306
448,26,US,Hunter Bishop,F,57,6,9,15,36,12,0,0,,0.105,0.158,0.263
449,22,CA,Philippe Paradis,F,56,6,9,15,118,-4,1,0,,0.107,0.161,0.268
450,22,US,David Shields,D,55,5,10,15,21,10,0,1,,0.091,0.182,0.273
451,25,US,Sean Dolan,F,50,5,10,15,27,-6,0,0,,0.1,0.2,0.3
452,26,CA,Wade MacLeod,F,34,5,10,15,11,2,0,0,,0.147,0.294,0.441
453,22,CA,Taylor Doherty,D,69,4,11,15,111,-6,0,0,,0.058,0.159,0.217
454,27,US,Tim Kennedy,F,30,4,11,15,14,-10,2,0,,0.133,0.367,0.5
455,26,US,Tim Miller,F,42,2,13,15,50,1,0,0,,0.048,0.31,0.357
456,28,CA,Guillaume Desbiens,F,62,8,6,14,200,-2,0,1,,0.129,0.097,0.226
457,20,CZ,Lukas Sedlak,F,54,8,6,14,26,-1,0,0,,0.148,0.111,0.259
458,30,CA,Bradley Mills,F,28,8,6,14,49,-5,3,0,,0.286,0.214,0.5
459,22,CA,Jordan Szwarz,F,27,8,6,14,55,-5,4,0,,0.296,0.222,0.519
460,24,US,Bobby Farnham,F,64,7,7,14,166,-2,0,1,,0.109,0.109,0.219
461,20,CA,Garrett Meurs,F,64,6,8,14,74,-5,0,0,,0.094,0.125,0.219
462,25,US,Mike Carman,F,63,6,8,14,34,2,0,0,,0.095,0.127,0.222
463,37,CA,Brett Clark,D,53,6,8,14,24,3,1,0,,0.113,0.151,0.264
464,23,CA,Max Sauve,F,47,6,8,14,19,-1,2,1,,0.128,0.17,0.298
465,21,CA,Charles Sarault,F,43,6,8,14,16,-5,2,0,,0.14,0.186,0.326
466,32,US,Bobby Robins,F,68,5,9,14,221,-3,0,0,,0.074,0.132,0.206
467,32,CA,Stephane Veilleux,F,34,5,9,14,33,-9,2,1,,0.147,0.265,0.412
468,23,FI,Joonas Rask,F,58,4,10,14,15,8,0,1,,0.069,0.172,0.241
469,27,CA,Chay Genoway,D,52,4,10,14,28,-10,0,0,,0.077,0.192,0.269
470,23,CA,Yann Sauve,D,67,1,13,14,63,-20,0,0,,0.015,0.194,0.209
471,31,CA,Chuck Kobasew,F,12,11,2,13,20,7,4,0,,0.917,0.167,1.083
472,21,US,Jason Zucker,F,22,8,5,13,55,-8,4,0,,0.364,0.227,0.591
473,26,CA,Matt Marquardt,F,61,6,7,13,64,-7,0,0,,0.098,0.115,0.213
474,23,US,Pat Mullane,F,46,6,7,13,15,0,2,0,,0.13,0.152,0.283
475,22,CA,Brandon Davidson,D,68,5,8,13,58,-5,0,0,,0.074,0.118,0.191
476,24,US,John Lee,D,58,4,9,13,38,-6,0,1,,0.069,0.155,0.224
477,26,US,Chad Rau,F,61,3,10,13,6,-13,0,0,,0.049,0.164,0.213
478,31,CA,Joey Mormina,D,56,3,10,13,86,-9,0,1,,0.054,0.179,0.232
479,33,US,John-Michael Liles,D,16,3,10,13,14,9,3,0,,0.188,0.625,0.813
480,27,CA,Jeff Schultz,D,67,2,11,13,32,10,0,0,,0.03,0.164,0.194
481,22,SE,Peter Andersson,D,58,2,11,13,26,3,0,0,,0.034,0.19,0.224
482,21,CA,Alex Petrovic,D,43,2,11,13,79,3,0,0,,0.047,0.256,0.302
483,22,US,Nate Schmidt,D,38,2,11,13,12,-5,0,0,,0.053,0.289,0.342
484,31,CA,Jean-Philippe Cote,D,33,2,11,13,57,12,0,0,,0.061,0.333,0.394
485,30,CA,Brett Skinner,D,48,1,12,13,8,-12,1,0,,0.021,0.25,0.271
486,24,US,Daniel New,D,31,1,12,13,23,4,0,0,,0.032,0.387,0.419
487,20,US,Connor Murphy,D,36,0,13,13,48,-1,0,0,,0,0.361,0.361
488,25,CA,Kane Lafranchise,D,34,0,13,13,2,-1,0,0,,0,0.382,0.382
489,22,CA,Frederick Roy,F,53,8,4,12,124,5,0,0,,0.151,0.075,0.226
490,20,CA,Travis Ewanyk,F,68,7,5,12,100,-10,0,0,,0.103,0.074,0.176
491,24,US,Joe Diamond,F,37,7,5,12,76,-3,4,0,,0.189,0.135,0.324
492,26,CA,Gilbert Brule,F,11,7,5,12,4,3,4,1,,0.636,0.455,1.091
493,21,CA,Dalton Smith,F,69,6,6,12,150,-16,0,0,,0.087,0.087,0.174
494,26,CA,Eric Selleck,F,60,6,6,12,163,8,0,0,,0.1,0.1,0.2
495,24,CA,John Kurtz,F,73,5,7,12,112,-7,0,0,,0.068,0.096,0.164
496,23,US,David Wohlberg,F,62,5,7,12,41,1,0,0,,0.081,0.113,0.194
497,25,CA,Matthew Pistilli,F,27,5,7,12,11,2,2,0,,0.185,0.259,0.444
498,24,US,Luke Glendening,F,18,5,7,12,18,8,0,0,,0.278,0.389,0.667
499,21,CA,Mitchell Heard,F,63,4,8,12,167,1,0,0,,0.063,0.127,0.19
500,24,FI,Joonas Järvinen,D,54,4,8,12,68,14,0,0,,0.074,0.148,0.222
501,22,CA,Ethan Werek,F,48,4,8,12,32,-18,1,0,,0.083,0.167,0.25
502,23,CA,Mathieu Brodeur,D,62,3,9,12,49,-15,0,0,,0.048,0.145,0.194
503,20,CZ,Martin Frk,F,50,3,9,12,22,-12,1,0,,0.06,0.18,0.24
504,22,DK,Markus Lauridsen,D,39,3,9,12,14,-10,0,0,,0.077,0.231,0.308
505,23,US,Luke Witkowski,D,76,2,10,12,204,-1,0,0,,0.026,0.132,0.158
506,20,US,Keegan Lowe,D,63,2,10,12,86,-7,0,0,,0.032,0.159,0.19
507,20,CZ,David Musil,D,61,2,10,12,54,-10,0,0,,0.033,0.164,0.197
508,33,US,Doug Janik,D,22,2,10,12,16,9,1,0,,0.091,0.455,0.545
509,21,CA,Mark Pysyk,D,31,1,11,12,28,5,1,0,,0.032,0.355,0.387
510,24,CA,Jordan Hill,D,68,0,12,12,54,2,0,0,,0,0.176,0.176
511,26,CA,A.J. Gale,F,27,8,3,11,14,3,1,0,,0.296,0.111,0.407
512,24,US,Michael Sdao,D,61,6,5,11,171,14,1,0,,0.098,0.082,0.18
513,23,CA,Kyle Beach,F,46,6,5,11,68,-7,0,1,,0.13,0.109,0.239
514,27,CA,Jon Matsumoto,F,29,6,5,11,24,-8,3,0,,0.207,0.172,0.379
515,24,BY,Artem Demkov,F,22,6,5,11,6,6,1,0,,0.273,0.227,0.5
516,30,US,Chris Conner,F,17,6,5,11,8,1,2,0,,0.353,0.294,0.647
517,23,CA,Brandon Burlon,D,54,5,6,11,39,3,2,0,,0.093,0.111,0.204
518,25,US,Jack Combs,F,48,5,6,11,34,-9,1,0,,0.104,0.125,0.229
519,22,CA,Adam Payerl,F,43,5,6,11,39,0,2,0,,0.116,0.14,0.256
520,19,AU,Nathan Walker,F,43,5,6,11,40,-3,1,0,,0.116,0.14,0.256
521,21,CA,Cody Beach,F,34,5,6,11,109,2,0,0,,0.147,0.176,0.324
522,35,US,Toby Petersen,F,33,5,6,11,6,4,0,1,,0.152,0.182,0.333
523,25,CA,Jared Gomes,F,56,4,7,11,32,-2,0,0,,0.071,0.125,0.196
524,22,CA,Tyler Randell,F,43,4,7,11,93,1,1,1,,0.093,0.163,0.256
525,24,US,Steve Quailer,F,31,4,7,11,17,11,0,0,,0.129,0.226,0.355
526,25,CA,Jamie MacQueen,F,30,4,7,11,12,5,0,0,,0.133,0.233,0.367
527,24,CA,Carter Bancks,F,72,3,8,11,53,9,0,1,,0.042,0.111,0.153
528,21,DE,Marcel Noebels,F,52,3,8,11,29,-7,0,0,,0.058,0.154,0.212
529,22,US,Chris Casto,D,52,3,8,11,23,8,0,0,,0.058,0.154,0.212
530,24,US,Riley Wetmore,F,38,3,8,11,16,-2,0,1,,0.079,0.211,0.289
531,22,SK,Richard Panik,F,13,3,8,11,8,1,2,0,,0.231,0.615,0.846
532,25,CA,Matthew Corrente,D,72,2,9,11,136,9,0,0,,0.028,0.125,0.153
533,22,CA,Scott Valentine,D,65,2,9,11,59,1,0,0,,0.031,0.138,0.169
534,34,CA,Jerred Smithson,F,51,2,9,11,63,0,0,0,,0.039,0.176,0.216
535,24,CA,Denver Manderson,F,36,2,9,11,4,1,0,0,,0.056,0.25,0.306
536,24,DK,Oliver Lauridsen,D,63,1,10,11,167,1,0,1,,0.016,0.159,0.175
537,22,CA,Julian Melchiori,D,50,1,10,11,32,19,0,0,,0.02,0.2,0.22
538,23,SE,Alexander Urbom,D,35,1,10,11,26,-3,0,0,,0.029,0.286,0.314
539,26,CA,Brendon Nash,D,30,0,11,11,35,-3,0,0,,0,0.367,0.367
540,21,DE,Tom Kühnhackl,F,48,8,2,10,22,-4,4,0,,0.167,0.042,0.208
541,21,CA,Brad Ross,F,53,6,4,10,104,-14,2,0,,0.113,0.075,0.189
542,22,US,Andrew Yogan,F,40,5,5,10,50,-3,0,0,,0.125,0.125,0.25
543,22,SE,Sebastian Wännström,F,37,5,5,10,20,3,0,1,,0.135,0.135,0.27
544,20,RU,Andrei Pedan,D,28,5,5,10,43,-2,0,1,,0.179,0.179,0.357
545,32,CA,Matt Ellis,F,25,5,5,10,10,-7,3,0,,0.2,0.2,0.4
546,25,US,Mike Cornell,D,35,4,6,10,78,0,0,0,,0.114,0.171,0.286
547,25,CA,Dustin Jeffrey,F,21,4,6,10,2,6,1,0,,0.19,0.286,0.476
548,23,US,J.T. Brown,F,13,4,6,10,24,5,1,0,,0.308,0.462,0.769
549,20,RU,Artyom Sergeyev,D,68,3,7,10,50,-11,2,1,,0.044,0.103,0.147
550,34,CA,Kent Huskins,D,65,3,7,10,31,-3,0,1,,0.046,0.108,0.154
551,22,FI,Rasmus Rissanen,D,62,3,7,10,91,-7,1,0,,0.048,0.113,0.161
552,21,CA,Morgan Ellis,D,59,3,7,10,36,4,0,0,,0.051,0.119,0.169
553,25,CA,Shawn O'Donnell,F,57,3,7,10,85,-7,0,0,,0.053,0.123,0.175
554,21,CA,Jerome Gauthier-Leduc,D,51,3,7,10,22,-15,1,0,,0.059,0.137,0.196
555,21,CA,Mathieu Brisebois,D,41,3,7,10,49,-6,1,0,,0.073,0.171,0.244
556,29,US,Ryan Potulny,F,38,3,7,10,10,-9,1,0,,0.079,0.184,0.263
557,21,SE,Patrik Nemeth,D,37,3,7,10,32,19,0,0,,0.081,0.189,0.27
558,22,CA,Matt MacKenzie,D,64,2,8,10,84,11,0,0,,0.031,0.125,0.156
559,21,US,Jon Merrill,D,15,2,8,10,0,-1,2,0,,0.133,0.533,0.667
560,23,US,Seth Helgeson,D,75,1,9,10,100,12,0,0,,0.013,0.12,0.133
561,24,CA,Kevin Marshall,D,59,1,9,10,109,-3,0,0,,0.017,0.153,0.169
562,20,SE,Oscar Klefbom,D,48,1,9,10,10,-8,0,0,,0.021,0.188,0.208
563,23,CA,Nick D'Agostino,D,48,1,9,10,15,-4,1,0,,0.021,0.188,0.208
564,28,US,Zach Miskovic,D,44,1,9,10,28,-3,0,0,,0.023,0.205,0.227
565,35,US,Mike Mottau,D,29,1,9,10,26,1,0,0,,0.034,0.31,0.345
566,26,US,Ian O'Connor,F,24,1,9,10,8,5,0,0,,0.042,0.375,0.417
567,22,CA,Dylan Olsen,D,20,1,9,10,10,4,0,0,,0.05,0.45,0.5
568,25,US,Corbin McPherson,D,69,0,10,10,41,16,0,0,,0,0.145,0.145
569,20,US,Tyler Biggs,F,57,7,2,9,39,0,0,1,,0.123,0.035,0.158
570,24,CA,Justin Courtnall,F,62,6,3,9,78,-7,0,0,,0.097,0.048,0.145
571,22,CA,Trevor Parkes,F,36,6,3,9,27,5,0,0,,0.167,0.083,0.25
572,27,CA,Josh Lunden,F,23,6,3,9,20,2,1,0,,0.261,0.13,0.391
573,28,CA,Zack Stortini,F,73,4,5,9,299,-12,0,0,,0.055,0.068,0.123
574,25,US,Kyle Medvec,D,72,4,5,9,88,-24,1,0,,0.056,0.069,0.125
575,24,CA,Andrew Cherniwchan,F,30,4,5,9,16,3,0,0,,0.133,0.167,0.3
576,33,CA,Rob Davison,D,65,3,6,9,113,-5,0,0,,0.046,0.092,0.138
577,23,CA,Tyler Brown,F,56,3,6,9,14,-5,0,0,,0.054,0.107,0.161
578,21,US,Jarred Tinordi,F,47,3,6,9,70,-4,0,0,,0.064,0.128,0.191
579,25,CA,Brady Lamb,D,44,3,6,9,25,-3,1,0,,0.068,0.136,0.205
580,22,US,Zach Budish,F,41,3,6,9,22,4,1,0,,0.073,0.146,0.22
581,22,CA,Taylor Vause,F,24,3,6,9,2,3,2,0,,0.125,0.25,0.375
582,31,CZ,Rostislav Klesla,D,21,3,6,9,16,8,0,0,,0.143,0.286,0.429
583,25,CA,Zach Hamill,F,21,3,6,9,6,-4,0,0,,0.143,0.286,0.429
584,22,RU,Dmitry Orlov,D,11,3,6,9,4,1,1,0,,0.273,0.545,0.818
585,21,CA,Tommy Hughes,D,72,2,7,9,34,-5,0,0,,0.028,0.097,0.125
586,23,CA,Joel Chouinard,D,67,2,7,9,33,-1,0,0,,0.03,0.104,0.134
587,22,CA,Darian Dziurzynski,F,54,2,7,9,183,-16,0,0,,0.037,0.13,0.167
588,25,US,Chris Summers,D,48,2,7,9,47,-7,0,0,,0.042,0.146,0.188
589,30,RU,Denis Grebeshkov,D,39,2,7,9,20,-10,1,0,,0.051,0.179,0.231
590,26,CA,Maxime Langelier-Parent,F,36,2,7,9,28,-2,0,0,,0.056,0.194,0.25
591,22,SE,Viktor Svedberg,D,35,2,7,9,26,5,1,0,,0.057,0.2,0.257
592,20,SE,William Karlsson,F,9,2,7,9,6,5,0,0,,0.222,0.778,1
593,20,CA,Tyler Wotherspoon,D,48,1,8,9,12,13,0,0,,0.021,0.167,0.188
