rank,age,nationality,name,pos,GP,G,A,P,PIM,plusMinus,PPG,SHG,GWG,GGP,AGP,PGP
436,19,US,Anthony Brodeur,G,32,0,1,1,0,,0,0,0,0,0.031,0.031
437,16,CA,Samuel Harvey,G,32,0,1,1,4,,0,0,0,0,0.031,0.031
438,16,CA,Evan Fitzpatrick,G,32,0,1,1,2,,0,0,0,0,0.031,0.031
439,16,CA,Reilly Pickard,G,28,0,1,1,2,,0,0,0,0,0.036,0.036
440,19,CA,Eric Brassard,G,28,0,1,1,0,,0,0,0,0,0.036,0.036
441,19,CA,Nicolas Lachance,G,26,0,1,1,0,,0,0,0,0,0.038,0.038
442,18,CA,Joshua Fitzgerald,D,24,0,1,1,17,-11,0,0,0,0,0.042,0.042
443,18,CA,Daryl MacCallum,G,23,0,1,1,2,,0,0,0,0,0.043,0.043
444,18,CA,Keven Larouche,D,23,0,1,1,13,-3,0,0,0,0,0.043,0.043
445,16,CA,Tyler Higgins,D,21,0,1,1,18,2,0,0,0,0,0.048,0.048
446,18,US,Chad Pietroniro,F,19,0,1,1,64,-3,0,0,0,0,0.053,0.053
447,18,CA,Scott Carrier,D,18,0,1,1,16,-8,0,0,0,0,0.056,0.056
448,18,CA,Brandon Lukezic,D,18,0,1,1,8,2,0,0,0,0,0.056,0.056
449,18,CA,Jason Rioux,G,17,0,1,1,0,,0,0,0,0,0.059,0.059
450,18,CA,Greg Allen,D,17,0,1,1,8,9,0,0,0,0,0.059,0.059
451,17,CA,Alex Bishop,G,16,0,1,1,0,,0,0,0,0,0.063,0.063
452,16,CA,Guillaume Beck,D,16,0,1,1,4,-4,0,0,0,0,0.063,0.063
453,17,CA,Andrew Cordssen-David,D,12,0,1,1,11,0,0,0,0,0,0.083,0.083
454,16,CA,Zachary Lauzon,D,11,0,1,1,6,-4,0,0,0,0,0.091,0.091
455,16,CA,Samuel L'Italien,F,10,0,1,1,2,-3,0,0,0,0,0.1,0.1
456,17,CA,Hugo Roy,F,10,0,1,1,0,-2,0,0,0,0,0.1,0.1
457,19,CA,Mason Gray,F,9,0,1,1,19,-2,0,0,0,0,0.111,0.111
458,18,CA,Alexandre Bolduc,D,9,0,1,1,2,0,0,0,0,0,0.111,0.111
459,17,CA,Marc-Andre Gauvreau,D,8,0,1,1,4,1,0,0,0,0,0.125,0.125
460,17,CA,Xavier Desy,F,8,0,1,1,0,0,0,0,0,0,0.125,0.125
461,19,CA,Joseph Strong,F,7,0,1,1,13,0,0,0,0,0,0.143,0.143
462,17,CA,Raphael Bastille,F,7,0,1,1,0,-1,0,0,0,0,0.143,0.143
463,18,CA,Nicholas Gibson,D,5,0,1,1,0,-2,0,0,0,0,0.2,0.2
464,17,CA,Alexandre Drapeau,D,5,0,1,1,2,-2,0,0,0,0,0.2,0.2
465,16,CA,Samuel Beck,F,4,0,1,1,0,1,0,0,0,0,0.25,0.25
466,19,CA,Gabriel Labbe,D,4,0,1,1,0,-2,0,0,0,0,0.25,0.25
467,19,CA,Jeremy Brown,F,3,0,1,1,0,-1,0,0,0,0,0.333,0.333
468,16,CA,Alexis Bertrand,F,2,0,1,1,5,-1,0,0,0,0,0.5,0.5
469,17,CA,William Leclerc,F,2,0,1,1,0,1,0,0,0,0,0.5,0.5
470,17,CA,Vincent Chapleau,F,2,0,1,1,0,0,0,0,0,0,0.5,0.5
471,17,CA,Alexandre Dufour,F,2,0,1,1,0,1,0,0,0,0,0.5,0.5
472,17,CA,Edouard Michaud,F,2,0,1,1,0,1,0,0,0,0,0.5,0.5
473,18,CA,Cray Roberge,F,1,0,1,1,0,0,0,0,0,0,1,1
474,18,CA,Jonathan Filion,D,1,0,1,1,0,0,0,0,0,0,1,1
475,19,CA,Zachary Fucale,G,41,0,0,0,4,,0,0,0,0,0,0
476,19,US,Joe Fleschler,G,40,0,0,0,0,,0,0,0,0,0,0
477,17,CA,Etienne Montpetit,G,40,0,0,0,0,,0,0,0,0,0,0
478,19,CA,Miguel Sullivan,G,36,0,0,0,13,,0,0,0,0,0,0
479,17,CA,Olivier Tremblay,G,33,0,0,0,8,,0,0,0,0,0,0
480,18,CA,Sacha Guay,D,27,0,0,0,13,-7,0,0,0,0,0,0
481,17,CA,Emanuel Aucoin,F,25,0,0,0,13,-3,0,0,0,0,0,0
482,19,CA,Storm Phaneuf,G,22,0,0,0,15,,0,0,0,0,0,0
483,16,CA,Charles Taillon,F,21,0,0,0,19,-4,0,0,0,0,0,0
484,16,FR,Jean Gleizes,F,21,0,0,0,21,-8,0,0,0,0,0,0
485,18,US,Tucker White,D,20,0,0,0,7,-2,0,0,0,0,0,0
486,18,CA,Daniel Vautour,G,18,0,0,0,0,,0,0,0,0,0,0
487,19,CA,Marc-Antoine Turcotte,G,18,0,0,0,0,,0,0,0,0,0,0
488,17,CA,Jean-Michel LeBlanc,F,18,0,0,0,6,-4,0,0,0,0,0,0
489,17,CA,Olivier Thibodeau,D,17,0,0,0,13,-4,0,0,0,0,0,0
490,17,CA,Alexandre Lagace,G,16,0,0,0,0,,0,0,0,0,0,0
491,19,CA,Michael Fratangelo,D,13,0,0,0,21,-2,0,0,0,0,0,0
492,17,CA,Matt Paul,D,13,0,0,0,0,4,0,0,0,0,0,0
493,17,CA,Daniel DiCristofaro,D,12,0,0,0,4,3,0,0,0,0,0,0
494,16,CA,Nicolas Patry-Gingras,D,12,0,0,0,8,-5,0,0,0,0,0,0
495,18,CA,Benoit Villeneuve,D,12,0,0,0,0,-3,0,0,0,0,0,0
496,17,CA,Antoine Samuel,G,11,0,0,0,0,,0,0,0,0,0,0
497,18,CA,Hunter Leishman,F,10,0,0,0,12,-3,0,0,0,0,0,0
498,16,CA,Xavier Vinetti,D,9,0,0,0,0,0,0,0,0,0,0,0
499,17,FR,Tom Pajonkowski,D,9,0,0,0,6,0,0,0,0,0,0,0
500,20,CA,Francois Tremblay,G,6,0,0,0,0,,0,0,0,0,0,0
501,16,CA,Pascal Corbeil,D,6,0,0,0,0,1,0,0,0,0,0,0
502,17,CA,Alex Bonaparte,F,6,0,0,0,2,0,0,0,0,0,0,0
503,17,CA,Felix Gagnon,F,6,0,0,0,0,-1,0,0,0,0,0,0
504,16,CA,Louis-Philip Fortin,D,6,0,0,0,2,2,0,0,0,0,0,0
505,18,CA,Josh Shatford,F,5,0,0,0,5,-3,0,0,0,0,0,0
506,17,CA,Christopher Lanouette,D,5,0,0,0,10,-1,0,0,0,0,0,0
507,16,CA,Francis Thibeault,D,4,0,0,0,0,0,0,0,0,0,0,0
508,19,CA,Bobby Zinkan,D,4,0,0,0,11,1,0,0,0,0,0,0
509,17,CA,Nathan Ward-Raymond,G,4,0,0,0,0,,0,0,0,0,0,0
510,17,CA,Maxime Fournier,D,4,0,0,0,2,-4,0,0,0,0,0,0
511,17,CA,Guillaume Bergeron-Charron,F,4,0,0,0,0,1,0,0,0,0,0,0
512,19,CA,Malik Johnson,F,4,0,0,0,5,-2,0,0,0,0,0,0
513,18,CA,Tommy Lapierre,F,4,0,0,0,6,-1,0,0,0,0,0,0
514,17,CA,Makail Parker,F,4,0,0,0,0,0,0,0,0,0,0,0
515,19,CA,Hubert Lamarre,F,4,0,0,0,0,-1,0,0,0,0,0,0
516,18,CA,Ryan Chiasson,F,4,0,0,0,0,-1,0,0,0,0,0,0
517,17,CA,Anthony Dumont-Bouchard,G,3,0,0,0,0,,0,0,0,0,0,0
518,17,US,Bobby Dugan,G,3,0,0,0,2,,0,0,0,0,0,0
519,17,CA,Blade Mann-Dixon,G,3,0,0,0,0,,0,0,0,0,0,0
520,17,CA,Jacob Garon-Landry,D,3,0,0,0,2,-2,0,0,0,0,0,0
521,19,CA,David Bedard,D,3,0,0,0,0,-3,0,0,0,0,0,0
522,17,CA,Emmanuel Cote,F,3,0,0,0,0,-2,0,0,0,0,0,0
523,16,CA,David Caza,F,3,0,0,0,0,-2,0,0,0,0,0,0
524,16,CA,Declan Smith,F,3,0,0,0,0,0,0,0,0,0,0,0
525,19,CA,Jeremy Carignan,F,3,0,0,0,7,-1,0,0,0,0,0,0
526,16,CA,Jarrod Shipley,D,3,0,0,0,0,-2,0,0,0,0,0,0
527,16,CA,Marc-Olivier Duquette,D,3,0,0,0,0,-1,0,0,0,0,0,0
528,19,CA,Michael Lyle,F,3,0,0,0,2,-2,0,0,0,0,0,0
529,17,CA,Brandon Worthen,D,3,0,0,0,0,-1,0,0,0,0,0,0
530,16,CA,Marcus Tesink,D,3,0,0,0,0,0,0,0,0,0,0,0
531,18,CA,Keven Cloutier,D,3,0,0,0,4,2,0,0,0,0,0,0
532,16,CA,Yan Doggett,F,3,0,0,0,0,0,0,0,0,0,0,0
533,18,CA,Antoine Landry,G,2,0,0,0,0,,0,0,0,0,0,0
534,18,CA,Christofer Langlais,G,2,0,0,0,0,,0,0,0,0,0,0
535,17,CA,Xavier Potvin,G,2,0,0,0,0,,0,0,0,0,0,0
536,17,CA,Julian Galloway,G,2,0,0,0,0,,0,0,0,0,0,0
537,19,CA,Logan Harland,F,2,0,0,0,0,-2,0,0,0,0,0,0
538,17,CA,Michael Tropea,F,2,0,0,0,0,-1,0,0,0,0,0,0
539,16,CA,Mathieu Bellemare,G,2,0,0,0,0,,0,0,0,0,0,0
540,17,CA,Vincent Ouellet-Beaudry,F,2,0,0,0,2,0,0,0,0,0,0,0
541,17,CA,Kyler Carter,F,2,0,0,0,4,0,0,0,0,0,0,0
542,17,CA,David Comeau,D,2,0,0,0,0,2,0,0,0,0,0,0
543,19,CA,Simon-Claude Blackburn,F,2,0,0,0,0,0,0,0,0,0,0,0
544,16,CA,Danyck Calgaro,F,2,0,0,0,0,-1,0,0,0,0,0,0
545,18,CA,Jean-Philippe Beaulieu,F,2,0,0,0,0,-2,0,0,0,0,0,0
546,18,US,Mitchell Lundholm,F,2,0,0,0,0,0,0,0,0,0,0,0
547,17,CA,Eddie Banville,F,2,0,0,0,0,-1,0,0,0,0,0,0
548,16,CA,Dominik Blain-Dupuis,F,2,0,0,0,2,-1,0,0,0,0,0,0
549,16,CA,Noah Corson,F,2,0,0,0,2,0,0,0,0,0,0,0
550,18,CA,Alexander Mann,D,2,0,0,0,2,0,0,0,0,0,0,0
551,16,CA,Jesse Sutton,F,2,0,0,0,0,-1,0,0,0,0,0,0
552,18,CA,Felix-Andre Bouchard,D,2,0,0,0,0,-1,0,0,0,0,0,0
553,16,CA,Charles-Olivier Ouimet,F,2,0,0,0,0,-2,0,0,0,0,0,0
554,16,CA,Anthony Wojcik,F,2,0,0,0,2,0,0,0,0,0,0,0
555,17,CA,Alexander Kealey,F,2,0,0,0,5,0,0,0,0,0,0,0
556,16,CA,Justin Pare,F,2,0,0,0,0,-1,0,0,0,0,0,0
557,17,CA,Trevor Stacey,F,2,0,0,0,10,-1,0,0,0,0,0,0
558,17,CA,Mikael Imbeault,F,2,0,0,0,0,0,0,0,0,0,0,0
559,19,CA,Mathieu Duquette,G,1,0,0,0,0,,0,0,0,0,0,0
560,17,CA,Charles-Olivier Levesque,G,1,0,0,0,0,,0,0,0,0,0,0
561,17,CA,Emilien Boily,G,1,0,0,0,0,,0,0,0,0,0,0
562,18,CA,Gabriel Parent,G,1,0,0,0,0,,0,0,0,0,0,0
563,17,CA,Hugo Talbot-Tassi,G,1,0,0,0,0,,0,0,0,0,0,0
564,16,CA,Silvio Silvestre,G,1,0,0,0,0,,0,0,0,0,0,0
565,19,CA,Philippe Gatien,G,1,0,0,0,0,,0,0,0,0,0,0
566,18,CA,Mickael Mercier,G,1,0,0,0,0,,0,0,0,0,0,0
567,18,CA,Mathieu Belanger-Hudon,G,1,0,0,0,0,,0,0,0,0,0,0
568,17,CA,James Povall,G,1,0,0,0,0,,0,0,0,0,0,0
569,17,CA,Jonathan Ouellet,F,1,0,0,0,0,1,0,0,0,0,0,0
570,17,CA,Philippe Chamberland,F,1,0,0,0,2,-1,0,0,0,0,0,0
571,16,CA,Jacob Hickey,F,1,0,0,0,0,0,0,0,0,0,0,0
572,16,CA,Sam King,F,1,0,0,0,0,0,0,0,0,0,0,0
573,18,CA,Lee Dower,D,1,0,0,0,0,0,0,0,0,0,0,0
574,18,CA,Grant Janes,F,1,0,0,0,0,0,0,0,0,0,0,0
575,17,CA,Frederick Mercier,D,1,0,0,0,0,0,0,0,0,0,0,0
576,18,CA,Zachary Beaudoin,F,1,0,0,0,0,-2,0,0,0,0,0,0
577,16,CA,Jeremy Way-Gagnon,F,1,0,0,0,0,-1,0,0,0,0,0,0
578,17,CA,Antoine Charette,F,1,0,0,0,0,-1,0,0,0,0,0,0
579,16,CA,Justin Labrecque,F,1,0,0,0,0,0,0,0,0,0,0,0
580,17,CA,Tristan Tardif,F,1,0,0,0,0,0,0,0,0,0,0,0
581,16,CA,Noah Archibald,F,1,0,0,0,0,0,0,0,0,0,0,0
582,18,CA,David Richard,F,1,0,0,0,0,-2,0,0,0,0,0,0
583,19,CA,Shane MacDonald,D,1,0,0,0,0,0,0,0,0,0,0,0
584,16,CA,Samuel Asselin,F,1,0,0,0,0,0,0,0,0,0,0,0
585,17,CA,Justin Bernier,F,1,0,0,0,0,1,0,0,0,0,0,0
586,17,CA,William Cote,D,1,0,0,0,0,-1,0,0,0,0,0,0
