@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,8-9,24-25'

@attribute DraftAge_norm numeric
@attribute country_group {EURO,USA,CAN}
@attribute Height_norm numeric
@attribute Weight_norm numeric
@attribute Position {L,D,C,R}
@attribute CSS_rank_norm numeric
@attribute rs_GP_norm numeric
@attribute rs_G_norm numeric
@attribute rs_A_norm numeric
@attribute rs_P_norm numeric
@attribute rs_PIM_norm numeric
@attribute rs_PlusMinus_norm numeric
@attribute po_GP_norm numeric
@attribute po_G_norm numeric
@attribute po_A_norm numeric
@attribute po_P_norm numeric
@attribute po_PIM_norm numeric
@attribute po_PlusMinus_norm numeric
@attribute sum_7yr_GP numeric

@data
0,CAN,0.5,0.376238,C,0.451613,0.76,0.24359,0.272727,0.260638,0.156463,0.46789,0.206897,0,0.033333,0.021739,0.058824,0.241379,0
0.111111,USA,0.4375,0.356436,D,0.451613,0.55,0.089744,0.236364,0.175532,0.115646,0.357798,0.137931,0,0,0,0.058824,0.172414,14
0,CAN,0.4375,0.247525,L,0.455645,0.72,0.307692,0.127273,0.202128,0.268707,0.568807,0.172414,0,0.033333,0.021739,0.088235,0.310345,0
0,USA,0.4375,0.356436,C,0.455645,0.48,0.064103,0.1,0.085106,0.316327,0.357798,0,0,0,0,0,0.310345,9
0.111111,USA,0.5625,0.287129,D,0.459677,0.36,0.076923,0.136364,0.111702,0.081633,0.394495,0,0,0,0,0,0.310345,0
0,CAN,0.5,0.435644,R,0.467742,0.2,0.333333,0.218182,0.265957,0,0.357798,0,0,0,0,0,0.310345,0
0,USA,0.75,0.376238,C,0.467742,0.29,0.205128,0.272727,0.244681,0.176871,0.357798,0,0,0,0,0,0.310345,0
0.222222,CAN,0.5,0.306931,C,0.467742,0.36,0.25641,0.254545,0.255319,0.146259,0.357798,0,0,0,0,0,0.310345,14
0.111111,CAN,0.625,0.742574,L,0.471774,0.54,0.128205,0.118182,0.12234,0.411565,0.40367,0.517241,0.136364,0.133333,0.152174,0.161765,0.448276,0
0,CAN,0.5,0.306931,D,0.475806,0.58,0.102564,0.254545,0.191489,0.136054,0.357798,0,0,0,0,0,0.310345,0
0.111111,CAN,0.6875,0.594059,D,0.475806,0,0,0,0,0,0.357798,0,0,0,0,0,0.310345,0
0.111111,EURO,0.4375,0.287129,C,0.479839,0.41,0.166667,0.190909,0.180851,0.088435,0.330275,0,0,0,0,0,0.310345,0
0.222222,CAN,0.5625,0.247525,L,0.491935,0.55,0.525641,0.372727,0.43617,0.272109,0.357798,0.517241,0.363636,0.4,0.434783,0,0.310345,328
0,USA,0.625,0.465347,D,0.495968,0.71,0.025641,0.127273,0.085106,0.122449,0.394495,0,0,0,0,0,0.310345,0
0,CAN,0.6875,0.376238,L,0.495968,0.67,0.141026,0.072727,0.101064,0.115646,0.311927,0.655172,0.045455,0.066667,0.065217,0.264706,0.103448,0
0.222222,CAN,0.5,0.376238,R,0.5,0.68,0.320513,0.209091,0.255319,0.94898,0.486239,0.448276,0.363636,0.133333,0.26087,0.779412,0.310345,280
0.111111,EURO,0.4375,0.39604,L,0.504032,0.36,0.153846,0.090909,0.117021,0.204082,0.40367,0.310345,0.181818,0.133333,0.173913,0.117647,0.586207,0
0.111111,CAN,0.4375,0.39604,L,0.504032,0.6,0.615385,0.445455,0.515957,0.27551,0.357798,0.896552,0.863636,0.333333,0.630435,0.720588,0.310345,0
0.111111,USA,0.625,0.326733,D,0.508065,0.54,0.24359,0.236364,0.239362,0.5,0.357798,0,0,0,0,0,0.310345,0
0.222222,USA,0.4375,0.346535,L,0.508065,0.39,0.205128,0.172727,0.18617,0.176871,0.357798,0,0,0,0,0,0.310345,64
0.222222,USA,0.5625,0.465347,D,0.516129,0.38,0.064103,0.109091,0.090426,0.068027,0.422018,0,0,0,0,0,0.310345,0
0,USA,0.625,0.306931,R,0.516129,0.51,0.230769,0.163636,0.191489,0.190476,0.394495,0.172414,0,0.033333,0.021739,0.029412,0.241379,0
0,CAN,0.375,0.435644,D,0.520161,0.78,0.141026,0.345455,0.260638,0.336735,0.211009,0.206897,0.045455,0.2,0.152174,0.176471,0.37931,0
0.111111,USA,0.625,0.326733,C,0.520161,0.26,0.24359,0.336364,0.297872,0.088435,0.357798,0,0,0,0,0,0.310345,0
0.111111,USA,0.875,0.70297,D,0.524194,0.67,0.025641,0.181818,0.117021,0.435374,0.082569,0,0,0,0,0,0.310345,0
0,EURO,0.6875,0.415842,D,0.528226,0.33,0.192308,0.118182,0.148936,0.122449,0.330275,0.034483,0.045455,0,0.021739,0.088235,0.310345,0
0,CAN,0.4375,0.376238,L,0.528226,0.72,0.320513,0.190909,0.244681,0.14966,0.504587,0.586207,0.181818,0.166667,0.195652,0.264706,0.482759,0
0.111111,CAN,0.625,0.267327,D,0.528226,0.51,0.076923,0.327273,0.223404,0.265306,0.357798,0,0,0,0,0,0.310345,0
0,USA,0.5,0.39604,R,0.528226,0.28,0.115385,0.118182,0.117021,0.115646,0.357798,0,0,0,0,0,0.310345,0
0,USA,0.4375,0.237624,C,0.540323,0.51,0.24359,0.209091,0.223404,0.061224,0.357798,0,0,0,0,0,0.310345,6
0,EURO,0.5,0.70297,R,0.544355,0.52,0.205128,0.081818,0.132979,0.323129,0.348624,0,0,0,0,0,0.310345,0
0,CAN,0.4375,0.306931,C,0.544355,0.7,0.269231,0.154545,0.202128,0.248299,0.211009,0.137931,0,0,0,0.058824,0.241379,0
0.222222,CAN,0.5625,0.465347,D,0.544355,0.57,0.179487,0.363636,0.287234,0.397959,0.357798,0.482759,0,0.4,0.26087,0.235294,0.310345,0
0,CAN,0.75,0.623762,D,0.544355,0.61,0.012821,0.054545,0.037234,0.5,0.46789,0.206897,0,0,0,0.058824,0.172414,10
0,CAN,0.5625,0.39604,R,0.548387,0.75,0.153846,0.172727,0.164894,0.302721,0.174312,0,0,0,0,0,0.310345,0
0.111111,CAN,0.375,0.267327,R,0.548387,0.6,0.461538,0.345455,0.393617,0.180272,0.357798,0,0,0,0,0,0.310345,1
0.111111,EURO,0.625,0.792079,D,0.552419,0.6,0.141026,0.181818,0.164894,0.670068,0.357798,0,0,0,0,0,0.310345,0
0.111111,CAN,0.5625,0.435644,R,0.552419,0.56,0.397436,0.345455,0.367021,0.295918,0.357798,0.137931,0.045455,0.066667,0.065217,0.205882,0.310345,103
0,CAN,0.375,0.524752,L,0.552419,0.74,0.294872,0.136364,0.202128,0.391156,0.366972,0,0,0,0,0,0.310345,14
0,CAN,0.75,0.613861,D,0.556452,0.53,0,0.063636,0.037234,0.438776,0.394495,0.37931,0,0.033333,0.021739,0.279412,0.551724,0
0.111111,CAN,0.5625,0.217822,L,0.560484,0.36,0.025641,0.045455,0.037234,0.061224,0.33945,0,0,0,0,0,0.310345,0
0,CAN,0.625,0.594059,R,0.564516,0.66,0.076923,0.063636,0.069149,0.72449,0.211009,0.206897,0,0.033333,0.021739,0.176471,0.172414,0
0.111111,USA,0.4375,0.306931,D,0.572581,0.36,0.320513,0.3,0.308511,0.07483,0.311927,0,0,0,0,0,0.310345,200
0,EURO,0.5,0.524752,L,0.576613,0.35,0.089744,0.1,0.095745,0.108844,0.357798,0.344828,0.090909,0.1,0.108696,0.029412,0.310345,0
0,USA,0.375,0.306931,R,0.576613,0.4,0.641026,0.472727,0.542553,0.129252,0.357798,0,0,0,0,0,0.310345,0
0.111111,CAN,0.625,0.39604,R,0.576613,0.56,0.294872,0.245455,0.265957,0.102041,0.357798,0.827586,0.181818,0.533333,0.434783,0.441176,0.310345,0
0,USA,0.4375,0.376238,C,0.592742,0.6,0.487179,0.463636,0.473404,0.238095,0.357798,0,0,0,0,0,0.310345,0
0,CAN,0.5,0.287129,R,0.600806,0.62,0.115385,0.127273,0.12234,0.163265,0.495413,0.517241,0.318182,0.266667,0.326087,0.205882,0.827586,0
0.111111,USA,0.75,0.653465,R,0.600806,0.38,0.346154,0.181818,0.25,0.14966,0.357798,0,0,0,0,0,0.310345,0
0.111111,USA,0.4375,0.455446,D,0.604839,0.47,0.012821,0.127273,0.079787,0.210884,0.357798,0,0,0,0,0,0.310345,215
0,USA,0.625,0.485149,R,0.608871,0.16,0.038462,0.045455,0.042553,0.054422,0.366972,0,0,0,0,0,0.310345,0
0.111111,CAN,0.625,0.376238,C,0.608871,0.67,0.141026,0.2,0.175532,0.394558,0.366972,0.241379,0,0.066667,0.043478,0.161765,0.310345,0
0.222222,USA,0.75,0.544554,D,0.608871,0.6,0.205128,0.290909,0.255319,0.248299,0.357798,0,0,0,0,0,0.310345,0
0,CAN,0.75,0.633663,L,0.612903,0.67,0.141026,0.127273,0.132979,0.312925,0.33945,0,0,0,0,0,0.310345,0
0.111111,CAN,0.625,0.485149,D,0.625,0.57,0.025641,0.036364,0.031915,0.346939,0.229358,0,0,0,0,0,0.310345,0
0.111111,CAN,0.5,0.346535,C,0.629032,0.6,0.551282,0.481818,0.510638,0.088435,0.357798,0.172414,0,0.066667,0.043478,0,0.310345,114
0,CAN,0.625,0.158416,D,0.629032,0.5,0.025641,0.136364,0.090426,0.095238,0.357798,0,0,0,0,0,0.310345,3
0,CAN,0.4375,0.306931,L,0.637097,0.63,0.25641,0.3,0.281915,0.054422,0.311927,0,0,0,0,0,0.310345,175
0,USA,0,0.217822,C,0.641129,0.44,0.217949,0.181818,0.196809,0.295918,0.357798,0,0,0,0,0,0.310345,146
0,CAN,0.4375,0.50495,L,0.645161,0.6,0.192308,0.190909,0.191489,0.687075,0.357798,0.344828,0,0.133333,0.086957,0.382353,0.275862,0
0,CAN,0.375,0.356436,L,0.645161,0.62,0.320513,0.218182,0.260638,0.047619,0.357798,0,0,0,0,0,0.310345,0
0,USA,0.5625,0.435644,R,0.645161,0.67,0.179487,0.127273,0.148936,0.421769,0.302752,0,0,0,0,0,0.310345,204
0.111111,USA,0.375,0.207921,L,0.649194,0.54,0.384615,0.281818,0.324468,0.380952,0.59633,0.448276,0.272727,0.366667,0.369565,0.264706,0.482759,112
0,CAN,0.6875,0.39604,D,0.653226,0.56,0.064103,0.118182,0.095745,0.163265,0.486239,0.068966,0,0,0,0.029412,0.241379,0
0.111111,USA,0.5,0.39604,L,0.653226,0.28,0.576923,0.327273,0.430851,0.258503,0.357798,0,0,0,0,0,0.310345,0
0,USA,0.75,0.722772,R,0.665323,0.71,0.089744,0.109091,0.101064,0.363946,0.385321,0.172414,0.045455,0,0.021739,0.088235,0.344828,0
0,USA,0.5625,0.415842,D,0.673387,0.66,0,0.054545,0.031915,0.316327,0.366972,0.137931,0,0.033333,0.021739,0.029412,0.310345,0
0,CAN,0.5625,0.19802,D,0.681452,0.53,0,0.018182,0.010638,0.397959,0.238532,0.241379,0,0,0,0.029412,0.241379,0
0.111111,USA,0.5,0.524752,C,0.685484,0.59,0.282051,0.218182,0.244681,0.180272,0.412844,0.103448,0.045455,0.066667,0.065217,0,0.344828,0
0,USA,0.4375,0.366337,C,0.689516,0.55,0.102564,0.263636,0.196809,0.102041,0.357798,0,0,0,0,0,0.310345,128
0.111111,CAN,0.625,0.465347,D,0.709677,0.51,0.115385,0.190909,0.159574,0.173469,0.357798,0.344828,0.045455,0.1,0.086957,0.088235,0.310345,0
0.111111,USA,0.5625,0.306931,D,0.725806,0,0,0,0,0,0.357798,0,0,0,0,0,0.310345,0
0,USA,0.4375,0.435644,C,0.725806,0.63,0.410256,0.363636,0.382979,0.108844,0.266055,0,0,0,0,0,0.310345,9
0,CAN,0.3125,0.138614,C,0.737903,0.6,0.307692,0.3,0.303191,0.054422,0.449541,0.172414,0,0.033333,0.021739,0,0.241379,0
0.111111,CAN,0.625,0.683168,L,0.745968,0.68,0.205128,0.081818,0.132979,0.234694,0.321101,0.689655,0.227273,0.1,0.173913,0.176471,0.310345,0
0.111111,USA,0.6875,0.544554,R,0.75,0.59,0.294872,0.218182,0.25,1,0.357798,0.137931,0.045455,0.1,0.086957,0.367647,0.137931,345
0,USA,0.4375,0.524752,D,0.754032,0.6,0.089744,0.227273,0.170213,0.027211,0.385321,0,0,0,0,0,0.310345,0
0.111111,USA,0.5625,0.544554,D,0.754032,0.54,0.064103,0.245455,0.170213,0.316327,0.357798,0,0,0,0,0,0.310345,0
0.111111,CAN,0.6875,0.50495,D,0.770161,0.68,0.038462,0.036364,0.037234,0.680272,0.458716,0.344828,0,0.033333,0.021739,0.558824,0.310345,0
0.111111,CAN,0.5,0.39604,R,0.778226,0.55,0.25641,0.4,0.340426,0.040816,0.357798,0,0,0,0,0,0.310345,12
0,CAN,0.75,0.594059,D,0.782258,0.67,0.012821,0.036364,0.026596,0.265306,0.238532,0,0,0,0,0,0.310345,0
0.111111,CAN,0.5,0.465347,R,0.782258,0.34,0.012821,0,0.005319,0.22449,0.302752,0,0,0,0,0,0.310345,0
0.222222,USA,0.6875,0.39604,D,0.78629,0.49,0.102564,0.145455,0.12766,0.357143,0.357798,0,0,0,0,0,0.310345,0
0.111111,CAN,0.5625,0.70297,D,0.798387,0.58,0.089744,0.272727,0.196809,0.343537,0.357798,0.448276,0.090909,0.266667,0.217391,0.5,0.310345,7
0,CAN,0.625,0.50495,L,0.806452,0.27,0.320513,0.272727,0.292553,0.129252,0.357798,0.068966,0.045455,0,0.021739,0.029412,0.310345,0
0,CAN,0.375,0.336634,C,0.810484,0.62,0.230769,0.309091,0.276596,0.142857,0.541284,0.586207,0.454545,0.366667,0.456522,0.117647,0.413793,159
0.111111,USA,0.5,0.287129,C,0.822581,0.31,0.089744,0.027273,0.053191,0.095238,0.247706,0,0,0,0,0,0.310345,0
0.111111,USA,0.625,0.633663,R,0.834677,0.53,0.217949,0.227273,0.223404,0.578231,0.357798,0,0,0,0,0,0.310345,0
0,CAN,0.5,0.70297,D,0.846774,0.51,0.038462,0.045455,0.042553,0.163265,0.440367,0.517241,0,0,0,0.088235,0.310345,0
0.111111,EURO,0.6875,0.613861,D,0.858871,0.51,0.051282,0.1,0.079787,0.340136,0.357798,0.206897,0.136364,0.066667,0.108696,0.544118,0.310345,0
0.111111,EURO,0.4375,0.415842,C,0.883065,0.86,0.333333,0.4,0.37234,0.255102,0.293578,0,0,0,0,0,0.310345,0
0.111111,USA,0.625,0.39604,D,0.887097,0.28,0.076923,0.145455,0.117021,0.129252,0.357798,0,0,0,0,0,0.310345,0
0,USA,0.5625,0.405941,D,0.887097,0.59,0.128205,0.109091,0.117021,0.272109,0.40367,0.37931,0.090909,0,0.043478,0.176471,0.62069,1
0.111111,EURO,0.5,0.39604,C,0.891129,0.7,0.320513,0.2,0.25,0.268707,0.623853,0.793103,0.318182,0.166667,0.26087,0.308824,0.62069,0
0,CAN,0.8125,0.594059,D,0.895161,0.13,0,0,0,0.081633,0.33945,0,0,0,0,0,0.310345,0
0.333333,CAN,0.5625,0.485149,R,0.899194,0.65,0.384615,0.309091,0.340426,0.442177,0.40367,0,0,0,0,0,0.310345,0
0.111111,CAN,0.8125,0.831683,L,0.899194,0.55,0.012821,0.027273,0.021277,0.445578,0.33945,0.241379,0,0,0,0.117647,0.310345,0
0.222222,CAN,0.5625,0.356436,C,0.907258,0.36,0.230769,0.145455,0.180851,0.061224,0.357798,0,0,0,0,0,0.310345,24
0.222222,CAN,0.625,0.554455,D,0.907258,0.69,0.179487,0.245455,0.218085,0.329932,0.449541,0.172414,0,0.033333,0.021739,0.088235,0.241379,18
0.222222,CAN,0.5625,0.50495,D,0.91129,0.65,0.205128,0.327273,0.276596,0.105442,0.504587,0.241379,0.090909,0.033333,0.065217,0.029412,0.137931,0
0.222222,EURO,0.75,0.50495,C,0.91129,0.57,0.551282,0.290909,0.398936,0.241497,0.357798,0,0,0,0,0,0.310345,0
0,CAN,0.5625,0.70297,R,0.915323,0.64,0.089744,0.081818,0.085106,0.268707,0.311927,0.793103,0.090909,0.133333,0.130435,0.632353,0.310345,88
0,CAN,0.75,0.39604,D,0.927419,0.67,0.025641,0.1,0.069149,0.119048,0.201835,0.103448,0,0,0,0,0.172414,0
0.111111,CAN,0.625,0.544554,D,0.931452,0.71,0.012821,0.181818,0.111702,0.506803,0.220183,0.137931,0,0.066667,0.043478,0.338235,0.137931,0
0.222222,CAN,0.5625,0.49505,D,0.939516,0.68,0.076923,0.363636,0.244681,0.210884,0.559633,0.896552,0.090909,0.4,0.304348,0.176471,0.62069,232
0.222222,CAN,0.5625,0.39604,C,0.943548,0.71,0.512821,0.290909,0.382979,0.42517,0.458716,0.172414,0.136364,0.033333,0.086957,0.147059,0.310345,0
0,CAN,0.375,0.237624,L,0.955645,0.66,0.410256,0.190909,0.281915,0.061224,0.605505,0.551724,0.272727,0.233333,0.282609,0.176471,0.310345,41
0,CAN,0.8125,0.435644,D,0.967742,0.66,0.038462,0.072727,0.058511,0.248299,0.477064,0.448276,0.090909,0.066667,0.086957,0.117647,0.37931,0
0,CAN,0.5625,0.653465,C,0.971774,0.78,0.141026,0.263636,0.212766,0.173469,0.311927,0,0,0,0,0,0.310345,0
0,CAN,0.5,0.455446,L,1,0.7,0.102564,0.1,0.101064,0.238095,0.357798,0.551724,0.045455,0.066667,0.065217,0.235294,0.310345,34
